Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1
"4004","3967.228","1934.311","108.7404","8734"
"4005","3975.28","1938.629","94.04297","8734"
"4006","4027.851","1963.281","91.99149","8735"
"4007","4032.101","1966.271","79.31523","8735"
"4008","4039.387","1969.063","37.97479","8735"
"4009","4042.288","1975.556","29.67266","8735"
"4010","4057.646","1988.274","0.8865899","8735"
"4011","4030.958","1940.014","91.05657","8736"
"4012","4041.191","1939.028","64.1556","8736"
"4013","4054.113","1951.002","25.31733","8736"
"4014","4065.784","1952.455","0.729248","8736"
"4015","4046.868","1933.859","61.59307","8737"
"4016","4058.387","1932.859","56.18612","8737"
"4017","4067.146","1940.941","5.547092","8737"
"4018","4100.705","1846.627","114.3299","8738"
"4019","4114.959","1857.965","74.28868","8738"
"4020","4120.98","1865.71","67.65647","8738"
"4021","4120.742","1886.129","-1.677789","8738"
"4022","4087.263","1853.53","114.2645","8739"
"4023","4084.888","1864.771","101.704","8739"
"4024","4092.184","1876.236","72.41193","8739"
"4025","4103.771","1874.446","51.1624","8739"
"4026","4113.663","1884.229","-6.215224","8739"
"4027","4094.901","1847.417","116.1792","8740"
"4028","4102.317","1863.406","96.4651","8740"
"4029","4107.38","1871.891","51.64799","8740"
"4030","4115.195","1881.714","-0.5811768","8740"
"4031","3265.407","1350.979","161.2111","8761"
"4032","3265.99","1354.45","152.4898","8761"
"4033","3284.753","1369.79","151.282","8761"
"4034","3286.099","1378","141.6142","8761"
"4035","3259.565","1319.129","192.7435","8762"
"4036","3259.198","1325.038","181.3718","8762"
"4037","3256.415","1329.26","169.7923","8762"
"4038","3350.942","1547.134","154.1506","8773"
"4039","3351.809","1542.774","149.0224","8773"
"4040","3353.523","1532.903","145.5703","8773"
"4041","3353.775","1530.122","135.7166","8773"
"4042","3350.942","1547.134","154.1506","8774"
"4043","3351.809","1542.774","149.0224","8774"
"4044","3353.523","1532.903","145.5703","8774"
"4045","3353.775","1530.122","135.7166","8774"
"4054","5820.037","5977.801","120.7877","8795"
"4055","5769.162","5957.779","114.1127","8795"
"4056","5732.167","5947.325","114.797","8795"
"4057","5722.998","5915.069","109.7256","8795"
"4058","5941.393","5997.376","113.0686","8796"
"4059","5918.172","5985.857","112.9618","8796"
"4060","5884.521","5982.095","115.1237","8796"
"4061","5962.85","6206.208","52.33155","7126"
"4062","5947.002","6234.735","50.15047","7126"
"4063","5960.861","6259.273","50.61269","7126"
"4064","5953.164","6279.697","50.89053","7126"
"4065","5932.724","6311.537","54.42168","7126"
"4066","5913.493","6333.127","54.30143","7126"
"4067","5920.381","6347.989","55.02248","7126"
"4068","5964.532","6370.733","56.51199","7126"
"4069","5967.364","6406.616","60.4591","7126"
"4070","5911.685","6413.655","56.84371","7126"
"4071","5913.288","6374.088","60.70321","7126"
"4072","5885.063","6359.266","61.0605","7126"
"4073","5843.801","5926.757","105.7035","8797"
"4074","5837.726","5911.753","98.79597","8797"
"4075","5813.221","5870.545","78.52531","8797"
"4076","5769.518","5835.106","49.58754","8797"
"4077","5742.577","5837.479","42.68965","8797"
"4078","5668.379","5825.867","1.934835","8797"
"4079","5623.898","5822.979","9.148079","8797"
"4080","5605.182","5836.829","12.20283","8797"
"4081","5597.769","5816.574","11.3321","8797"
"4082","5617.303","5810.743","9.9073","8797"
"4083","5865.279","6338.662","64.76398","7126"
"4084","5846.028","6356.367","70.57761","7126"
"4085","5853.174","6319.333","66.49297","7126"
"4086","5872.813","6320.045","65.68967","7126"
"4087","5869.826","6284.877","53.77511","7126"
"4088","5893.585","6306.222","52.36458","7126"
"4089","5898.34","6326.483","52.27421","7126"
"4090","5908.452","6330.389","52.45181","7126"
"4091","5869.721","6267.062","49.58567","8798"
"4092","5873.127","6227.983","49.83081","8798"
"4093","5859.239","6204.83","50.34219","8798"
"4094","5868.979","6177.341","62.77042","8798"
"4098","5909.878","6217.022","50.68604","8799"
"4099","5914.194","6236.128","57.17353","8799"
"4100","5931.413","6267.125","54.64961","8799"
"4101","5916.257","6295.409","52.9882","8799"
"4102","5887.552","6279.051","54.0341","8799"
"4103","5895.506","6253.51","52.03346","8799"
"4104","5915.62","6254.395","50.08781","8799"
"4105","5840.675","6304.721","68.22771","8800"
"4106","5814.518","6305.166","86.109","8800"
"4107","5799.244","6326.817","89.43636","8800"
"4108","5796.417","6274.744","87.75161","8800"
"4109","5767.621","6286.407","96.18292","8800"
"4110","5726.399","6302.913","101.9981","8800"
"4111","5785.307","6212.071","89.08167","8801"
"4112","5797.208","6232.816","86.16995","8801"
"4113","5789.581","6251.54","86.19876","8801"
"4114","5776.603","6271.272","91.75917","8801"
"4115","5733.536","6288.529","100.125","8801"
"4116","5684.851","6098.281","125.2379","8804"
"4117","5669.976","6074.571","124.3233","8804"
"4118","5671.033","6242.483","111.4472","8805"
"4119","5691.273","6273.65","107.3021","8805"
"4120","5671.275","6313.157","113.2798","8805"
"4121","5678.89","6337.862","114.1979","8805"
"4122","5718.061","6321.875","105.2393","8805"
"4123","5763.333","6319.754","101.109","8805"
"4124","5966.014","6426.241","66.64898","8806"
"4125","5956.096","6417.288","62.95028","8806"
"4126","5865.037","6157.505","69.74901","8807"
"4127","5868.733","6132.604","72.6003","8807"
"4128","5883.983","6111.932","73.62553","8807"
"4129","5910.049","6122.615","73.92006","8807"
"4130","5956.647","6160.016","69.78294","8809"
"4131","5975.356","6175.639","71.35001","8809"
"4132","5988.765","6161.415","73.00634","8809"
"4133","5991.846","6179.603","71.19285","8809"
"4134","6013.512","6186.623","74.39381","8809"
"4135","6018.187","6163.477","75.98473","8809"
"4136","6023.351","6135.328","76.1743","8809"
"4137","6000.215","6136.084","76.76571","8809"
"4138","5952.611","6187.074","57.49636","8810"
"4139","5945.76","6176.596","66.75571","8810"
"4140","6029.702","6193.801","75.9788","8811"
"4141","6061.316","6194.959","78.10379","8811"
"4142","6066.885","6209.162","76.62836","8811"
"4143","6033.54","6221.12","74.94484","8811"
"4144","6004.289","6238.934","70.62959","8811"
"4145","5998.368","6258.306","70.09119","8811"
"4146","5988.542","6300.084","64.79335","8811"
"4147","5955.435","6316.631","61.12682","8811"
"4148","5940.529","6340.442","56.96307","8811"
"4149","98.31771","3476.272","130.743","8817"
"4150","169.0469","3475.581","130.2763","8817"
"4151","98.31771","3510.014","130.743","8818"
"4152","169.0469","3508.48","130.2763","8818"
"4153","97.37153","3527.11","131.5892","8819"
"4154","97.47916","3459.199","131.4996","8819"
"4155","171.3247","3527.11","131.5892","8821"
"4156","171.0226","3459.199","131.4996","8821"
"4157","181.3715","3771.397","107.4336","8827"
"4158","181.3837","3720.392","107.6206","8827"
"4159","80.37674","3775.925","107.4336","8828"
"4160","80.71181","3724.908","107.6206","8828"
"4161","5571.104","5067.108","30.56769","8831"
"4162","5457.65","5100.552","20.83365","8831"
"4163","5512.498","5019.389","16.49388","8832"
"4164","5537.043","5013.58","13.981","8832"
"4165","5560.395","5012.169","6.178682","8832"
"4166","5543.612","5002.525","15.27726","8832"
"4167","5553.249","4987.924","18.93423","8832"
"4168","5553.51","4963.528","28.26641","8832"
"4169","5522.135","4961.184","39.79161","8832"
"4170","5492.694","4982.096","49.65492","8832"
"4171","5454.11","4983.647","57.89959","8832"
"4172","5413.255","4933.228","67.50889","8832"
"4173","5434.916","4899.729","75.3382","8832"
"4174","5488.378","4858.144","94.58018","8832"
"4175","5489.282","4822.829","108.5575","8832"
"4176","5478.624","4801.29","115.0895","8832"
"4177","5462.462","4780.86","125.2","8832"
"4178","5485.072","4754.713","130.8664","8832"
"4179","5525.304","4742.669","145.052","8832"
"4180","5535.613","4720.198","151.679","8832"
"4181","5555.854","4700.571","153.3437","8832"
"4182","5559.585","4681.57","152.2615","8832"
"4183","5502.263","4582.223","137.1779","8836"
"4184","5480.782","4613.275","135.516","8836"
"4185","5453.78","4619.787","137.0966","8836"
"4186","5454.219","4603.282","136.4743","8836"
"4187","5443.504","4577.449","135.8765","8836"
"4188","5412.784","4590.068","137.5106","8836"
"4189","5407.094","4551.937","140.9922","8836"
"4190","5421.743","4531.867","139.5694","8836"
"4191","5429.199","4557.898","141.7362","8836"
"4192","5444.345","4550.324","137.2057","8836"
"4193","5456.149","4518.41","139.4688","8836"
"4194","5448.606","4494.408","139.4954","8836"
"4195","5427.522","4478.537","143.7092","8836"
"4196","5399.349","4487.818","143.4504","8836"
"4197","5417.628","4468.561","145.3142","8836"
"4198","5388.583","4439.571","150.2478","8836"
"4199","5413.838","4377.445","154.3961","8836"
"4200","5644.11","4577.51","124.2972","8838"
"4201","5620.099","4544.95","122.288","8838"
"4202","5599.998","4503.814","120.2646","8838"
"4203","5624.938","4496.907","122.1","8838"
"4204","2230.399","968.1268","168.8463","8854"
"4205","2238.172","967.9271","167.4462","8854"
"4206","2234.766","976.5174","150.624","8854"
"4207","2231.443","998.625","144.9447","8854"
"4208","2228.153","1004.5","110.9176","8854"
"4209","2218.321","1003.049","110.5524","8854"
"4210","2218.04","995.0799","143.1704","8854"
"4211","2224.901","974.4583","150.2909","8854"
"4212","2223.736","968.8455","169.3624","8854"
"4213","2231.167","967.9236","167.7478","8854"
"4214","2230.399","968.1268","168.8463","8855"
"4215","2238.172","967.9271","167.4462","8855"
"4216","2234.766","976.5174","150.624","8855"
"4217","2231.443","998.625","144.9447","8855"
"4218","2228.153","1004.5","110.9176","8855"
"4219","2218.321","1003.049","110.5524","8855"
"4220","2218.04","995.0799","143.1704","8855"
"4221","2224.901","974.4583","150.2909","8855"
"4222","2223.736","968.8455","169.3624","8855"
"4223","2231.167","967.9236","167.7478","8855"
"4236","1795.858","1470.851","299.5341","8887"
"4237","1805.359","1466.915","215.9031","8887"
"4238","1814.363","1467.561","137.1159","8887"
"4239","1824.05","1469.085","113.0161","8887"
"4240","1823.26","1476.995","114.1831","8887"
"4241","1805.62","1479.903","218.8273","8887"
"4242","1796.514","1479.76","297.7809","8887"
"4243","1795.389","1470.42","298.7875","8887"
"4244","1795.858","1470.851","299.5341","8888"
"4245","1805.359","1466.915","215.9031","8888"
"4246","1814.363","1467.561","137.1159","8888"
"4247","1824.05","1469.085","113.0161","8888"
"4248","1823.26","1476.995","114.1831","8888"
"4249","1805.62","1479.903","218.8273","8888"
"4250","1796.514","1479.76","297.7809","8888"
"4251","1795.389","1470.42","298.7875","8888"
"4252","1794.91","1504.049","298.7825","8889"
"4253","1799.038","1505.122","255.4816","8889"
"4254","1805.653","1505.201","251.0838","8889"
"4255","1822.655","1508.063","134.0748","8889"
"4256","1828.866","1511.861","120.7514","8889"
"4257","1840.813","1506.462","107.9617","8889"
"4258","1846.106","1513.661","107.3236","8889"
"4259","1827.321","1517.078","122.3624","8889"
"4260","1819.986","1514.175","136.0106","8889"
"4261","1805.675","1515.167","251.8471","8889"
"4262","1796.443","1511.467","251.933","8889"
"4263","1791.705","1511.957","299.3041","8889"
"4264","1793.995","1503.601","297.7032","8889"
"4265","1794.91","1504.049","298.7825","8890"
"4266","1799.038","1505.122","255.4816","8890"
"4267","1805.653","1505.201","251.0838","8890"
"4268","1822.655","1508.063","134.0748","8890"
"4269","1828.866","1511.861","120.7514","8890"
"4270","1840.813","1506.462","107.9617","8890"
"4271","1846.106","1513.661","107.3236","8890"
"4272","1827.321","1517.078","122.3624","8890"
"4273","1819.986","1514.175","136.0106","8890"
"4274","1805.675","1515.167","251.8471","8890"
"4275","1796.443","1511.467","251.933","8890"
"4276","1791.705","1511.957","299.3041","8890"
"4277","1793.995","1503.601","297.7032","8890"
"4278","1783.049","1669.059","299.985","8891"
"4279","1796.681","1668.464","171.9925","8891"
"4280","1817.576","1666.615","160.8216","8891"
"4281","1815.17","1670.129","108.7279","8891"
"4282","1807.566","1679.156","108.6938","8891"
"4283","1813.368","1688.248","109.2509","8891"
"4284","1798.323","1689.184","233.9646","8891"
"4285","1792.059","1682.903","244.8487","8891"
"4286","1782.939","1685.252","299.4831","8891"
"4287","1783.142","1668.884","299.8048","8891"
"4288","1783.049","1669.059","299.985","8892"
"4289","1796.681","1668.464","171.9925","8892"
"4290","1817.576","1666.615","160.8216","8892"
"4291","1815.17","1670.129","108.7279","8892"
"4292","1807.566","1679.156","108.6938","8892"
"4293","1813.368","1688.248","109.2509","8892"
"4294","1798.323","1689.184","233.9646","8892"
"4295","1792.059","1682.903","244.8487","8892"
"4296","1782.939","1685.252","299.4831","8892"
"4297","1783.142","1668.884","299.8048","8892"
"4298","1780.491","1829.852","255.849","8893"
"4299","1793.866","1831.932","192.9797","8893"
"4300","1812.007","1831.635","189.2014","8893"
"4301","1811.882","1836.17","138.9634","8893"
"4302","1812.965","1840.946","111.603","8893"
"4303","1796.99","1839.91","107.639","8893"
"4304","1797.512","1854.705","108.0046","8893"
"4305","1796.983","1848.332","186.9573","8893"
"4306","1788.658","1840.266","191.9948","8893"
"4307","1769.137","1841.774","258.3195","8893"
"4308","1780.622","1829.474","256.0625","8893"
"4309","1780.491","1829.852","255.849","8894"
"4310","1793.866","1831.932","192.9797","8894"
"4311","1812.007","1831.635","189.2014","8894"
"4312","1811.882","1836.17","138.9634","8894"
"4313","1812.965","1840.946","111.603","8894"
"4314","1796.99","1839.91","107.639","8894"
"4315","1797.512","1854.705","108.0046","8894"
"4316","1796.983","1848.332","186.9573","8894"
"4317","1788.658","1840.266","191.9948","8894"
"4318","1769.137","1841.774","258.3195","8894"
"4319","1780.622","1829.474","256.0625","8894"
"4320","1787.033","1848.943","217.1727","8895"
"4321","1795.536","1850.365","109.1847","8895"
"4322","1787.033","1848.943","217.1727","8896"
"4323","1795.536","1850.365","109.1847","8896"
"4324","1748.563","1694.54","297.2317","8897"
"4325","1746.681","1702.929","264.0385","8895"
"4326","1738.594","1701.089","262.5935","8895"
"4327","1735.958","1694.325","297.974","8895"
"4328","1748.297","1693.899","297.2206","8895"
"4329","1748.563","1694.54","297.2317","8898"
"4330","1365.807","1977.521","298.4299","8909"
"4331","1365.852","1986.528","259.4948","8909"
"4332","1352.641","1984.226","257.7312","8909"
"4333","1349.224","1979.849","299.4951","8909"
"4334","1365.576","1977.771","298.4744","8909"
"4335","1370.234","2088.931","253.4863","8910"
"4336","1370.418","2107.731","208.0549","8910"
"4337","1367.592","2123.491","134.208","8910"
"4338","1354.127","2128.646","132.2993","8910"
"4339","1353.997","2110.545","205.6854","8910"
"4340","1349.236","2094.285","250.9233","8910"
"4341","1370.361","2088.892","253.357","8910"
"4342","1368.639","2234.21","130.3244","8911"
"4343","1334.818","2235.8","132.9971","8911"
"4344","1368.639","2234.21","130.3244","8912"
"4345","1334.818","2235.8","132.9971","8912"
"4346","1370.234","2088.931","253.4863","8913"
"4347","1370.418","2107.731","208.0549","8913"
"4348","1367.592","2123.491","134.208","8913"
"4349","1354.127","2128.646","132.2993","8913"
"4350","1353.997","2110.545","205.6854","8913"
"4351","1349.236","2094.285","250.9233","8913"
"4352","1370.361","2088.892","253.357","8913"
"4353","1365.807","1977.521","298.4299","8914"
"4354","1365.852","1986.528","259.4948","8914"
"4355","1352.641","1984.226","257.7312","8914"
"4356","1349.224","1979.849","299.4951","8914"
"4357","1365.576","1977.771","298.4744","8914"
"4358","3098.798","2491.106","96.44209","8937"
"4359","3100.018","2498.917","66.9686","8937"
"4360","3084.034","2499.778","63.21259","8937"
"4361","3083.487","2495.363","95.96339","8937"
"4362","3098.947","2491.406","96.3667","8937"
"4363","3098.798","2491.106","96.44209","8938"
"4364","3100.018","2498.917","66.9686","8938"
"4365","3084.034","2499.778","63.21259","8938"
"4366","3083.487","2495.363","95.96339","8938"
"4367","3098.947","2491.406","96.3667","8938"
"4368","3194.612","2630.925","57.16604","8947"
"4369","3204.575","2636.915","0.9613512","8947"
"4370","3189.678","2655.794","3.088603","8947"
"4371","3179.402","2648.747","58.90479","8947"
"4372","3194.803","2630.8","57.02971","8947"
"4373","2619.093","2593.483","227.5486","8988"
"4374","2632.358","2587.042","177.5279","8988"
"4375","2642.865","2600.125","169.7045","8988"
"4376","2630.316","2609.644","225.9683","8988"
"4377","2619.04","2593.172","227.5633","8988"
"4378","2697.313","2575.328","160.8059","8989"
"4379","2709.893","2576.162","129.1274","8989"
"4380","2713.964","2581.183","118.1999","8989"
"4381","2713.015","2593.065","121.1523","8989"
"4382","2706.667","2596.475","136.2495","8989"
"4383","2696.864","2599.101","161.7371","8989"
"4384","2697.604","2574.951","160.3202","8989"
"4385","2671.882","2913.879","219.7196","8990"
"4386","2675.687","2928.964","198.7781","8990"
"4387","2691.228","2945.82","193.553","8990"
