Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34,Unknown35,Unknown36,Unknown37_0,Unknown37_1,Unknown37_2,Unknown38_0,Unknown38_1,Unknown38_2,Unknown39_0,Unknown39_1,Unknown39_2,Unknown40_0,Unknown40_1,Unknown40_2,Unknown41,Unknown42,Unknown43,Unknown44_0,Unknown44_1,Unknown44_2,Unknown45,Unknown46,Unknown47,Unknown48_0,Unknown48_1,Unknown48_2,Unknown48_3,Unknown48_4,Unknown48_5,Unknown48_6,Unknown48_7,Unknown48_8,Unknown48_9,Unknown48_10,Unknown49,Unknown50,Unknown51,Unknown52,Unknown53,Unknown54,Unknown55,Unknown56,Unknown57,Unknown58,Unknown59,Unknown60,Unknown61
"1144","0.334","0.2048","0","-0.4","1000","108","0.07","2.15","6","0.27","0","0.23","0.72","0.3","0.9425","19.6","0","0","0","0","0.15","0","0","0","0","0","0.26","0.37","0.25","0.45","50","7.806","3.8","2","0","0.066","0.01","-0.4","1","1","0","0","0","2","0","0","0","0","0","0","0.2048","0.2048","Textures\SpellChainEffects\Ghost1_Chain.blp","","","","4235","0","0","27","1144","1144","1144","0","0","0","0","0","0","0","0","0","0","0","3","4","255","208","0","253","3","0"
"1145","2","0.35465","1E-05","1.4","1000","100","0","0","0","0","0.75","0","0","0.9","0","0","0","0","2.765","1.759","0.75","0.09425","0","0","0","0","0","0","0","0","15.5","4.208","9.1","2","0","0.066","0.01","1.4","1","1","0","0","0","2","0","0","0","0","0","0","0.35465","0.35465","Spells\Textures\beam_smokegrey.blp","","","","4816","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","180","189","41","216","3","0"
"1146","0.334","0.35","0","-2","1000","108","0.07","2.15","6","0.27","0","0.23","0.72","0.85","0.9425","-10","0","0","0","0","0.15","0","0","0","0","0","0.26","0.37","0.25","0.45","-50","15","6","2","0","0.066","0.01","-2","1","1","0","0","0","2","0","0","0","0","0","0","0.35","0.35","Textures\SpellChainEffects\Ghost1_Chain.blp","","","","4235","0","0","27","1146","1146","1146","0","0","0","0","0","0","0","0","0","0","0","3","4","255","208","0","253","3","0"
"1147","0.5875","0.75","0","0.45","7999","360","0","10","10","0","0.75","0","0","3","0.2827","-1E-06","0","0","0","0","0","0","0","0.6283","0","100","0.48","0.66","0.26","0.55","6","2.309","11.8","10","0","0.066","0.01","0.45","1","1","0","0","0","10","0","0","0","0","0","0","0.75","0.75","Spells\Textures\beam_spiritlink.blp","","","","4736","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","241","208","0","253","3","0"
"1148","1","0.125","0","2.5","1000","73","0","2","4","0","0.75","0","0","0.5","0.5027","9.2","0","0","0","0","0","0.3491","0.3491","0","0","0","0","0","0","0","30","2.609","7.5","2","-2.513","0.066","0.01","2.5","1","1","0","0","0","2","0","0","0","0","0","0","0.125","0.125","Spells\Textures\beam_summongargoyle.blp","","","","5063","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","127","178","0","168","5","2"
"1149","1","0.125","0","-2.5","1000","73","0","2","4","0","0.75","0","0","2","0.3142","-16.8","0","0","0","0","1","-1.484","-0.5236","5.236","0","0","0","0","0","0","30","2.609","7.5","2","-2.513","0.066","0.01","-2.5","1","1","0","0","0","2","0","0","0","0","0","0","0.125","0.125","Spells\Textures\beam_summongargoyle.blp","","","","5063","0","300","27","1151","1149","1149","1149","0","0","0","0","0","0","0","0","0","0","3","3","127","178","0","168","5","2"
"1150","1","0.125","0","2.5","1000","73","0","2","4","0","0.75","0","0","2","0.3142","16.8","0","0","0","0","1","1.508","0.5341","5.236","0","0","0","0","0","0","30","2.609","7.5","2","-2.513","0.066","0.01","2.5","1","1","0","0","0","2","0","0","0","0","0","0","0.125","0.125","Spells\Textures\beam_summongargoyle.blp","","","","5063","0","300","27","1148","1150","1150","1150","0","0","0","0","0","0","0","0","0","0","3","3","127","178","0","168","5","2"
"1151","1","0.125","0","-2.5","1000","73","0","2","4","0","0.75","0","0","0.5","0.5027","-9.2","0","0","0","0","0","0.3491","0.3491","0","0","0","0","0","0","0","30","2.609","7.5","2","-2.513","0.066","0.01","-2.5","1","1","0","0","0","2","0","0","0","0","0","0","0.125","0.125","Spells\Textures\beam_summongargoyle.blp","","","","5063","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","127","178","0","168","5","2"
"1152","0.334","0.3","0","-2","749","76","0.07","2.15","6","0.27","0","0.23","0.72","0.8","0.3142","-10","0","0","0","0","0.15","0","0","0","0","0","0.26","0.37","0.25","0.45","-50","15","6","2","0","0.066","0.01","-2","1","1","0","0","0","2","0","0","0","0","0","0","0.3","0.3","Textures\SpellChainEffects\Ghost1_Chain.blp","","","","4235","0","0","27","1152","1152","0","0","0","0","0","0","0","0","0","0","0","0","3","4","153","208","0","253","3","0"
"1153","0.4315","0.3","0","2","749","256","0","0","0","0","0.99","0","0","0","0.6283","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0.066","0.01","2","1","1","0","0","0","80","0","0","0","0","0","0","0.3","0.3","spells\textures\Beam_SmokeGrey.blp","","","","2296","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","0","199","244","3","0"
"1154","4","0.45455","0","-2","1000","72","0","0","0","0","0.75","0","0","0","3.142","-50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-24","4","1","2","0","0.066","0.01","-2","1","1","0","0","0","2","0","0","0","0","0","0","0.45455","0.45455","Textures\SpellChainEffects\HealBeam_Desaturated.blp","","","","818","0","200","0","735","1157","1290","0","0","0","0","0","0","0","0","0","0","0","3","3","51","58","247","91","3","0"
"1157","0.2","0.279725","0","-1","1000","96","0","0","0","0","0.75","0","0","0.1","-2.388","0","0","0","0","0","0","4.712","6.283","0","0","0","0","0","0","0","-50","10","5","2","0","0.066","0.01","-1","1","1","0","0","0","2","0","0","0","0","0","0","0.279725","0.279725","Textures\SpellChainEffects\WhiteBeam.blp","","","","512","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","33","0","185","3","0"
"1159","0.7045","0.629375","0","3","1999","64","0","2","4","0","0.698","0.66","1.42","0","0","-1E-06","3.142","0","0","0","10","0","0","0","0","0","0","0","0","0","100","60","5","2","0","0.066","0.01","3","1","1","0","0","0","2","0","0","0","0","0","0","0.629375","0.629375","spells\textures\Beam_WaterBlue.blp","","","","2002","0","0","20","1160","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","186","253","253","255","3","0"
"1160","0.7045","0.629375","0","3","1999","64","0","2","4","0","0.698","0.66","1.42","0","0","0","0","0","0","0","10","0","0","0","0","999000","0","0","0","0","100","60","0","2","0","0.066","0.01","3","1","1","0","0","0","2","0","0","0","0","0","0","0.629375","0.629375","spells\textures\Beam_WebGlowWhite.blp","","","","2473","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","40","53","82","3","1"
"1161","0.1","0.1","0","0","2000","321","0","2","4","0","0.698","0.66","1.42","0","0","2","0","0","0","0","0.4","-3.142","-3.142","0","0","0","0","0","0","0","20","100","1","1.109","0","0.066","0.01","0","1","1","0","0","0","1.109","0","0","0","0","0","0","0.1","0.1","Spells\Textures\Beam_ChainIron.blp","","","","1899","0","200","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","2","0"
"1162","1.4845","1.65335","0.027","1.6","1000","64","0.0125","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.5","3.108","8.8","2","0","0.066","0.01","1.6","1","1","0","0","0","2","0","0","0","0","0","0","1.65335","1.65335","Spells\Textures\beam_summongargoyle.blp","","","","5063","0","300","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","57","3","131","2","0"
"1163","1","1.004","0","1","1000","1097","0","2","4","0","0.75","0","0","2.3","2.199","16","3.142","3.142","12.57","2.513","0","0","0","0","0","0","0","0","0","0","18.5","19","4","2","-2.513","0.066","0.01","1","1","1","0","0","0","2","0","0","0","0","0","0","1.004","1.004","Spells\Textures\beam_purple_02.blp","","","","5240","0","300","13","1164","1162","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","44","27","122","3","0"
"1164","1","1.42858","0","2.15","1000","64","0","2","4","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.5","3.108","8.8","2","0","0.066","0.01","2.15","1","1","0","0","0","2","0","0","0","0","0","0","1.42858","1.42858","Spells\Textures\beam_shadow_01.blp","","","","5275","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"1165","4","0.35465","0","3","1000","361","0","2","4","0","0.75","0","0","1.25","1.257","5.6","3.142","3.142","10.05","5.027","0","0","0","0","0","0","0","0","0","0","35.5","6.807","7.1","2.809","1.257","0.066","0.01","3","1","1","0","0","0","2.809","0","0","0","0","0","0","0.35465","0.35465","Spells\Textures\beam_spiritlink.blp","","","","4736","0","300","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","47","0","104","2","2"
"1167","0.724","0.729275","0","2.3","1000","328","0","2","4","0","0.75","0","0","1.45","1.131","2.4","1.257","2.765","5.027","5.027","0","0","0","0","0","0","0","0","0","0","20","4","1","2.809","-3.142","0.066","0.01","2.3","1","1","0","0","0","2.809","0","0","0","0","0","0","0.729275","0.729275","Spells\Textures\beam_spiritlink.blp","","","","4736","0","300","11","1165","1171","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","56","0","80","3","2"
"1168","1","0.929075","0","1","1000","448","0","2","4","0","0.75","0","0","0","3.958","16","1.257","1.257","5.027","0","0","0","0","0","0","0","0","0","0","0","20","4","1","8.606","0","0.066","0.01","1","1","1","0","0","0","8.606","0","0","0","0","0","0","0.929075","0.929075","Spells\Textures\beam_waterblue.blp","","","","4920","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","153","198","40","255","3","0"
"1169","0.724","0.729275","0","2.3","1000","328","0","2","4","0","0.75","0","0","1.45","1.131","2.4","1.257","2.765","5.027","5.027","0","0","0","0","0","0","0","0","0","0","20","4","1","2.809","-3.142","0.066","0.01","2.3","1","1","0","0","0","2.809","0","0","0","0","0","0","0.729275","0.729275","Spells\Textures\beam_spiritlink.blp","","","","4736","0","300","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","118","56","0","178","2","2"
"1171","1","1.2038","0","1.55","1000","448","0","2","4","0","0.75","0","0","0","3.958","16","1.257","1.257","5.027","0","0","0","0","0","0","0","0","0","0","0","20","4","1","8.606","0","0.066","0.01","1.55","1","1","0","0","0","8.606","0","0","0","0","0","0","1.2038","1.2038","Spells\Textures\beam_shadow_01.blp","","","","5275","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","113","20","169","3","0"
"1173","4","0.35465","0","3","1000","321","0","2","4","0","0.75","0","0","1.25","-1.131","5.6","3.142","3.142","12.57","12.57","0","0","0","0","0","0","0","0","0","0","20","4","1","2.809","1.257","0.066","0.01","3","1","1","0","0","0","2.809","0","0","0","0","0","0","0.35465","0.35465","Spells\Textures\beam_spiritlink.blp","","","","4736","0","300","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","47","0","104","2","2"
"1174","2.78","0.079925","0","0","1000","327","0.015","2.15","2.85","0.99","0.792","0","0","0.4","0","-2.4","-1.1","1.414","0","0","1","-1.571","-1.571","0","0","0","0","0","0","0","20","4","1","4.208","0","0.066","0.01","0","1","1","0","0","0","4.208","0","0","0","0","0","0","0.079925","0.079925","Textures\SpellChainEffects\RopeBeam.blp","","","","346","0","200","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","128","128","64","2","0"
"1175","1","1","0","5","1000","1376","0","2","4","0","0.75","0","0","1","0","16","-0.7226","0.7226","1.005","-2.765","0","0","0","0","0","0","0","0","0","0","20","1","5","3.408","2.513","0.066","0.01","5","1","1","0","0","0","3.408","0","0","0","0","0","0","1","1","Spells\Textures\beam_smokegrey.blp","","","","4816","0","300","27","1176","1176","1176","0","0","0","0","0","0","0","0","0","0","0","3","3","51","163","163","163","3","0"
"1176","1","1","0","5","1000","352","0","2","4","0","0.75","0","0","1.4","0","11.2","-0.2827","0.3456","2.765","-1.508","0","0","0","0","0","0","0","0","0","0","20","1","5","3.408","2.513","0.066","0.01","5","1","1","0","0","0","3.408","0","0","0","0","0","0","1","1","Spells\Textures\beam_smokegrey.blp","","","","4816","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","51","163","163","163","3","0"
"1177","0.1","0.429575","0","5","2000","64","0","2","4","0","0.698","0.66","1.42","0","2.388","18","0","0","0","0","0","1.257","-1.257","5.027","-5.027","0","0","0","0","0","20","100","1","2","0","0.066","0.01","5","1","1","0","0","0","2","0","0","0","0","0","0","0.429575","0.429575","Spells\Textures\beam_summongargoyle.blp","","","","5063","0","1999","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","240","240","240","2","0"
"1178","4","0.75","0","1.7","1000","0","0","2","4","0","0.75","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","2","0.1","0.2","75","3","8","2","0","0.066","0.01","1.7","1","1","0","0","0","2","0","0","0","0","0","0","0.75","0.75","Spells\Textures\beam_firered.blp","","","","4955","0","300","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","119","37","54","3","0"
"1179","0.8215","0.5","0","2","3999","76","0.07","2.15","6","0.27","0","0.23","0.72","0.25","6.283","10","0","0","0","0","0.15","0","0","0","0","0","0.26","0.37","0.25","0.45","-50","15","6","2","0","0.066","0.01","2","1","1","0","0","0","2","0","0","0","0","0","0","0.5","0.5","Textures\SpellChainEffects\Ghost1_Chain.blp","","","","4235","0","0","27","1179","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","153","159","0","252","3","0"
"1180","2.869","0.8042","0","-3.15","1999","40","0","2","4","0","0.698","0.66","1.42","1.45","0.1571","12.8","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","40","24","12","2","0","0.066","0.01","-3.15","1","1","0","0","0","2","0","0","0","0","0","0","0.8042","0.8042","spells\textures\Beam_SmokeGrey.blp","","","","2296","0","0","20","1180","1180","1180","1180","0","0","0","0","0","0","0","0","0","0","3","3","149","40","53","82","3","0"
"1181","0.1","0.375","0","1.5","2000","65","0","2","4","0","0.698","0.26","0.46","0.2","1.445","20","1.1","2.356","1.571","1.571","0","1.257","-1.257","12.19","10.81","0","0","0","0","0","20","100","1","2","0","0.066","0.01","1.5","1","1","0","0","0","2","0","0","0","0","0","0","0.375","0.375","Spells\Textures\beam_firegreen.blp","","","","5310","0","200","27","1182","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","153","0","18","255","3","0"
"1182","0.1","0.175","0","1.5","2000","65","0","2","4","0","0.698","0.26","0.46","0","2.011","20","1.1","2.356","1.571","1.571","0","1.257","-1.257","12.19","10.81","0","0","0","0","0","20","100","1","2","0","0.066","0.01","1.5","1","1","0","0","0","2","0","0","0","0","0","0","0.175","0.175","spells\textures\Beam_FireRed.blp","","","","1934","0","200","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","50","57","255","3","1"
"1183","0.1","0.25","0","0.75","999","320","0","2","4","0","0.698","0.66","1.42","0","2.388","18","0","0","0","0","0","1.257","-1.257","5.027","-5.027","0","0","0","0","0","20","100","1","30","0","0.066","0.01","0.75","1","1","0","0","0","30","0","0","0","0","0","0","0.25","0.25","Spells\Textures\beam_shadow_01.blp","","","","5275","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","84","0","80","2","0"
"1184","3","0.3","0","5","2030","398","0","0.02","10","0.51","0.495","0","0","1.9","0.377","10","0","0","0","0","1","-0.8727","0.8727","-0.6283","0.6283","0","0","0","0","0","100","100","0","7.506","0","0.066","0.01","5","1","1","0","0","0","7.506","0","0","0","0","0","0","0.3","0.3","SPELLS\TEXTURES\Beam_ChainIron.blp","","","","2782","0","0","27","1184","1184","1184","1184","0","0","0","0","0","0","0","0","0","0","3","3","255","255","255","255","2","0"
"1185","3","0.3","0","5","2030","398","0","0.02","10","0.51","0.495","0","0","1.9","0.377","10","0","0","0","0","1","-0.8727","0.8727","-0.6283","0.6283","0","0","0","0","0","100","100","0","7.506","0","0.066","0.01","5","1","1","0","0","0","7.506","0","0","0","0","0","0","0.3","0.3","Spells\Textures\beam_firegreen.blp","","","","5310","0","0","27","1185","1185","1185","1185","0","0","0","0","0","0","0","0","0","0","3","3","157","61","255","0","2","1"
"1187","0.334","0.25","0","1.4","1000","70","0.07","3.7","8.45","0.27","0","0.23","0.72","0","1.194","6.8","0","0","0","0","0.9","0","0","0","0","0","0.26","0.37","0.25","0.45","150","900","0","2","0","0.066","0.01","1.4","1","1","0","0","0","2","0","0","0","0","0","0","0.25","0.25","Textures\SpellChainEffects\ShockLightning.blp","","","","257","0","499","27","277","22","1084","0","0","0","0","0","0","0","0","0","0","0","3","4","255","253","253","253","3","0"
"1190","2.78","0.579425","0.01","2.15","1000","4","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0.066","0.01","2.15","1","1","0","0","0","2","0","0","0","0","0","0","0.579425","0.579425","Spells\Textures\beam_smokegrey.blp","","","","4816","0","0","0","1076","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","255","224","224","45","3","0"
"1191","0.334","1.004","0","1.4","1000","70","0.07","3.7","8.45","0.27","0","0.23","0.72","0","1.194","6.8","0","0","0","0","0.5","0","0","0","0","0","0.26","0.37","0.25","0.45","150","900","0","2","0","0.066","0.01","1.4","1","1","0","0","0","2","0","0","0","0","0","0","1.004","1.004","Spells\Textures\beam_spiritlink.blp","","","","4736","0","0","27","1191","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","255","230","233","70","3","0"
"1193","1","1","0","3","1000","328","0","2","4","0","0.75","0","0","0.25","1.948","40","0","0","0","0","0.25","0.2513","-0.2827","1.508","-1.759","0","0","0","0","0","20","4","1","15","0","0.066","0.01","3","1","1","0","0","0","15","0","0","0","0","0","0","1","1","Spells\Textures\beam_smokebrown.blp","","","","4629","0","300","27","1194","1194","1195","1195","1196","1196","0","0","0","0","0","0","0","0","3","3","255","255","255","255","3","0"
"1194","1","0.3","0","1.2","1000","360","0","1.4","10","0","0.75","0.4","0.8","0.5","1.948","40","0","0","0","0","0.75","-3.142","3.142","-12.57","12.57","0","0","0","0","0","65","1.1","2","5","0","0.066","0.01","1.2","1","1","0","0","0","5","0","0","0","0","0","0","0.3","0.3","Spells\Textures\beam_smokebrown.blp","","","","4629","0","300","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","255","255","255","255","3","0"
"1195","1","0.35","0","1.2","1000","360","0","1.4","10","0","0.75","0.4","0.8","0.5","1.948","40","0","0","0","0","0.55","-3.142","3.142","-12.57","12.57","0","0","0","0","0","45","1.2","2","5","0","0.066","0.01","1.2","1","1","0","0","0","5","0","0","0","0","0","0","0.35","0.35","Spells\Textures\beam_smokebrown.blp","","","","4629","0","300","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","255","179","145","108","3","0"
