Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown0_4,Unknown0_5,Unknown0_6,Unknown0_7,Unknown1,Unknown2_0,Unknown2_1,Unknown2_2,Unknown2_3,Unknown2_4,Unknown2_5,Unknown2_6,Unknown2_7,Unknown3_0,Unknown3_1,Unknown3_2,Unknown3_3,Unknown3_4,Unknown3_5,Unknown3_6,Unknown3_7
"1627","143414","143414","0","0","0","0","0","0","1","20","17","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1628","143484","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1629","143523","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1630","143523","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1631","143571","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1633","1","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"1634","25","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"1635","10","143638","0","0","0","0","0","0","0","39","20","0","0","0","0","0","0","5","2","0","0","0","0","0","0"
"1636","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1637","143970","143970","0","0","0","0","0","0","1","17","20","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1638","143968","143968","0","0","0","0","0","0","1","17","20","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1639","143971","143971","0","0","0","0","0","0","1","17","20","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1640","100","142651","142651","0","0","0","0","0","0","15","17","20","0","0","0","0","0","1","2","2","0","0","0","0","0"
"1641","144089","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1642","144290","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1643","144289","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1644","144288","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1645","144291","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1646","144738","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1647","144489","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1648","144842","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1649","144089","144215","0","0","0","0","0","0","0","20","20","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1650","145326","145326","0","0","0","0","0","0","1","17","20","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1651","144452","144452","0","0","0","0","0","0","0","17","20","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1652","75","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"1653","94562","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1665","77483","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1666","1","40504","0","0","0","0","0","0","1","63","75","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1667","40504","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1668","1","40531","0","0","0","0","0","0","1","63","75","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1669","40531","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1672","146342","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1673","146342","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1674","146396","146396","0","0","0","0","0","0","0","20","17","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1675","72353","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1676","72942","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1678","0","0","146437","0","0","0","0","0","0","35","33","76","0","0","0","0","0","1","1","2","0","0","0","0","0"
"1679","143968","143970","143971","0","0","0","0","0","0","76","76","76","0","0","0","0","0","2","2","2","0","0","0","0","0"
"1680","40204","40251","0","0","0","0","0","0","1","75","75","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1682","73093","73094","0","0","0","0","0","0","1","74","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1683","73085","73086","0","0","0","0","0","0","1","74","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1684","72864","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1685","146437","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1686","36454","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1688","128828","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1689","38264","133680","0","0","0","0","0","0","0","75","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1690","38264","133680","0","0","0","0","0","0","0","75","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"1691","1","100","0","0","0","0","0","0","0","63","12","0","0","0","0","0","0","1","3","0","0","0","0","0","0"
"1692","68413","38545","0","0","0","0","0","0","0","74","75","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1693","1","137648","100","0","0","0","0","0","0","63","20","12","0","0","0","0","0","1","1","1","0","0","0","0","0"
"1694","68429","38546","134939","0","0","0","0","0","0","74","75","76","0","0","0","0","0","1","1","2","0","0","0","0","0"
"1695","40190","100","0","0","0","0","0","0","0","75","12","0","0","0","0","0","0","1","3","0","0","0","0","0","0"
"1696","67567","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1697","69017","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1698","70078","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1699","139159","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1700","70412","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1701","67675","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1702","67937","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1704","69461","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1705","70656","140864","0","0","0","0","0","0","0","74","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1706","90","93","132633","0","0","0","0","0","0","3","3","76","0","0","0","0","0","6","4","1","0","0","0","0","0"
"1707","70966","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1708","71048","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1709","39864","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1710","90","39730","39887","0","0","0","0","0","0","3","75","75","0","0","0","0","0","1","1","1","0","0","0","0","0"
"1711","92","39763","0","0","0","0","0","0","0","3","75","0","0","0","0","0","0","4","1","0","0","0","0","0","0"
"1712","39983","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1713","40011","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1714","39847","92","0","0","0","0","0","0","0","75","3","0","0","0","0","0","0","1","4","0","0","0","0","0","0"
"1715","71454","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1716","71591","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1717","35894","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1718","40234","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1719","72276","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1720","40280","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1721","40279","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1722","40278","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1723","40281","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1724","40282","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1725","39988","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1726","39987","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1727","0","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1728","7","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1729","1","1","0","0","0","0","0","0","0","77","63","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1730","40251","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1731","40190","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1732","40269","73530","1","73658","0","0","0","0","0","75","74","59","74","0","0","0","0","1","2","5","2","0","0","0","0"
"1733","40682","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1735","147510","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1736","40277","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1737","40277","40276","0","0","0","0","0","0","0","75","75","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1738","146735","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1739","40539","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1740","40763","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1741","1","143044","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"1742","1","143044","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1743","1","143043","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"1744","1","143043","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1745","1","143046","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"1746","1","143046","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1747","1","143045","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"1748","1","143045","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1749","71154","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1750","15","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"1751","35894","1","0","0","0","0","0","0","1","75","63","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1752","1","30","0","0","0","0","0","0","0","63","39","0","0","0","0","0","0","1","3","0","0","0","0","0","0"
"1753","148299","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1754","148353","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1755","148424","148424","0","0","0","0","0","0","0","20","17","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1756","148424","148424","0","0","0","0","0","0","1","20","17","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1757","147117","147106","0","0","0","0","0","0","0","76","76","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1758","147117","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1759","73292","73294","73299","73300","0","0","0","0","1","74","74","74","74","0","0","0","0","1","1","1","1","0","0","0","0"
"1760","145246","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1761","30","147117","0","0","0","0","0","0","0","39","76","0","0","0","0","0","0","4","1","0","0","0","0","0","0"
"1762","143440","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1763","148561","1","0","0","0","0","0","0","0","76","31","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
"1764","72057","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1765","71955","71953","71954","71952","0","0","0","0","1","74","74","74","74","0","0","0","0","1","1","1","1","0","0","0","0"
"1767","73910","72561","0","0","0","0","0","0","1","74","74","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1768","145662","145662","0","0","0","0","0","0","0","20","17","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1769","145662","145662","0","0","0","0","0","0","1","20","17","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1770","72311","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1771","72561","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1772","73909","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1773","106833","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1774","1","0","0","0","0","0","0","0","0","77","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1775","71453","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1776","143020","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1777","0","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1778","1","1","0","0","0","0","0","0","0","7","63","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1779","50","0","0","0","0","0","0","0","0","12","35","0","0","0","0","0","0","3","1","0","0","0","0","0","0"
"1780","40","0","0","0","0","0","0","0","0","12","35","0","0","0","0","0","0","3","1","0","0","0","0","0","0"
"1781","148762","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1782","1","142849","149306","0","0","0","0","0","0","63","76","76","0","0","0","0","0","1","2","2","0","0","0","0","0"
"1783","149311","149311","0","0","0","0","0","0","1","17","20","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1784","146399","146399","0","0","0","0","0","0","1","20","17","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1785","149424","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1786","149370","149371","149372","149373","0","0","0","0","0","76","76","76","76","0","0","0","0","2","2","2","2","0","0","0","0"
"1787","142671","142671","142948","142948","0","0","0","0","0","20","17","20","17","0","0","0","0","2","2","2","2","0","0","0","0"
"1788","30","0","0","0","0","0","0","0","0","12","35","0","0","0","0","0","0","3","1","0","0","0","0","0","0"
"1789","20","0","0","0","0","0","0","0","0","12","35","0","0","0","0","0","0","3","1","0","0","0","0","0","0"
"1790","1","0","1","0","0","0","0","0","0","31","59","4","0","0","0","0","0","1","5","2","0","0","0","0","0"
"1791","1","150072","0","0","0","0","0","0","0","63","76","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1792","0","46598","0","0","0","0","0","0","0","59","17","0","0","0","0","0","0","5","1","0","0","0","0","0","0"
"1794","1","148120","148120","0","0","0","0","0","0","63","17","20","0","0","0","0","0","1","2","2","0","0","0","0","0"
"1795","150250","150250","0","0","0","0","0","0","0","20","17","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"1796","79957","79957","0","0","0","0","0","0","0","20","17","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
