Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10_0,Unknown10_1,Unknown10_2,Unknown10_3,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22
"3866","1073758272","0","Skald","0","Skald","530","3522","1489","0","0","0","0","0","0","0","0","675","-1","0","0","66","0","15","0","0","0","0"
"3867","1073758272","0","BladedGulch","0","Bladed Gulch","530","3522","1490","0","0","0","0","0","0","0","0","675","-1","0","89","66","0","15","0","0","0","0"
"3868","1073758272","0","GyroPlankBridge","0","Gyro-Plank Bridge","530","3523","1491","0","0","0","0","0","0","0","0","675","-1","0","0","67","0","15","0","0","0","0"
"3869","1073741824","0","MageTower","0","Mage Tower","566","3820","1492","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","13","0","0","0","0"
"3870","1073741824","0","BloodElfTower","0","Blood Elf Tower","566","3820","1493","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","13","0","0","0","0"
"3871","1073741824","0","DraeneiRuins","0","Draenei Ruins","566","3820","1494","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","13","0","0","0","0"
"3872","1073741824","0","FelReaverRuins","0","Fel Reaver Ruins","566","3820","1495","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","13","0","0","0","0"
"3873","1073758272","0","TheProvingGrounds","0","The Proving Grounds","530","3523","1496","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"3874","1073758272","0","EcoDomeFarfield","0","Eco-Dome Farfield","530","3523","1497","423","335","489","0","0","0","0","0","675","-1","0","89","68","0","15","0","0","0","0"
"3875","1073758272","0","EcoDomeSkyperch","0","Eco-Dome Skyperch","530","3523","1498","423","335","489","0","0","0","0","0","675","-1","0","89","68","0","15","0","0","0","0"
"3876","1073758272","0","EcoDomeSutheron","0","Eco-Dome Sutheron","530","3523","1499","423","335","489","0","0","0","0","0","675","-1","0","89","68","0","15","0","0","0","0"
"3877","1073758272","0","EcoDomeMidrealm","0","Eco-Dome Midrealm","530","3523","1500","423","335","489","0","0","0","0","0","675","-1","0","89","68","0","15","0","0","0","0"
"3878","1073758272","0","EthereumStagingGrounds","0","Ethereum Staging Grounds","530","3523","1501","0","0","0","0","0","0","0","0","675","-1","0","89","69","0","15","0","0","0","0"
"3879","1073758272","0","ChapelYard","0","Chapel Yard","530","3523","1502","0","0","0","0","0","0","0","0","675","-1","0","89","69","0","15","0","0","0","0"
"3880","1073758272","0","AccessShaftZeon","0","Access Shaft Zeon","530","3523","1503","0","0","0","0","0","0","0","0","675","-1","0","89","69","0","15","0","0","0","0"
"3881","1073758272","0","TrelleumMine","0","Trelleum Mine","530","3523","1504","0","0","0","0","0","0","0","0","675","-1","0","0","69","0","15","0","0","0","0"
"3882","1073758272","0","InvasionPointDestroyer","0","Invasion Point: Destroyer","530","3523","1505","0","0","488","0","0","0","0","0","675","-1","0","0","68","0","15","0","0","0","0"
"3883","1073758272","0","CampofBoom","0","Camp of Boom","530","3523","1506","0","0","0","0","0","0","0","0","675","-1","0","89","67","0","15","0","0","0","0"
"3884","1073758272","0","SpinebreakerPass","0","Spinebreaker Pass","530","3483","1507","0","0","0","0","0","0","0","0","675","-1","0","0","60","0","15","0","0","0","0"
"3885","1073758272","0","NetherwebRidge","0","Netherweb Ridge","530","3519","1508","0","0","0","0","0","0","0","0","675","-1","0","0","65","0","15","0","0","0","0"
"3886","1073758272","0","DerelictCaravan","0","Derelict Caravan","530","3519","1509","0","0","0","0","0","0","0","0","675","-1","0","89","65","0","15","0","0","0","0"
"3887","1073758272","0","RefugeeCaravan","0","Refugee Caravan","530","3519","1510","0","0","0","0","0","0","0","0","675","-1","0","0","65","0","15","0","0","0","0"
"3888","1073758272","0","ShadowTomb","0","Shadow Tomb","530","3519","1511","402","306","0","0","0","0","0","0","675","-1","0","0","65","0","15","0","0","0","0"
"3889","1073758272","0","VeilRhaze","0","Veil Rhaze","530","3519","1512","0","0","0","0","0","0","0","0","675","-1","0","0","65","0","15","0","0","0","0"
"3890","1073758272","0","TombofLights","0","Tomb of Lights","530","3519","1513","0","0","0","0","0","0","0","0","675","-1","0","0","65","0","15","0","0","0","0"
"3891","1073758272","0","CarrionHill","0","Carrion Hill","530","3519","1514","0","0","0","0","0","0","0","0","675","-1","0","89","65","0","15","0","0","0","0"
"3892","1073758272","0","WrithingMound","0","Writhing Mound","530","3519","1515","402","306","0","0","0","0","0","0","675","-1","0","0","65","0","15","0","0","0","0"
"3893","1073758272","0","RingofObservance","0","Ring of Observance","530","3519","1516","402","0","0","0","0","0","0","0","675","-1","0","0","65","0","15","0","0","0","0"
"3894","1073758272","0","AuchenaiGrounds","0","Auchenai Grounds","530","3519","1517","402","0","0","0","0","0","0","0","675","-1","0","89","65","0","15","0","0","0","0"
"3895","1073758272","0","CenarionWatchpost","0","Cenarion Watchpost","530","3521","1518","0","0","0","0","0","0","0","0","675","-1","0","89","0","0","15","0","0","0","0"
"3896","1075857448","0","AldorRise","0","Aldor Rise","530","3703","1591","0","0","0","0","0","0","0","0","675","-1","0","89","0","0","15","0","0","0","0"
"3897","1073760296","0","TerraceofLight","0","Terrace of Light","530","3703","1592","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"3898","1075857448","0","ScryersTier","0","Scryer's Tier","530","3703","1521","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"3899","1073760296","0","LowerCity","0","Lower City","530","3703","1522","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"3900","1073758272","0","InvasionPointOverlord","0","Invasion Point: Overlord","530","3523","1523","0","0","0","0","0","0","0","0","675","-1","0","0","69","0","15","0","0","0","0"
"3901","1073758272","0","AllerianPost","0","Allerian Post","530","3519","1524","0","0","0","0","0","0","0","0","675","-1","0","89","63","0","15","0","0","0","0"
"3902","1073758272","0","StonebreakerCamp","0","Stonebreaker Camp","530","3519","1525","0","0","0","0","0","0","0","0","675","-1","0","0","63","0","15","0","0","0","0"
"3903","1073758272","0","Boulder'mok","0","Boulder'mok","530","3522","1526","0","0","0","0","0","0","0","0","675","-1","0","89","67","0","15","0","0","0","0"
"3904","1073758272","0","CursedHollow","0","Cursed Hollow","530","3522","1527","0","0","0","0","0","0","0","0","675","-1","0","89","0","0","15","0","0","0","0"
"3905","1073758272","0","CoilfangReservoir","0","Coilfang Reservoir","530","3521","1528","0","0","0","0","0","0","0","0","675","-1","0","89","63","0","15","0","0","0","0"
"3906","1073741888","0","TheBloodwash","0","The Bloodwash","530","3525","1529","0","0","0","0","0","0","0","0","675","-1","0","0","16","0","13","0","0","0","0"
"3907","1073741888","0","VeridianPoint","0","Veridian Point","530","3525","1530","0","0","0","0","0","0","0","0","675","-1","0","0","18","0","13","0","0","0","0"
"3908","1073741888","0","Middenvale","0","Middenvale","530","3525","1531","0","0","0","0","0","0","0","0","675","-1","0","0","13","0","13","0","0","0","0"
"3909","1073741888","0","TheLostFold","0","The Lost Fold","530","3525","1532","0","0","0","0","0","0","0","0","675","-1","0","0","11","0","13","0","0","0","0"
"3910","1073741888","0","Mystwood","0","Mystwood","530","3525","1533","0","0","0","0","0","0","0","0","675","-1","0","0","13","0","13","0","0","0","0"
"3911","1073741888","0","TranquilShore","0","Tranquil Shore","530","3430","1534","0","0","0","0","0","0","0","0","675","-1","0","0","7","0","13","0","0","0","0"
"3912","1073741888","0","GoldenboughPass","0","Goldenbough Pass","530","3430","1535","0","0","0","0","0","0","0","0","675","-1","0","0","8","0","13","0","0","0","0"
"3913","1073741888","0","RunestoneFalithas","0","Runestone Falithas","530","3430","1536","0","0","0","0","0","0","0","0","675","-1","0","0","9","0","13","0","0","0","0"
"3914","1073741888","0","RunestoneShandor","0","Runestone Shan'dor","530","3430","1537","0","0","0","0","0","0","0","0","675","-1","0","0","9","0","13","0","0","0","0"
"3915","1073741888","0","FairbridgeStrand","0","Fairbridge Strand","530","3524","1519","0","0","0","0","0","0","0","0","675","-1","0","89","9","0","13","0","0","0","0"
"3916","1073741888","0","MoongrazeWoods","0","Moongraze Woods","530","3524","1520","0","0","0","0","0","0","0","0","675","-1","0","0","6","0","13","0","0","0","0"
"3917","64","0","Auchindoun","0","Auchindoun","530","0","1538","0","0","0","0","0","0","0","0","675","-1","0","89","70","0","13","0","0","0","0"
"3918","1075855424","0","ToshleysStation","0","Toshley's Station","530","3522","1539","0","0","0","0","0","0","0","0","675","-1","0","0","65","0","15","0","0","0","0"
"3919","1073758272","0","SingingRidge","0","Singing Ridge","530","3522","1540","0","0","0","0","0","0","0","0","675","-1","0","0","67","0","15","0","0","0","0"
"3920","1073758272","0","ShatterPoint","0","Shatter Point","530","3483","1467","0","0","0","0","0","0","0","0","675","-1","0","0","58","0","15","0","0","0","0"
"3921","1073758272","0","ArklonisRidge","0","Arklonis Ridge","530","3523","1541","0","0","0","0","0","0","0","0","675","-1","0","89","67","0","15","0","0","0","0"
"3922","1073758272","0","BladespireOutpost","0","Bladespire Outpost","530","3522","1542","0","0","0","0","0","0","0","0","675","-1","0","89","0","0","15","0","0","0","0"
"3923","0","12","GruulsLair","0","Gruul's Lair","565","0","1543","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","13","0","0","0","0"
"3924","1073758272","0","NorthmaulTower","0","Northmaul Tower","530","3522","1544","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"3925","1073758272","0","SouthmaulTower","0","Southmaul Tower","530","3522","1545","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"3926","1073758272","0","ShatteredPlains","0","Shattered Plains","530","3520","1546","0","0","0","0","0","0","0","0","675","-1","0","0","67","0","15","0","0","0","0"
"3927","1073758272","0","OronoksFarm","0","Oronok's Farm","530","3520","1547","0","0","0","0","0","0","0","0","675","-1","0","0","67","0","15","0","0","0","0"
"3928","1073758272","0","TheAltarofDamnation","0","The Altar of Damnation","530","3520","1548","0","0","0","0","0","0","0","0","675","-1","0","0","67","0","15","0","0","0","0"
"3929","1073758272","0","ThePathofConquest","0","The Path of Conquest","530","3520","1549","0","0","0","0","0","0","0","0","675","-1","0","0","68","0","15","0","0","0","0"
"3930","1073758272","0","EclipsionFields","0","Eclipsion Fields","530","3520","1550","0","0","0","0","0","0","0","0","675","-1","0","89","69","0","15","0","0","0","0"
"3931","1073758272","0","BladespireGrounds","0","Bladespire Grounds","530","3522","1551","0","0","0","0","0","0","0","0","675","-1","0","89","0","0","15","0","0","0","0"
"3932","1073758272","0","SkethlonBaseCamp","0","Sketh'lon Base Camp","530","3520","1552","0","0","0","0","0","0","0","0","675","-1","0","0","67","0","15","0","0","0","0"
"3933","1073758272","0","SkethlonWreckage","0","Sketh'lon Wreckage","530","3520","1553","0","0","0","0","0","0","0","0","675","-1","0","0","67","0","15","0","0","0","0"
"3934","1073758272","0","TownSquare","0","Town Square","530","3523","1554","0","0","0","0","0","0","0","0","675","-1","0","0","68","0","15","0","0","0","0"
"3935","1073758272","0","WizardRow","0","Wizard Row","530","3523","1555","0","0","0","0","0","0","0","0","675","-1","0","0","68","0","15","0","0","0","0"
"3936","1073758272","0","DeathforgeTower","0","Deathforge Tower","530","3520","1556","0","0","0","0","0","0","0","0","675","-1","0","89","67","0","15","0","0","0","0"
"3937","1073758272","0","SlagWatch","0","Slag Watch","530","3520","1557","0","0","0","0","0","0","0","0","675","-1","0","0","67","0","15","0","0","0","0"
"3938","1075855424","0","SanctumoftheStars","0","Sanctum of the Stars","530","3520","1558","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"3939","1073758272","0","DragonmawFortress","0","Dragonmaw Fortress","530","3520","1559","0","0","0","0","0","0","0","0","675","-1","0","89","0","0","15","0","0","0","0"
"3940","1073758272","0","TheFetidPool","0","The Fetid Pool","530","3520","1560","0","0","0","0","0","0","0","0","675","-1","0","0","67","0","15","0","0","0","0"
"3941","1073758272","0","Test","0","Test","530","3520","1561","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"3942","1073758272","0","RazaansLanding","0","Razaan's Landing","530","3522","1562","0","0","0","0","0","0","0","0","675","-1","0","0","66","0","15","0","0","0","0"
"3943","1073758272","0","InvasionPointCataclysm","0","Invasion Point: Cataclysm","530","3520","1563","0","0","0","0","0","0","0","0","675","-1","0","0","68","0","15","0","0","0","0"
"3944","1073758272","0","TheAltarofShadows","0","The Altar of Shadows","530","3520","1564","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"3945","1073758272","0","NetherwingPass","0","Netherwing Pass","530","3520","1565","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"3946","1073758272","0","WaynesRefuge","0","Wayne's Refuge","530","3519","1566","0","0","0","0","0","0","0","0","675","-1","0","0","64","0","15","0","0","0","0"
"3947","1073758272","0","TheScaldingPools","0","The Scalding Pools","530","3520","1567","0","0","0","0","0","0","0","0","675","-1","0","0","70","0","15","0","0","0","0"
"3948","64","0","BrianandPatTest","0","Brian and Pat Test","451","0","1568","0","0","0","0","0","0","0","0","675","-1","0","89","0","0","13","0","0","0","0"
"3949","1073758272","0","MagmaFields","0","Magma Fields","530","3520","1569","0","0","0","0","0","0","0","0","675","-1","0","0","67","0","15","0","0","0","0"
"3950","1073758272","0","CrimsonWatch","0","Crimson Watch","530","3520","1570","0","0","0","0","0","0","0","0","675","-1","0","89","70","0","15","0","0","0","0"
"3951","1075855424","0","Evergrove","0","Evergrove","530","3522","1571","0","0","0","0","0","0","0","0","675","-1","0","89","67","0","15","0","0","0","0"
"3952","1073758272","0","WyrmskullBridge","0","Wyrmskull Bridge","530","3522","1572","0","0","0","0","0","0","0","0","675","-1","0","0","67","0","15","0","0","0","0"
"3953","1073758272","0","ScalewingShelf","0","Scalewing Shelf","530","3522","1573","0","0","0","0","0","0","0","0","675","-1","0","0","66","0","15","0","0","0","0"
"3954","1073758272","0","WyrmskullTunnel","0","Wyrmskull Tunnel","530","3522","1574","0","0","0","0","0","0","0","0","675","-1","0","0","66","0","15","0","0","0","0"
"3955","1073758272","0","HellfireBasin","0","Hellfire Basin","530","3483","1575","0","0","0","0","0","0","0","0","675","-1","0","0","58","0","15","0","0","0","0"
"3956","1073758272","0","TheShadowStair","0","The Shadow Stair","530","3519","1576","0","0","0","0","0","0","0","0","675","-1","0","0","64","0","15","0","0","0","0"
"3957","1073758272","0","Sha'tariOutpost","0","Sha'tari Outpost","530","3519","1577","0","0","0","0","0","0","0","0","675","-1","0","0","64","0","15","0","0","0","0"
"3958","1073758272","0","Sha'tariBaseCamp","0","Sha'tari Base Camp","530","3519","1578","0","0","0","0","0","0","0","0","675","-1","0","0","65","0","15","0","0","0","0"
"3959","0","12","BlackTemple","0.3","Black Temple","564","0","1594","428","350","0","0","0","0","0","0","675","-1","0","89","0","0","13","0","0","0","0"
"3960","1073758272","0","Soulgrinder'sBarrow","0","Soulgrinder's Barrow","530","3522","1595","0","0","0","0","0","0","0","0","675","-1","0","0","67","0","15","0","0","0","0"
"3961","1073762368","0","SorrowWingPoint","0","Sorrow Wing Point","530","3519","1596","0","0","0","0","0","0","0","0","675","-1","0","0","70","0","15","0","0","0","0"
"3962","1073758272","0","Vim'gol'sCircle","0","Vim'gol's Circle","530","3522","1597","0","0","0","0","0","0","0","0","675","-1","0","0","69","0","15","0","0","0","0"
"3963","1073762368","0","DragonspineRidge","0","Dragonspine Ridge","530","3522","1598","0","0","0","0","0","0","0","0","675","-1","0","89","69","0","15","0","0","0","0"
"3964","1073758272","0","SkyguardOutpost","0","Skyguard Outpost","530","3522","1599","0","0","534","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"3965","1073762368","0","NetherwingMines","0","Netherwing Mines","530","3520","1600","0","0","0","0","0","0","0","0","675","-1","0","0","70","0","15","0","0","0","0"
"3966","1073762368","0","DragonmawBaseCamp","0","Dragonmaw Base Camp","530","3520","1601","0","0","0","0","0","0","0","0","675","-1","0","89","70","0","15","0","0","0","0"
"3967","1073762368","0","DragonmawSkyway","0","Dragonmaw Skyway","530","3520","1602","0","0","0","0","0","0","0","0","675","-1","0","89","70","0","15","0","0","0","0"
