Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18_0,Unknown18_1,Unknown19,Unknown20,Unknown21_0,Unknown21_1,Unknown22,Unknown23,Unknown24_0,Unknown24_1,Unknown24_2,Unknown24_3,Unknown24_4,Unknown24_5,Unknown24_6,Unknown24_7,Unknown25,Unknown26_0,Unknown26_1,Unknown26_2,Unknown27,Unknown28
"1244","1073877024","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8910","8911","8912","0","0","0","0","0","0","0","0","0"
"1245","1073877024","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8913","8914","9014","0","0","0","0","0","0","0","0","0"
"1246","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8917","8918","8919","8920","8921","8922","8923","8924","0","0","0","0"
"1247","1073872896","3.142","3.142","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8925","0","0","0","0","0","0","0","0","0","0","0"
"1248","1073872896","3.142","3.142","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8926","0","0","0","0","0","0","0","0","0","0","0"
"1249","1073872896","3.142","3.142","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8927","0","0","0","0","0","0","0","0","0","0","0"
"1250","1073741863","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8928","0","0","0","0","0","0","0","0","0","0","0"
"1251","1073872896","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8929","8930","8937","8932","8938","8939","8935","8940","0","0","0","0"
"1252","1073790976","3.142","3.142","-0.5236","0.7854","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","8942","0","0","0","0","0","0","0","0","0","0"
"1253","1073872928","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","8944","0","0","0","0","0","0","0","0","0","0"
"1254","1073872928","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8945","8946","8947","8948","0","0","0","0","0","0","0","0"
"1255","1073741832","3.142","3.142","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8950","8951","0","0","0","0","0","0","0","0","0","0"
"1256","1073872896","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8952","0","0","0","0","0","0","0","0","0","0","0"
"1257","3221360687","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8953","8955","9666","9667","0","0","0","0","0","0","0","0"
"1258","1610743808","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8954","0","0","0","0","0","0","0","0","0","0","0"
"1259","1073872896","3.142","3.142","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8956","8960","8964","0","0","0","0","0","0","0","0","0"
"1260","1073877031","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8957","0","0","0","0","0","0","0","0","0","0","0"
"1261","1073741832","3.142","3.142","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8958","8959","0","0","0","0","0","0","0","0","0","0"
"1262","1610743808","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8961","0","0","0","0","0","0","0","0","0","0","0"
"1263","1073872932","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8962","0","0","0","0","0","0","0","0","0","0","0"
"1264","1073741824","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8963","0","0","0","0","0","0","0","0","0","0","0"
"1265","1073877031","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8965","0","0","0","0","0","0","0","0","0","0","0"
"1266","1325535295","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","1.5","1.5","1","1","0.5","0.5","1.6","1","1","Interface\Vehicles\Arrow.blp","","Interface\Vehicles\Vehicle_Target_01.mdx","Interface\Vehicles\Vehicle_Target_02.mdx","1","0","8969","8970","0","0","0","0","0","0","0","0","0","0","0","0"
"1267","1073877031","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8971","0","0","0","0","0","0","0","0","0","0","0"
"1268","1342357512","3.142","3.142","0","0","0","1","1.5","0","0","0","1.5","1.5","1","0.75","0.5","0.5","1.6","5","0.5","","","INTERFACE\Vehicles\Vehicle_Target_02.mdx","Interface\Vehicles\Vehicle_Target_02.mdx","1","0","8972","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1269","1073872896","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","8974","0","0","0","0","0","0","0","0","0","0"
"1270","1073872896","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8976","0","0","0","0","0","0","0","0","0","0","0"
"1271","1073745967","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8977","0","0","0","0","0","0","0","0","0","0","0"
"1273","1610747943","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8979","8980","8981","8982","8983","0","0","0","0","0","0","0"
"1274","1193072247","2.094","1.047","-0.5236","0.7854","0.785398","1","1.5","0.261799","0","0","1.5","1.5","1","1","2","0.5","1.6","10","1","Spells\Textures\Target_Line.blp","Spells\Textures\Reticle_BrightGround.blp","Interface\Vehicles\Vehicle_Target_02.mdx","","10","0.0523599","8984","0","0","0","0","0","0","0","223","61","0","0","0","0"
"1275","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8985","8986","8987","8995","0","0","0","0","0","0","0","0"
"1276","1073877031","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8988","8989","8990","0","0","0","0","0","0","0","0","0"
"1277","1073877039","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8991","8992","8993","0","0","0","0","0","0","0","0","0"
"1278","1073877039","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8994","0","0","0","0","0","0","0","0","0","0","0"
"1279","1073741824","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8996","0","0","0","0","0","0","0","0","0","0","0"
"1280","1073741824","3.141593","3.141593","0","0","0","1","1.5","0","0","0","1.5","1.5","1","1","0.5","0.5","1.6","1","1","Interface\Vehicles\Arrow.blp","","Interface\Vehicles\Vehicle_Target_01.mdx","Interface\Vehicles\Vehicle_Target_02.mdx","1","0","8997","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1281","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","8998","0","0","0","0","0","0","0","0","0","0","0"
"1282","1193072243","5.235988","3.141593","-0.5235988","0.7853982","0.7853982","1","1.5","0.2617994","0","0","1.5","1.5","1","1","2","0.5","1.6","10","1","SPELLS\TEXTURES\TARGET_LINE.BLP","SPELLS\TEXTURES\RETICLE_BRIGHTGROUND.BLP","INTERFACE\VEHICLES\VEHICLE_TARGET_02.mdx","","10","0.05235988","8999","0","0","0","0","0","0","0","223","61","0","0","0","0"
"1283","1073877031","3.142","3.142","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9000","0","0","0","0","0","0","0","0","0","0","0"
"1284","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9001","0","0","0","0","0","0","0","0","0","0","0"
"1285","1073741832","3.141593","3.141593","0","0","0","1","1.5","0","0","0","1.5","1.5","1","1","0.5","0.5","1.6","1","1","Interface\Vehicles\Arrow.blp","","Interface\Vehicles\Vehicle_Target_01.mdx","Interface\Vehicles\Vehicle_Target_02.mdx","1","0","9002","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1286","1073741824","3.142","3.142","0","0","0","1","1.5","0","0","0","1.5","1.5","1","1","0.5","0.5","1.6","1","1","Interface\Vehicles\Arrow.blp","","Interface\Vehicles\Vehicle_Target_01.mdx","Interface\Vehicles\Vehicle_Target_02.mdx","1","0","9003","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1288","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9011","0","0","0","0","0","0","0","0","0","0","0"
"1289","1073741827","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9012","0","0","0","0","0","0","0","0","0","0","0"
"1290","3221360679","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9013","9066","9067","9064","9065","9062","9063","9061","0","0","0","0"
"1291","3221225472","1.047198","1.047198","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9015","0","0","0","0","0","0","0","0","0","0","0"
"1292","1073872936","3.142","3.142","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9016","0","0","0","0","0","0","0","0","0","0","0"
"1293","1615335460","3.142","3.142","0","0","0.785398","1","1.5","0.261799","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9017","0","0","0","0","0","0","0","0","0","0","0"
"1294","1073877031","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9018","0","0","0","0","0","0","0","0","0","0","0"
"1295","1073872896","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9019","9020","9021","0","0","0","0","0","0","0","0","0"
"1296","1073872928","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9022","0","0","0","0","0","0","0","0","0","0","0"
"1297","1074270247","3.142","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9023","0","0","0","0","0","0","0","0","0","0","0"
"1298","1074270247","3.142","1.047","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9024","0","0","0","0","0","0","0","0","0","0","0"
"1299","1073877031","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9025","0","0","0","0","0","0","0","0","0","0","0"
"1300","3221225475","3.142","3.142","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9026","9027","9028","9029","9030","0","0","0","0","0","0","0"
"1303","1073741827","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9038","9039","9040","9041","9042","0","0","0","0","0","0","0"
"1304","1073741827","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9043","9044","9045","9046","9047","0","0","0","0","0","0","0"
"1305","1073741827","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9048","9049","9050","9051","9052","0","0","0","0","0","0","0"
"1306","1073741827","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9053","9054","9055","9056","9057","0","0","0","0","0","0","0"
"1307","3221229607","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9058","0","0","0","0","0","0","0","0","0","0","0"
"1308","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9059","0","0","0","0","0","0","0","0","0","0","0"
"1309","1073877031","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9060","0","0","0","0","0","0","0","0","0","0","0"
"1310","1073877031","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9068","0","0","0","0","0","0","0","0","0","0","0"
"1311","1073877031","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9070","0","0","0","0","0","0","0","0","0","0","0"
"1312","1073877031","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9072","0","0","0","0","0","0","0","0","0","0","0"
"1313","1073741824","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9074","0","0","0","0","0","0","0","0","0","0","0"
"1314","1193542231","2.094","3.142","-0.6109","0.4363","0.349066","1","1.5","0","0.785398","0.785398","1.5","1.5","1","1","3","0.5","1.6","6","0","Spells\Textures\Target_Line.blp","SPELLS\Textures\Reticle_BrightGround.blp","Interface\Vehicles\Vehicle_Target_02.mdx","","6","0.349066","9075","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1315","1073877031","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9076","0","0","0","0","0","0","0","0","0","0","0"
"1316","1073877031","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9077","9078","9079","0","0","0","0","0","0","0","0","0"
"1317","1073741832","3.141593","3.141593","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9080","9081","0","0","0","0","0","0","0","0","0","0"
"1318","1074925607","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","162","0","0"
"1319","1074925607","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","164","0","0"
"1320","1073741824","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9088","0","0","0","0","0","0","0","0","0","0","0"
"1321","1074925607","3.142","3.142","0","0","0.785398","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","163","0","0"
"1322","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9090","9095","9096","9097","9098","0","0","0","0","0","0","0"
"1324","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9099","9103","0","0","0","0","0","0","0","0","0","0"
"1325","1073872936","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9102","0","0","0","0","0","0","0","0","0","0","0"
"1326","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9104","9105","0","0","0","0","0","0","0","0","0","0"
"1327","1191501848","3.141593","5.235988","0.1745329","-0.7853982","0.2617994","1","1.5","0","0","0","1.5","1.5","0.25","1","0.5","1","0.6","5","0","SPELLS\TEXTURES\TARGET_LINE.BLP","","INTERFACE\VEHICLES\VEHICLE_TARGET_02.mdx","","5","0.08726646","9106","9107","0","0","0","0","0","0","0","0","0","0","0","0"
"1328","1073741824","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","9108","0","0","0","0","0","0","0","0","0","0","0"
