Unknown0,Unknown1,Unknown2,Unknown3,Unknown4
"3676","15401","3","169","9"
"3677","15402","3","169","9"
"3678","15403","3","169","9"
"3679","15404","3","169","9"
"3680","15405","3","169","9"
"3681","15406","3","169","9"
"3682","15407","3","169","9"
"3683","15408","3","169","9"
"3684","15409","3","169","9"
"3685","15410","3","169","9"
"3686","15411","3","169","9"
"3687","15412","3","169","9"
"3688","15413","3","169","9"
"3689","15414","3","169","9"
"3690","15415","3","169","9"
"3691","15416","3","169","9"
"3692","15417","3","169","9"
"3693","15418","3","169","9"
"3694","15419","3","169","9"
"3695","15420","3","169","9"
"3696","15421","3","169","9"
"3697","15422","3","169","9"
"3698","15423","3","169","9"
"3699","15424","3","169","9"
"3700","15425","3","169","9"
"3701","15426","3","169","9"
"3702","15427","3","169","9"
"3703","15428","3","169","9"
"3704","15429","3","169","9"
"3705","15430","3","169","9"
"3706","15431","3","169","9"
"3707","15432","3","169","9"
"3708","15433","3","169","9"
"3709","15434","3","169","9"
"3710","15435","3","169","9"
"3711","15436","3","169","9"
"3712","15437","3","169","9"
"3713","15438","3","169","9"
"3714","15439","3","169","9"
"3715","15440","3","169","9"
"3716","15441","3","169","9"
"3717","15442","3","169","9"
"3718","15443","3","169","9"
"3719","15444","3","169","9"
"3720","15445","3","169","9"
"3721","15446","3","169","9"
"3722","485","7","169","9"
"3723","486","7","169","9"
"3724","487","7","169","9"
"3725","488","7","169","9"
"3726","489","7","169","9"
"3727","490","7","169","9"
"3728","-12962","8","169","9"
"3729","-12961","8","169","9"
"3730","-12960","8","169","9"
"3731","-12959","8","169","9"
"3732","-12958","8","169","9"
"3733","-12957","8","169","9"
"3734","-12956","8","169","9"
"3735","-12955","8","169","9"
"3736","-12954","8","169","9"
"3737","-12953","8","169","9"
"3738","16916","3","189","9"
"3739","16917","3","189","9"
"3740","16918","3","189","9"
"3741","16919","3","189","9"
"3742","16920","3","189","9"
"3743","16921","3","189","9"
"3744","16922","3","189","9"
"3745","16923","3","189","9"
"3746","16924","3","189","9"
"3747","16925","3","189","9"
"3748","16926","3","189","9"
"3749","16927","3","189","9"
"3750","16928","3","189","9"
"3751","16929","3","189","9"
"3752","16930","3","189","9"
"3753","20252","3","209","9"
"3754","15457","3","249","9"
"3755","15458","3","249","9"
"3756","15459","3","249","9"
"3757","15460","3","249","9"
"3758","15461","3","249","9"
"3759","15462","3","249","9"
"3760","15463","3","249","9"
"3761","15464","3","249","9"
"3762","15465","3","249","9"
"3763","15466","3","249","9"
"3764","15467","3","249","9"
"3765","15468","3","249","9"
"3766","15469","3","249","9"
"3767","15470","3","249","9"
"3768","15471","3","249","9"
"3769","15472","3","249","9"
"3770","15473","3","249","9"
"3771","15474","3","249","9"
"3772","15475","3","249","9"
"3773","15476","3","249","9"
"3774","15477","3","249","9"
"3775","15478","3","249","9"
"3776","15479","3","249","9"
"3777","15480","3","249","9"
"3778","15481","3","249","9"
"3779","15482","3","249","9"
"3780","15483","3","249","9"
"3781","15484","3","249","9"
"3782","15485","3","249","9"
"3783","15486","3","249","9"
"3784","15487","3","249","9"
"3785","15488","3","249","9"
"3786","15489","3","250","9"
"3787","15490","3","250","9"
"3788","15491","3","250","9"
"3789","15492","3","250","9"
"3790","15493","3","250","9"
"3791","15494","3","250","9"
"3792","15495","3","250","9"
"3793","15496","3","250","9"
"3794","15497","3","250","9"
"3795","15498","3","250","9"
"3796","15499","3","250","9"
"3797","15500","3","250","9"
"3798","15501","3","250","9"
"3799","15502","3","250","9"
"3800","15503","3","250","9"
"3801","15504","3","250","9"
"3802","15505","3","250","9"
"3803","15506","3","250","9"
"3804","15507","3","250","9"
"3805","15508","3","250","9"
"3806","15509","3","250","9"
"3807","15510","3","250","9"
"3808","15511","3","250","9"
"3809","15512","3","250","9"
"3810","15513","3","250","9"
"3811","15514","3","250","9"
"3812","15515","3","250","9"
"3813","15516","3","250","9"
"3814","15517","3","250","9"
"3815","15518","3","250","9"
"3816","15519","3","250","9"
"3817","15520","3","250","9"
"3818","15521","3","250","9"
"3819","15522","3","250","9"
"3820","15523","3","250","9"
"3821","15524","3","250","9"
"3822","15525","3","250","9"
"3823","15526","3","250","9"
"3824","15527","3","250","9"
"3825","15528","3","250","9"
"3826","15529","3","251","9"
"3827","15530","3","251","9"
"3828","15531","3","251","9"
"3829","15532","3","251","9"
"3830","15533","3","251","9"
"3831","15534","3","251","9"
"3832","15535","3","251","9"
"3833","15536","3","251","9"
"3834","15537","3","251","9"
"3835","15538","3","251","9"
"3836","15539","3","251","9"
"3837","15540","3","251","9"
"3838","15541","3","251","9"
"3839","15542","3","251","9"
"3840","15543","3","251","9"
"3841","15544","3","251","9"
"3842","15545","3","251","9"
"3843","15546","3","251","9"
"3844","15547","3","251","9"
"3845","15548","3","251","9"
"3846","15549","3","251","9"
"3847","15550","3","251","9"
"3848","15551","3","251","9"
"3849","15552","3","251","9"
"3850","15553","3","251","9"
"3851","17702","3","14","10"
"3852","17703","3","14","10"
"3853","17704","3","14","10"
"3854","17705","3","14","10"
"3855","17706","3","14","10"
"3856","17707","3","14","10"
"3857","17708","3","14","10"
"3858","17709","3","14","10"
"3859","17710","3","14","10"
"3860","17711","3","14","10"
"3861","17712","3","14","10"
"3862","17713","3","14","10"
"3863","17714","3","14","10"
"3864","17715","3","14","10"
"3865","17716","3","14","10"
"3866","17717","3","14","10"
"3867","18025","3","33","10"
"3868","18026","3","33","10"
"3869","18027","3","33","10"
"3870","18028","3","33","10"
"3871","18029","3","33","10"
"3872","18030","3","33","10"
"3873","18031","3","33","10"
"3874","18032","3","33","10"
"3875","18033","3","33","10"
"3876","18034","3","34","10"
"3877","18035","3","34","10"
"3878","18036","3","34","10"
"3879","18037","3","34","10"
"3880","18038","3","34","10"
"3881","18039","3","34","10"
"3882","18040","3","34","10"
"3883","18041","3","34","10"
"3884","18042","3","34","10"
"3885","18043","3","34","10"
"3886","18044","3","34","10"
"3887","18045","3","34","10"
"3888","18046","3","34","10"
"3889","18047","3","34","10"
"3890","18048","3","34","10"
"3891","14298","3","53","10"
"3892","14465","3","154","10"
"3893","14466","3","154","10"
"3894","14467","3","154","10"
"3895","14468","3","154","10"
"3896","14469","3","154","10"
"3897","14470","3","154","10"
"3898","14471","3","154","10"
"3899","14472","3","154","10"
"3900","14473","3","154","10"
"3901","14474","3","154","10"
"3902","14475","3","154","10"
"3903","14476","3","154","10"
"3904","14477","3","154","10"
"3905","14478","3","154","10"
"3906","14479","3","154","10"
"3907","14480","3","154","10"
"3908","14481","3","154","10"
"3909","14482","3","154","10"
"3910","14483","3","154","10"
"3911","14484","3","154","10"
"3912","14485","3","154","10"
"3913","14486","3","154","10"
"3914","14487","3","154","10"
"3915","14488","3","154","10"
"3916","14489","3","154","10"
"3917","14490","3","154","10"
"3918","14491","3","154","10"
"3919","14492","3","154","10"
"3920","14493","3","154","10"
"3921","14494","3","154","10"
"3922","14495","3","154","10"
"3923","14496","3","154","10"
"3924","14497","3","154","10"
"3925","14498","3","154","10"
"3926","14499","3","154","10"
"3927","14500","3","154","10"
"3928","14501","3","154","10"
"3929","14502","3","154","10"
"3930","14503","3","154","10"
"3931","14504","3","154","10"
"3932","14505","3","154","10"
"3933","14506","3","154","10"
"3934","14507","3","154","10"
"3935","14508","3","154","10"
"3936","14509","3","154","10"
"3937","14510","3","154","10"
"3938","14511","3","154","10"
"3939","14512","3","154","10"
"3940","14513","3","154","10"
"3941","14514","3","154","10"
"3942","14515","3","154","10"
"3943","14516","3","154","10"
"3944","14517","3","154","10"
"3945","14518","3","154","10"
"3946","14519","3","154","10"
"3947","14520","3","154","10"
"3948","14521","3","154","10"
"3949","14522","3","154","10"
"3950","18049","3","37","11"
"3951","18050","3","37","11"
"3952","18051","3","37","11"
"3953","18052","3","37","11"
"3954","18053","3","37","11"
"3955","18054","3","37","11"
"3956","18055","3","37","11"
"3957","18056","3","37","11"
"3958","18057","3","37","11"
"3959","18058","3","37","11"
"3960","18059","3","37","11"
"3961","18060","3","37","11"
"3962","18061","3","37","11"
"3963","18062","3","37","11"
"3964","18063","3","37","11"
"3965","18064","3","37","11"
"3966","18065","3","37","11"
"3967","18066","3","37","11"
"3968","18067","3","37","11"
"3969","18068","3","37","11"
"3970","18069","3","37","11"
"3971","18070","3","37","11"
"3972","18071","3","37","11"
"3973","18072","3","37","11"
"3974","18073","3","37","11"
"3975","18074","3","37","11"
"3976","18075","3","37","11"
"3977","18076","3","37","11"
"3978","18077","3","37","11"
"3979","18078","3","37","11"
"3980","18397","3","57","11"
"3981","18398","3","57","11"
"3982","18399","3","57","11"
"3983","18400","3","57","11"
"3984","18401","3","57","11"
"3985","18402","3","57","11"
"3986","18403","3","57","11"
"3987","18404","3","57","11"
"3988","14646","3","78","11"
"3989","14647","3","78","11"
"3990","14648","3","78","11"
"3991","14649","3","78","11"
"3992","14650","3","78","11"
"3993","14651","3","78","11"
"3994","14652","3","78","11"
"3995","14653","3","78","11"
"3996","14654","3","78","11"
"3997","14655","3","78","11"
"3998","14656","3","78","11"
"3999","14657","3","78","11"
"4000","14658","3","78","11"
"4001","14659","3","78","11"
"4002","14660","3","78","11"
"4003","14661","3","78","11"
"4004","14662","3","78","11"
"4005","14663","3","78","11"
"4006","14664","3","78","11"
"4007","14665","3","78","11"
"4008","14666","3","78","11"
"4009","14667","3","78","11"
"4010","14668","3","78","11"
"4011","14669","3","78","11"
"4012","14670","3","78","11"
"4013","14671","3","78","11"
"4014","14672","3","78","11"
"4015","14673","3","78","11"
"4016","14674","3","78","11"
"4017","18405","3","117","11"
"4018","18406","3","117","11"
"4019","18407","3","117","11"
"4020","18408","3","117","11"
"4021","18409","3","117","11"
"4022","18410","3","118","11"
"4023","18411","3","118","11"
"4024","18412","3","118","11"
"4025","18413","3","118","11"
"4026","18414","3","118","11"
"4027","18415","3","119","11"
"4028","18416","3","119","11"
"4029","18417","3","119","11"
"4030","18418","3","119","11"
"4031","18419","3","119","11"
"4032","18420","3","119","11"
"4033","18421","3","120","11"
"4034","18422","3","120","11"
"4035","18423","3","120","11"
"4036","18424","3","120","11"
"4037","18425","3","120","11"
"4038","18426","3","120","11"
"4039","18427","3","120","11"
"4040","18428","3","120","11"
"4041","18429","3","120","11"
"4042","18430","3","120","11"
"4043","18431","3","121","11"
"4044","18432","3","121","11"
"4045","18433","3","121","11"
"4046","18434","3","121","11"
"4047","18435","3","121","11"
"4048","18441","3","122","11"
"4049","18442","3","122","11"
"4050","18443","3","122","11"
"4051","18104","3","123","11"
"4052","18105","3","123","11"
"4053","18106","3","123","11"
"4054","22407","5","137","11"
"4055","13471","3","138","11"
"4056","13472","3","138","11"
"4057","22406","5","138","11"
"4058","18079","3","177","11"
"4059","18080","3","177","11"
"4060","18081","3","177","11"
"4061","18082","3","177","11"
"4062","18083","3","177","11"
"4063","18084","3","177","11"
"4064","18085","3","177","11"
"4065","18086","3","177","11"
"4066","18087","3","177","11"
"4067","18088","3","177","11"
"4068","18089","3","177","11"
"4069","18090","3","177","11"
"4070","18091","3","177","11"
"4071","18092","3","177","11"
"4072","18093","3","177","11"
"4073","18094","3","177","11"
"4074","18095","3","177","11"
"4075","18096","3","177","11"
"4076","18097","3","177","11"
"4077","18098","3","177","11"
"4078","18099","3","177","11"
"4079","18100","3","177","11"
"4080","18101","3","177","11"
"4081","18102","3","177","11"
"4082","18103","3","177","11"
"4083","18511","3","237","11"
"4084","18512","3","237","11"
"4085","18513","3","237","11"
"4086","18514","3","237","11"
"4087","18515","3","237","11"
"4088","18516","3","237","11"
"4089","18517","3","237","11"
"4090","17801","3","238","11"
"4091","17718","3","21","12"
"4092","17719","3","21","12"
"4093","17720","3","21","12"
"4094","17721","3","21","12"
"4095","17722","3","21","12"
"4096","17723","3","21","12"
"4097","17724","3","21","12"
"4098","17725","3","21","12"
"4099","17726","3","21","12"
"4100","17727","3","21","12"
"4101","17728","3","21","12"
"4102","17729","3","21","12"
"4103","17730","3","21","12"
"4104","17731","3","21","12"
"4105","17732","3","21","12"
"4106","17733","3","21","12"
"4107","17734","3","21","12"
"4108","17735","3","21","12"
"4109","17736","3","21","12"
"4110","17737","3","21","12"
"4111","17738","3","21","12"
"4112","17739","3","21","12"
"4113","17740","3","21","12"
"4114","17741","3","21","12"
"4115","20388","3","41","12"
"4116","21874","3","62","12"
"4117","21875","3","62","12"
"4118","21876","3","62","12"
"4119","18137","3","121","12"
"4120","18138","3","121","12"
"4121","18139","3","121","12"
"4122","18140","3","121","12"
"4123","18141","3","121","12"
"4124","18142","3","121","12"
"4125","18143","3","121","12"
"4126","18144","3","121","12"
"4127","18145","3","121","12"
"4128","18146","3","121","12"
"4129","18147","3","121","12"
"4130","18148","3","121","12"
"4131","18155","3","122","12"
"4132","18156","3","122","12"
"4133","18157","3","122","12"
"4134","18158","3","122","12"
"4135","18159","3","122","12"
"4136","18160","3","122","12"
"4137","18173","3","123","12"
"4138","18174","3","123","12"
"4139","18175","3","123","12"
"4140","18176","3","123","12"
"4141","18177","3","123","12"
"4142","18178","3","123","12"
"4143","18179","3","123","12"
"4144","18180","3","123","12"
"4145","18181","3","123","12"
"4146","18182","3","123","12"
"4147","18183","3","123","12"
"4148","18184","3","123","12"
"4149","18197","3","124","12"
"4150","18198","3","124","12"
"4151","18199","3","124","12"
"4152","18200","3","124","12"
"4153","18201","3","124","12"
"4154","18202","3","124","12"
"4155","18203","3","124","12"
"4156","18204","3","124","12"
"4157","18205","3","124","12"
"4158","18206","3","124","12"
"4159","18207","3","124","12"
"4160","18208","3","124","12"
"4161","18209","3","124","12"
"4162","18738","3","141","12"
"4163","18739","3","141","12"
"4164","18740","3","141","12"
"4165","18741","3","141","12"
"4166","18742","3","141","12"
"4167","18743","3","141","12"
"4168","18744","3","141","12"
"4169","18745","3","141","12"
"4170","18746","3","141","12"
"4171","18747","3","141","12"
"4172","18748","3","141","12"
"4173","18749","3","141","12"
"4174","18750","3","141","12"
"4175","18751","3","141","12"
"4176","18701","3","142","12"
"4177","18702","3","142","12"
"4178","18703","3","142","12"
"4179","18704","3","142","12"
"4180","18705","3","142","12"
"4181","2148","10","142","12"
"4182","2149","10","142","12"
"4183","2150","10","142","12"
"4184","2151","10","142","12"
"4185","16324","3","161","12"
"4186","16325","3","161","12"
"4187","16326","3","161","12"
"4188","16327","3","161","12"
"4189","16328","3","161","12"
"4190","16329","3","161","12"
"4191","16330","3","161","12"
"4192","16331","3","161","12"
"4193","16332","3","161","12"
"4194","16333","3","161","12"
"4195","16334","3","161","12"
"4196","16335","3","161","12"
"4197","16336","3","161","12"
"4198","16337","3","161","12"
"4199","16338","3","161","12"
"4200","16339","3","161","12"
"4201","16340","3","161","12"
"4202","16341","3","161","12"
"4203","16342","3","161","12"
"4204","16343","3","161","12"
"4205","16344","3","161","12"
"4206","16345","3","161","12"
"4207","16346","3","161","12"
"4208","16347","3","161","12"
"4209","16348","3","161","12"
"4210","16349","3","161","12"
"4211","16350","3","161","12"
"4212","16351","3","161","12"
"4213","16352","3","161","12"
"4214","16353","3","161","12"
"4215","16354","3","161","12"
"4216","16355","3","161","12"
"4217","16356","3","161","12"
"4218","16357","3","161","12"
"4219","16358","3","161","12"
"4220","16359","3","161","12"
"4221","16360","3","161","12"
"4222","16361","3","161","12"
"4223","16362","3","161","12"
"4224","16363","3","161","12"
"4225","16364","3","161","12"
"4226","16365","3","161","12"
"4227","16366","3","161","12"
"4228","16367","3","161","12"
"4229","16368","3","161","12"
"4230","16369","3","161","12"
"4231","16370","3","161","12"
"4232","16371","3","161","12"
"4233","16372","3","161","12"
"4234","16373","3","161","12"
"4235","16374","3","161","12"
"4236","16375","3","161","12"
"4237","16376","3","161","12"
"4238","16377","3","161","12"
"4239","16378","3","161","12"
"4240","16379","3","161","12"
