Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown2,Unknown3
"932","0","0","0","0","1","1","1","1","2","0"
"934","0","0","0","0","1","1","1","1","2","0"
"938","0","0","0","0","1","1","1","1","2","0"
"942","0","0","0","0","1","1","1","1","2","0"
"949","0","0","0","0","1","1","1","1","2","0"
"950","0","0","0","0","1","1","1","1","2","0"
"951","0","0","0","0","1","1","1","1","2","0"
"953","0","0","0","0","1","1","1","1","2","0"
"954","0","0","0","0","1","1","1","1","2","0"
"955","0","0","0","0","1","1","1","1","2","0"
"959","0","0","0","0","1","1","1","1","2","0"
"960","0","0","0","0","1","1","1","1","2","0"
"963","0","0","0","0","1","1","1","1","2","0"
"965","0","0","0","0","1","1","1","1","2","0"
"967","0","0","0","0","1","1","1","1","2","0"
"968","0","0","0","0","1","1","1","1","2","0"
"971","0","0","0","0","1","1","1","1","2","0"
"972","0","0","0","0","1","1","1","1","2","0"
"993","0","0","0","0","1","1","1","1","2","0"
"995","0","0","0","0","1","1","1","1","2","0"
"997","0","0","0","0","1","1","1","1","2","0"
"1001","0","0","0","0","1","1","1","1","2","0"
"1004","0","0","0","0","1","1","1","1","2","0"
"1006","0","0","0","0","1","1","1","1","2","0"
"1007","0","0","0","0","1","1","1","1","2","0"
"1009","0","0","0","0","1","1","1","1","2","0"
"1012","0","0","0","0","1","1","1","1","2","0"
"1013","0","0","0","0","1","1","1","1","2","0"
"1015","0","0","0","0","1","1","1","1","2","0"
"1017","0","0","0","0","1","1","1","1","2","0"
"1019","0","0","0","0","1","1","1","1","2","0"
"1021","0","0","0","0","1","1","1","1","2","0"
"1026","0","0","0","0","1","1","1","1","2","0"
"1028","0","0","0","0","1","1","1","1","2","0"
"1029","0","0","0","0","1","1","1","1","2","0"
"1034","0","0","0","0","1","1","1","1","2","0"
"1035","0","0","0","0","1","1","1","1","2","0"
"1038","0","0","0","0","1","1","1","1","2","0"
"1040","0","0","0","0","1","1","1","1","2","0"
"1042","0","0","0","0","1","1","1","1","2","0"
"1045","0","0","0","0","1","1","1","1","2","0"
"1046","0","0","0","0","1","1","1","1","2","0"
"1047","0","0","0","0","1","1","1","1","2","0"
"1048","0","0","0","0","1","1","1","1","2","0"
"1049","0","0","0","0","1","1","1","1","2","0"
"1050","0","0","0","0","1","1","1","1","2","0"
"1053","0","0","0","0","1","1","1","1","2","0"
"1054","0","0","0","0","1","1","1","1","2","0"
"1056","0","0","0","0","1","1","1","1","2","0"
"1057","0","0","0","0","1","1","1","1","2","0"
"1058","0","0","0","0","1","1","1","1","2","0"
"1059","0","0","0","0","1","1","1","1","2","0"
"1060","0","0","0","0","1","1","1","1","2","0"
"1061","0","0","0","0","1","1","1","1","2","0"
"1062","0","0","0","0","1","1","1","1","2","0"
"1064","0","0","0","0","1","1","1","1","2","0"
"1066","0","0","0","0","1","1","1","1","2","0"
"1067","0","0","0","0","1","1","1","1","2","0"
"1068","0","0","0","0","1","1","1","1","2","0"
"1071","0","0","0","0","1","1","1","1","2","0"
"1072","0","0","0","0","1","1","1","1","2","0"
"1079","0","0","0","0","1","1","1","1","2","0"
"1083","0","0","0","0","1","1","1","1","2","0"
"1086","0","0","0","0","1","1","1","1","2","0"
"1088","0","0","0","0","1","1","1","1","2","0"
"1089","0","0","0","0","1","1","1","1","2","0"
"1094","0","0","0","0","1","1","1","1","2","0"
"1095","0","0","0","0","1","1","1","1","2","0"
"1097","0","0","0","0","1","1","1","1","2","0"
"1103","0","0","0","0","1","1","1","1","2","0"
"1105","0","0","0","0","1","1","1","1","2","0"
"1110","0","0","0","0","1","1","1","1","2","0"
"1111","0","0","0","0","1","1","1","1","2","0"
"1130","0","0","0","0","1","1","1","1","2","0"
"1132","0","0","0","0","1","1","1","1","2","0"
"1133","0","0","0","0","1","1","1","1","2","0"
"1134","0","0","0","0","1","1","1","1","2","0"
"1135","0","0","0","0","1","1","1","1","2","0"
"1139","0","0","0","0","1","1","1","1","2","0"
"1141","0","0","0","0","1","1","1","1","2","0"
"1145","0","0","0","0","1","1","1","1","2","0"
"1146","0","0","0","0","1","1","1","1","2","0"
"1151","0","0","0","0","1","1","1","1","2","0"
"1156","0","0","0","0","1","1","1","1","2","0"
"1160","0","0","0","0","1","1","1","1","2","0"
"1166","0","0","0","0","1","1","1","1","2","0"
"1168","0","0","0","0","1","1","1","1","2","0"
"1170","0","0","0","0","1","1","1","1","2","0"
"1171","0","0","0","0","1","1","1","1","2","0"
"1172","0","0","0","0","1","1","1","1","2","0"
"1175","0","0","0","0","1","1","1","1","2","0"
"1177","0","0","0","0","1","1","1","1","2","0"
"1178","0","0","0","0","1","1","1","1","2","0"
"1179","0","0","0","0","1","1","1","1","2","0"
"1193","0","0","0","0","1","1","1","1","2","0"
"1195","0","0","0","0","1","1","1","1","2","0"
"1197","0","0","0","0","1","1","1","1","2","0"
"1202","0","0","0","0","1","1","1","1","2","0"
"1208","0","0","0","0","1","1","1","1","2","0"
"1214","0","0","0","0","1","1","1","1","2","0"
"1215","0","0","0","0","1","1","1","1","2","0"
"1220","0","0","0","0","1","1","1","1","2","0"
"1221","0","0","0","0","1","1","1","1","2","0"
"1222","0","0","0","0","1","1","1","1","2","0"
"1224","0","0","0","0","1","1","1","1","2","0"
"1227","0","0","0","0","1","1","1","1","2","0"
"1229","0","0","0","0","1","1","1","1","2","0"
"1232","0","0","0","0","1","1","1","1","2","0"
"1235","0","0","0","0","1","1","1","1","2","0"
"1239","0","0","0","0","1","1","1","1","2","0"
"1240","0","0","0","0","1","1","1","1","2","0"
"1243","0","0","0","0","1","1","1","1","2","0"
"1250","0","0","0","0","1","1","1","1","2","0"
"1252","0","0","0","0","1","1","1","1","2","0"
"1259","0","0","0","0","1","1","1","1","2","0"
"1260","0","0","0","0","1","1","1","1","2","0"
"1267","0","0","0","0","1","1","1","1","2","0"
"1270","0","0","0","0","1","1","1","1","2","0"
"1272","0","0","0","0","1","1","1","1","2","0"
"1276","0","0","0","0","1","1","1","1","2","0"
"1281","0","0","0","0","1","1","1","1","2","0"
"1284","0","0","0","0","1","1","1","1","2","0"
"1293","0","0","0","0","1","1","1","1","2","0"
"1294","0","0","0","0","1","1","1","1","2","0"
"1297","0","0","0","0","1","1","1","1","2","0"
"1310","0","0","0","0","1","1","1","1","2","0"
"1316","0","0","0","0","1","1","1","1","2","0"
"1325","0","0","0","0","1","1","1","1","2","0"
"1326","0","0","0","0","1","1","1","1","2","0"
"1327","0","0","0","0","1","1","1","1","2","0"
"1328","0","0","0","0","1","1","1","1","2","0"
"1333","0","0","0","0","1","1","1","1","2","0"
"1334","0","0","0","0","1","1","1","1","2","0"
"1336","0","0","0","0","1","1","1","1","2","0"
"1341","0","0","0","0","1","1","1","1","2","0"
"1342","0","0","0","0","1","1","1","1","2","0"
"1343","0","0","0","0","1","1","1","1","2","0"
"1344","0","0","0","0","1","1","1","1","2","0"
"1346","0","0","0","0","1","1","1","1","2","0"
"1347","0","0","0","0","1","1","1","1","2","0"
"1352","0","0","0","0","1","1","1","1","2","0"
"1353","0","0","0","0","1","1","1","1","2","0"
"1356","0","0","0","0","1","1","1","1","2","0"
"1361","0","0","0","0","1","1","1","1","2","0"
"1364","0","0","0","0","1","1","1","1","2","0"
"1366","0","0","0","0","1","1","1","1","2","0"
"1367","0","0","0","0","1","1","1","1","2","0"
"1368","0","0","0","0","1","1","1","1","2","0"
"1370","0","0","0","0","1","1","1","1","2","0"
"1371","0","0","0","0","1","1","1","1","2","0"
"1373","0","0","0","0","1","1","1","1","2","0"
"1376","0","0","0","0","1","1","1","1","2","0"
"1383","0","0","0","0","1","1","1","1","2","0"
"1388","0","0","0","0","1","1","1","1","2","0"
"1390","0","0","0","0","1","1","1","1","2","0"
"1392","0","0","0","0","1","1","1","1","2","0"
"1394","0","0","0","0","1","1","1","1","2","0"
"1396","0","0","0","0","1","1","1","1","2","0"
"1398","0","0","0","0","1","1","1","1","2","0"
"1400","0","0","0","0","1","1","1","1","2","0"
"1403","0","0","0","0","1","1","1","1","2","0"
"1408","0","0","0","0","1","1","1","1","2","0"
"1410","0","0","0","0","1","1","1","1","2","0"
"1413","0","0","0","0","1","1","1","1","2","0"
"1415","0","0","0","0","1","1","1","1","2","0"
"1420","0","0","0","0","1","1","1","1","2","0"
"1421","0","0","0","0","1","1","1","1","2","0"
"1422","0","0","0","0","1","1","1","1","2","0"
"1425","0","0","0","0","1","1","1","1","2","0"
"1429","0","0","0","0","1","1","1","1","2","0"
"1436","0","0","0","0","1","1","1","1","2","0"
"1439","0","0","0","0","1","1","1","1","2","0"
"1443","0","0","0","0","1","1","1","1","2","0"
"1444","0","0","0","0","1","1","1","1","2","0"
"1445","0","0","0","0","1","1","1","1","2","0"
"1446","0","0","0","0","1","1","1","1","2","0"
"1455","0","0","0","0","1","1","1","1","2","0"
"1457","0","0","0","0","1","1","1","1","2","0"
"1460","0","0","0","0","1","1","1","1","2","0"
"1462","0","0","0","0","1","1","1","1","2","0"
"1467","0","0","0","0","1","1","1","1","2","0"
"1470","0","0","0","0","1","1","1","1","2","0"
"1472","0","0","0","0","1","1","1","1","2","0"
"1478","0","0","0","0","1","1","1","1","2","0"
"1485","0","0","0","0","1","1","1","1","2","0"
"1495","0","0","0","0","1","1","1","1","2","0"
"1502","0","0","0","0","1","1","1","1","2","0"
"1506","0","0","0","0","1","1","1","1","2","0"
"1507","0","0","0","0","1","1","1","1","2","0"
"1510","0","0","0","0","1","1","1","1","2","0"
"1512","0","0","0","0","1","1","1","1","2","0"
"1518","0","0","0","0","1","1","1","1","2","0"
"1522","0","0","0","0","1","1","1","1","2","0"
"1524","0","0","0","0","1","1","1","1","2","0"
"1530","0","0","0","0","1","1","1","1","2","0"
"1532","0","0","0","0","1","1","1","1","2","0"
"1533","0","0","0","0","1","1","1","1","2","0"
"1535","0","0","0","0","1","1","1","1","2","0"
"1539","0","0","0","0","1","1","1","1","2","0"
"1543","0","0","0","0","1","1","1","1","2","0"
"1547","0","0","0","0","1","1","1","1","2","0"
"1548","0","0","0","0","1","1","1","1","2","0"
"1551","0","0","0","0","1","1","1","1","2","0"
"1554","0","0","0","0","1","1","1","1","2","0"
"1555","0","0","0","0","1","1","1","1","2","0"
"1556","0","0","0","0","1","1","1","1","2","0"
"1558","0","0","0","0","1","1","1","1","2","0"
"1561","0","0","0","0","1","1","1","1","2","0"
"1562","0","0","0","0","1","1","1","1","2","0"
"1565","0","0","0","0","1","1","1","1","2","0"
"1568","0","0","0","0","1","1","1","1","2","0"
"1573","0","0","0","0","1","1","1","1","2","0"
"1574","0","0","0","0","1","1","1","1","2","0"
"1577","0","0","0","0","1","1","1","1","2","0"
"1580","0","0","0","0","1","1","1","1","2","0"
"1584","0","0","0","0","1","1","1","1","2","0"
"1586","0","0","0","0","1","1","1","1","2","0"
"1592","0","0","0","0","1","1","1","1","2","0"
"1593","0","0","0","0","1","1","1","1","2","0"
"1598","0","0","0","0","1","1","1","1","2","0"
"1600","0","0","0","0","1","1","1","1","2","0"
"1607","0","0","0","0","1","1","1","1","2","0"
"1616","0","0","0","0","1","1","1","1","2","0"
"1621","0","0","0","0","1","1","1","1","2","0"
"1624","0","0","0","0","1","1","1","1","2","0"
"1626","0","0","0","0","1","1","1","1","2","0"
"1627","0","0","0","0","1","1","1","1","2","0"
"1628","0","0","0","0","1","1","1","1","2","0"
"1631","0","0","0","0","1","1","1","1","2","0"
"1638","0","0","0","0","1","1","1","1","2","0"
"1645","0","0","0","0","1","1","1","1","2","0"
"1651","0","0","0","0","1","1","1","1","2","0"
"1655","0","0","0","0","1","1","1","1","2","0"
"1658","0","0","0","0","1","1","1","1","2","0"
"1664","0","0","0","0","1","1","1","1","2","0"
"1667","0","0","0","0","1","1","1","1","2","0"
"1677","0","0","0","0","1","1","1","1","2","0"
"1683","0","0","0","0","1","1","1","1","2","0"
"1684","0","0","0","0","1","1","1","1","2","0"
"1686","0","0","0","0","1","1","1","1","2","0"
"1691","0","0","0","0","1","1","1","1","2","0"
"1704","0","0","0","0","1","1","1","1","2","0"
"1707","0","0","0","0","1","1","1","1","2","0"
"1717","0","0","0","0","1","1","1","1","2","0"
"1723","0","0","0","0","1","1","1","1","2","0"
"1724","0","0","0","0","1","1","1","1","2","0"
"1728","0","0","0","0","1","1","1","1","2","0"
"1732","0","0","0","0","1","1","1","1","2","0"
"1737","0","0","0","0","1","1","1","1","2","0"
"1756","0","0","0","0","1","1","1","1","2","0"
"1765","0","0","0","0","1","1","1","1","2","0"
"1767","0","0","0","0","1","1","1","1","2","0"
"1774","0","0","0","0","1","1","1","1","2","0"
"1778","0","0","0","0","1","1","1","1","2","0"
"1842","0","0","0","0","1","1","1","1","2","0"
"1846","0","0","0","0","1","1","1","1","2","0"
"1848","0","0","0","0","1","1","1","1","2","0"
"1856","0","0","0","0","1","1","1","1","2","0"
"1860","0","0","0","0","1","1","1","1","2","0"
"1964","0","0","0","0","1","1","1","1","2","0"
"1965","0","0","0","0","1","1","1","1","2","0"
"1978","0","0","0","0","1","1","1","1","2","0"
"2024","0","0","0","0","1","1","1","1","2","0"
"2085","0","0","0","0","1","1","1","1","2","0"
"2094","0","0","0","0","1","1","1","1","2","0"
"2111","0","0","0","0","1","1","1","1","2","0"
"2113","0","0","0","0","1","1","1","1","2","0"
"2187","0","0","0","0","1","1","1","1","2","0"
"2411","0","0","0","0","1","1","1","1","2","0"
"2412","0","0","0","0","1","1","1","1","2","0"
"2414","0","0","0","0","1","1","1","1","2","0"
"2415","0","0","0","0","1","1","1","1","2","0"
"2523","0","0","0","0","1","1","1","1","2","0"
"2598","0","0","0","0","1","1","1","1","2","0"
"2600","0","0","0","0","1","1","1","1","2","0"
"2601","0","0","0","0","1","1","1","1","2","0"
"2613","0","0","0","0","1","1","1","1","2","0"
"2616","0","0","0","0","1","1","1","1","2","0"
"2617","0","0","0","0","1","1","1","1","2","0"
"2634","0","0","0","0","1","1","1","1","2","0"
"2642","0","0","0","0","1","1","1","1","2","0"
"2644","0","0","0","0","1","1","1","1","2","0"
"2648","0","0","0","0","1","1","1","1","2","0"
"2651","0","0","0","0","1","1","1","1","2","0"
"2657","0","0","0","0","1","1","1","1","2","0"
"2661","0","0","0","0","1","1","1","1","2","0"
"2672","0","0","0","0","1","1","1","1","2","0"
"2678","0","0","0","0","1","1","1","1","2","0"
"2680","0","0","0","0","1","1","1","1","2","0"
"2681","0","0","0","0","1","1","1","1","2","0"
"2682","0","0","0","0","1","1","1","1","2","0"
"2784","0","0","0","0","1","1","1","1","2","0"
"2785","0","0","0","0","1","1","1","1","2","0"
"2849","0","0","0","0","1","1","1","1","2","0"
"2852","0","0","0","0","1","1","1","1","2","0"
"2887","0","0","0","0","1","1","1","1","2","0"
"3034","0","0","0","0","1","1","1","1","2","0"
"3038","0","0","0","0","1","1","1","1","2","0"
"3054","0","0","0","0","1","1","1","1","2","0"
"3055","0","0","0","0","1","1","1","1","2","0"
"3360","0","0","0","0","1","1","1","1","2","0"
"3447","0","0","0","0","1","1","1","1","2","0"
"3448","0","0","0","0","1","1","1","1","2","0"
"3510","0","0","0","0","1","1","1","1","2","0"
"3511","0","0","0","0","1","1","1","1","2","0"
"3557","0","0","0","0","1","1","1","1","2","0"
"3736","0","0","0","0","1","1","1","1","2","0"
"3749","0","0","0","0","1","1","1","1","2","0"
"3750","0","0","0","0","1","1","1","1","2","0"
"3760","0","0","0","0","1","1","1","1","2","0"
"3771","0","0","0","0","1","1","1","1","2","0"
"3787","0","0","0","0","1","1","1","1","2","0"
"3797","0","0","0","0","1","1","1","1","2","0"
"4154","0","0","0","0","1","1","1","1","2","0"
"4345","0","0","0","0","1","1","1","1","2","0"
"4347","0","0","0","0","1","1","1","1","2","0"
"4358","0","0","0","0","1","1","1","1","2","0"
"4419","0","0","0","0","1","1","1","1","2","0"
"4421","0","0","0","0","1","1","1","1","2","0"
"4422","0","0","0","0","1","1","1","1","2","0"
"4425","0","0","0","0","1","1","1","1","2","0"
"4429","0","0","0","0","1","1","1","1","2","0"
"4430","0","0","0","0","1","1","1","1","2","0"
"4431","0","0","0","0","1","1","1","1","2","0"
"4442","0","0","0","0","1","1","1","1","2","0"
"4457","0","0","0","0","1","1","1","1","2","0"
"4461","0","0","0","0","1","1","1","1","2","0"
"4462","0","0","0","0","1","1","1","1","2","0"
"4478","0","0","0","0","1","1","1","1","2","0"
"4517","0","0","0","0","1","1","1","1","2","0"
"4543","0","0","0","0","1","1","1","1","2","0"
"4544","0","0","0","0","1","1","1","1","2","0"
"4567","0","0","0","0","1","1","1","1","2","0"
"4579","0","0","0","0","1","1","1","1","2","0"
"4600","0","0","0","0","1","1","1","1","2","0"
"4661","0","0","0","0","1","1","1","1","2","0"
"4663","0","0","0","0","1","1","1","1","2","0"
"4686","0","0","0","0","1","1","1","1","2","0"
"4689","0","0","0","0","1","1","1","1","2","0"
"4839","0","0","0","0","1","1","1","1","2","0"
"4846","0","0","0","0","1","1","1","1","2","0"
"5219","0","0","0","0","1","1","1","1","2","0"
"5220","0","0","0","0","1","1","1","1","2","0"
"5253","0","0","0","0","1","1","1","1","2","0"
"5254","0","0","0","0","1","1","1","1","2","0"
"5258","0","0","0","0","1","1","1","1","2","0"
"5259","0","0","0","0","1","1","1","1","2","0"
"5302","0","0","0","0","1","1","1","1","2","0"
"5523","0","0","0","0","1","1","1","1","2","0"
"5548","0","0","0","0","1","1","1","1","2","0"
"5837","0","0","0","0","1","1","1","1","2","0"
"5854","0","0","0","0","1","1","1","1","2","0"
"5855","0","0","0","0","1","1","1","1","2","0"
"6035","0","0","0","0","1","1","1","1","2","0"
"6045","0","0","0","0","1","1","1","1","2","0"
"6051","0","0","0","0","1","1","1","1","2","0"
"6117","0","0","0","0","1","1","1","1","2","0"
"6118","0","0","0","0","1","1","1","1","2","0"
"6239","0","0","0","0","1","1","1","1","2","0"
"6364","0","0","0","0","1","1","1","1","2","0"
"6647","0","0","0","0","1","1","1","1","2","0"
"6650","0","0","0","0","1","1","1","1","2","0"
