Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6
"13718","53995","54000","0","1","21","0","1","0","3"
"13719","54010","0","0","1","21","0","4","0","3"
"13720","54011","0","0","1","21","0","0","0","4"
"13721","53996","54001","0","1","21","0","1","0","4"
"13722","54011","0","0","1","21","0","4","0","4"
"13723","53987","0","0","1","21","0","3","0","1"
"13724","53988","0","0","1","21","0","3","0","2"
"13725","53989","0","0","1","21","0","3","0","3"
"13726","53990","0","0","1","21","0","3","0","4"
"13727","53991","0","0","1","21","0","3","0","5"
"13728","53986","0","0","1","21","0","3","1","0"
"13729","53987","0","0","1","21","0","3","1","1"
"13730","53988","0","0","1","21","0","3","1","2"
"13731","53989","0","0","1","21","0","3","1","3"
"13732","53990","0","0","1","21","0","3","1","4"
"13733","53991","0","0","1","21","0","3","1","5"
"13734","53986","0","0","1","21","0","3","2","0"
"13735","53987","0","0","1","21","0","3","2","1"
"13736","53988","0","0","1","21","0","3","2","2"
"13737","53989","0","0","1","21","0","3","2","3"
"13738","53990","0","0","1","21","0","3","2","4"
"13739","53991","0","0","1","21","0","3","2","5"
"13740","53986","0","0","1","21","0","3","3","0"
"13741","53987","0","0","1","21","0","3","3","1"
"13742","53988","0","0","1","21","0","3","3","2"
"13743","53989","0","0","1","21","0","3","3","3"
"13744","53990","0","0","1","21","0","3","3","4"
"13745","53991","0","0","1","21","0","3","3","5"
"13746","53986","0","0","1","21","0","3","4","0"
"13747","53987","0","0","1","21","0","3","4","1"
"13748","53988","0","0","1","21","0","3","4","2"
"13749","53989","0","0","1","21","0","3","4","3"
"13750","53990","0","0","1","21","0","3","4","4"
"13751","53991","0","0","1","21","0","3","4","5"
"13752","5825","7372","7438","18","2","1","3","12","0"
"13753","5826","7373","7439","18","2","1","3","12","1"
"13754","5827","7374","7440","18","2","1","3","12","2"
"13755","5828","7375","7441","18","2","1","3","12","3"
"13756","5829","7376","7442","18","2","1","3","12","4"
"13757","5830","7377","7443","18","2","1","3","12","5"
"13758","5831","7378","7444","18","2","1","3","12","6"
"13759","5832","7379","7445","18","2","1","3","12","7"
"13760","57430","56438","56463","6","2","1","3","12","8"
"13761","57854","56439","56464","6","2","1","3","12","9"
"13762","57855","56440","56465","6","2","1","3","12","10"
"13763","54098","0","0","5","10","1","0","0","16"
"13764","51586","53081","0","5","10","1","1","0","16"
"13765","51589","53084","0","5","10","1","1","3","16"
"13766","51739","53087","0","5","10","1","1","8","16"
"13767","54429","54432","0","5","10","1","4","0","16"
"13768","54099","0","0","5","10","1","0","0","17"
"13769","51587","53082","0","5","10","1","1","0","17"
"13770","51737","53085","0","5","10","1","1","3","17"
"13771","51740","53088","0","5","10","1","1","8","17"
"13772","54430","54096","0","5","10","1","4","0","17"
"13773","54100","0","0","5","10","1","0","0","18"
"13774","51588","53083","0","5","10","1","1","0","18"
"13775","51738","53086","0","5","10","1","1","3","18"
"13776","51741","53089","0","5","10","1","1","8","18"
"13777","54431","54097","0","5","10","1","4","0","18"
"13788","51851","51852","0","8","20","0","0","0","1"
"13789","0","0","0","8","20","0","1","0","1"
"13790","0","0","0","8","20","0","4","0","1"
"13791","51853","51854","0","8","20","0","0","0","2"
"13792","0","0","0","8","20","0","1","0","2"
"13793","0","0","0","8","20","0","4","0","2"
"13794","51855","51856","0","8","20","0","0","0","3"
"13795","0","0","0","8","20","0","1","0","3"
"13796","0","0","0","8","20","0","4","0","3"
"13797","7305","0","0","1","20","0","3","0","1"
"13798","7306","0","0","1","20","0","3","0","2"
"13799","7307","0","0","1","20","0","3","0","3"
"13800","64136","64137","0","17","22","0","0","0","0"
"13801","64133","64134","0","1","22","0","1","0","0"
"13803","64135","0","0","17","22","0","4","0","0"
"13804","72618","72619","0","17","22","1","0","0","0"
"13805","72294","72443","0","1","22","1","1","0","0"
"13806","64132","0","0","17","22","1","3","0","0"
"13849","72143","0","0","17","9","0","0","0","3"
"13850","72144","0","0","17","9","0","0","0","4"
"13851","72145","0","0","17","9","0","0","0","5"
"13852","72146","0","0","17","9","0","0","0","6"
"13853","72147","0","0","17","9","0","0","0","7"
"13854","71753","71942","0","1","9","0","1","0","3"
"13855","71754","71943","0","1","9","0","1","0","4"
"13856","71755","71944","0","1","9","0","1","0","5"
"13857","71756","71945","0","1","9","0","1","0","6"
"13858","71757","71946","0","1","9","0","1","0","7"
"13859","72131","0","0","17","9","0","4","0","3"
"13860","72132","0","0","17","9","0","4","0","4"
"13861","72133","0","0","17","9","0","4","0","5"
"13862","72134","0","0","17","9","0","4","0","6"
"13863","72135","0","0","17","9","0","4","0","7"
"13864","71774","71963","0","1","9","0","1","1","3"
"13865","71775","71964","0","1","9","0","1","1","4"
"13866","71776","71965","0","1","9","0","1","1","5"
"13867","71777","71966","0","1","9","0","1","1","6"
"13868","71778","71967","0","1","9","0","1","1","7"
"13869","71795","71984","0","1","9","0","1","2","3"
"13870","71796","71985","0","1","9","0","1","2","4"
"13871","71797","71986","0","1","9","0","1","2","5"
"13872","71798","71987","0","1","9","0","1","2","6"
"13873","71799","71988","0","1","9","0","1","2","7"
"13874","71816","72005","0","1","9","0","1","3","3"
"13875","71817","72006","0","1","9","0","1","3","4"
"13876","71818","72007","0","1","9","0","1","3","5"
"13877","71819","72008","0","1","9","0","1","3","6"
"13878","71820","72009","0","1","9","0","1","3","7"
"13879","71834","72023","0","1","9","0","1","4","3"
"13880","71835","72024","0","1","9","0","1","4","4"
"13881","71836","72025","0","1","9","0","1","4","5"
"13882","71837","72026","0","1","9","0","1","4","6"
"13883","71838","72027","0","1","9","0","1","4","7"
"13929","72221","0","0","17","9","1","0","0","3"
"13930","72222","0","0","17","9","1","0","0","4"
"13931","72223","0","0","17","9","1","0","0","5"
"13932","72224","0","0","17","9","1","0","0","6"
"13933","72225","0","0","17","9","1","0","0","7"
"13934","72666","72833","0","1","9","1","1","0","3"
"13935","72667","72834","0","1","9","1","1","0","4"
"13936","72678","72845","0","1","9","1","1","1","3"
"13937","72679","72846","0","1","9","1","1","1","4"
"13938","72687","72854","0","1","9","1","1","2","3"
"13939","72688","72855","0","1","9","1","1","2","4"
"13940","72696","72863","0","1","9","1","1","3","3"
"13941","72697","72864","0","1","9","1","1","3","4"
"13942","72705","72872","0","1","9","1","1","4","3"
"13943","72706","72873","0","1","9","1","1","4","4"
"13944","72668","72835","0","1","9","1","1","0","5"
"13945","72680","72847","0","1","9","1","1","1","5"
"13946","72689","72856","0","1","9","1","1","2","5"
"13947","72698","72865","0","1","9","1","1","3","5"
"13948","72707","72874","0","1","9","1","1","4","5"
"13949","72669","72836","0","1","9","1","1","0","6"
"13950","72681","72848","0","1","9","1","1","1","6"
"13951","72690","72857","0","1","9","1","1","2","6"
"13952","72699","72866","0","1","9","1","1","3","6"
"13953","72708","72875","0","1","9","1","1","4","6"
"13954","72670","72837","0","1","9","1","1","0","7"
"13955","72682","72849","0","1","9","1","1","1","7"
"13956","72691","72858","0","1","9","1","1","2","7"
"13957","72700","72867","0","1","9","1","1","3","7"
"13958","72709","72876","0","1","9","1","1","4","7"
"13959","72197","72209","0","17","9","1","4","0","3"
"13960","72198","72210","0","17","9","1","4","0","4"
"13961","72199","72211","0","17","9","1","4","0","5"
"13962","72200","72212","0","17","9","1","4","0","6"
"13963","72201","72213","0","17","9","1","4","0","7"
"13964","64396","0","0","17","9","1","3","0","0"
"13965","64397","0","0","17","9","1","3","0","1"
"13966","64398","0","0","17","9","1","3","0","2"
"13967","64400","0","0","17","9","1","3","0","3"
"13968","64401","0","0","17","9","1","3","0","4"
"13969","64396","0","0","17","9","1","3","1","0"
"13970","64397","0","0","17","9","1","3","1","1"
"13971","64398","0","0","17","9","1","3","1","2"
"13972","64400","0","0","17","9","1","3","1","3"
"13973","64401","0","0","17","9","1","3","1","4"
"13974","64396","0","0","17","9","1","3","2","0"
"13975","64397","0","0","17","9","1","3","2","1"
"13976","64398","0","0","17","9","1","3","2","2"
"13977","64400","0","0","17","9","1","3","2","3"
"13978","64401","0","0","17","9","1","3","2","4"
"13979","64396","0","0","17","9","1","3","3","0"
"13980","64397","0","0","17","9","1","3","3","1"
"13981","64398","0","0","17","9","1","3","3","2"
"13982","64400","0","0","17","9","1","3","3","3"
"13983","64401","0","0","17","9","1","3","3","4"
"13984","64396","0","0","17","9","1","3","4","0"
"13985","64397","0","0","17","9","1","3","4","1"
"13986","64398","0","0","17","9","1","3","4","2"
"13987","64400","0","0","17","9","1","3","4","3"
"13988","64401","0","0","17","9","1","3","4","4"
"13989","64396","0","0","17","9","1","3","5","0"
"13990","64397","0","0","17","9","1","3","5","1"
"13991","64398","0","0","17","9","1","3","5","2"
"13992","64400","0","0","17","9","1","3","5","3"
"13993","64401","0","0","17","9","1","3","5","4"
"13994","64396","0","0","17","9","0","3","0","0"
"13995","64397","0","0","17","9","0","3","0","1"
"13996","64398","0","0","17","9","0","3","0","2"
"13997","64400","0","0","17","9","0","3","0","3"
"13998","64401","0","0","17","9","0","3","0","4"
"13999","71750","71939","0","1","9","0","1","0","0"
"14000","71751","71940","0","1","9","0","1","0","1"
"14001","71752","71941","0","1","9","0","1","0","2"
"14002","71771","71960","0","1","9","0","1","1","0"
"14003","71772","71961","0","1","9","0","1","1","1"
"14004","71773","71962","0","1","9","0","1","1","2"
"14005","71792","71981","0","1","9","0","1","2","0"
"14006","71793","71982","0","1","9","0","1","2","1"
"14007","71794","71983","0","1","9","0","1","2","2"
"14008","71813","72002","0","1","9","0","1","3","0"
"14009","71814","72003","0","1","9","0","1","3","1"
"14010","71815","72004","0","1","9","0","1","3","2"
"14011","71831","72020","0","1","9","0","1","4","0"
"14012","71832","72021","0","1","9","0","1","4","1"
"14013","71833","72022","0","1","9","0","1","4","2"
"14014","72128","0","0","17","9","0","4","0","0"
"14015","72129","0","0","17","9","0","4","0","1"
"14016","72130","0","0","17","9","0","4","0","2"
"14022","65140","6181","0","8","6","0","0","0","22"
"14023","65141","6181","0","8","6","0","0","0","23"
"14024","65142","6181","0","8","6","0","0","0","24"
"14025","65137","8003","0","8","6","1","0","0","14"
"14026","65138","8003","0","8","6","1","0","0","15"
"14027","65139","8003","0","8","6","1","0","0","16"
"14028","0","0","0","8","6","0","3","0","3"
"14031","0","0","0","8","6","0","3","1","3"
"14034","0","0","0","8","6","0","3","2","3"
"14037","0","0","0","8","6","0","3","3","3"
"14040","0","0","0","8","6","0","3","4","3"
"14043","0","0","0","8","6","0","3","5","3"
"14046","0","0","0","8","6","0","3","6","3"
"14049","0","0","0","8","6","0","3","7","3"
"14052","0","0","0","8","6","0","3","8","3"
"14055","0","0","0","8","6","0","3","9","3"
"14058","0","0","0","8","6","0","3","10","3"
"14061","0","0","0","8","6","0","3","11","3"
"14064","0","0","0","8","6","0","3","12","3"
"14067","0","0","0","8","6","1","3","0","3"
"14068","0","0","0","8","6","1","3","1","3"
"14069","0","0","0","8","6","1","3","2","3"
"14070","0","0","0","8","6","1","3","3","3"
"14071","0","0","0","8","6","1","3","4","3"
"14072","0","0","0","8","6","1","3","5","3"
"14073","0","0","0","8","6","1","3","6","3"
"14074","0","0","0","8","6","1","3","7","3"
"14075","0","0","0","8","6","1","3","8","3"
"14076","0","0","0","8","6","1","3","9","3"
"14077","0","0","0","8","6","1","3","10","3"
"14078","0","0","0","8","6","1","3","11","3"
"14079","72714","72881","0","1","9","1","1","5","3"
"14080","72715","72882","0","1","9","1","1","5","4"
"14081","72716","72883","0","1","9","1","1","5","5"
"14082","72717","72884","0","1","9","1","1","5","6"
"14083","72718","72885","0","1","9","1","1","5","7"
"14084","72723","72890","0","1","9","1","1","6","3"
"14085","72724","72891","0","1","9","1","1","6","4"
"14086","72725","72892","0","1","9","1","1","6","5"
"14087","72726","72893","0","1","9","1","1","6","6"
"14088","72727","72894","0","1","9","1","1","6","7"
"14089","72735","72902","0","1","9","1","1","7","3"
"14090","72736","72903","0","1","9","1","1","7","4"
"14091","72737","72904","0","1","9","1","1","7","5"
"14092","72738","72905","0","1","9","1","1","7","6"
"14093","72739","72906","0","1","9","1","1","7","7"
"14094","72744","72911","0","1","9","1","1","8","3"
"14095","72745","72912","0","1","9","1","1","8","4"
"14096","72746","72913","0","1","9","1","1","8","5"
"14097","72747","72914","0","1","9","1","1","8","6"
"14098","72748","72915","0","1","9","1","1","8","7"
"14099","72753","72920","0","1","9","1","1","9","3"
"14100","72754","72921","0","1","9","1","1","9","4"
"14101","72755","72922","0","1","9","1","1","9","5"
"14102","72756","72923","0","1","9","1","1","9","6"
"14103","72757","72924","0","1","9","1","1","9","7"
"14104","72765","72932","0","5","9","1","1","10","3"
"14105","72766","72933","0","5","9","1","1","10","4"
"14106","72767","72934","0","5","9","1","1","10","5"
"14107","72768","72935","0","5","9","1","1","10","6"
"14108","72769","72936","0","5","9","1","1","10","7"
"14114","67583","0","0","8","18","0","0","0","6"
"14115","67584","0","0","8","18","0","0","0","7"
"14116","67585","0","0","8","18","0","0","0","8"
"14117","67586","0","0","8","18","0","0","0","9"
"14118","67587","0","0","8","18","0","0","0","10"
"14119","67588","0","0","8","18","0","0","0","11"
"14120","67589","0","0","8","18","0","0","0","12"
"14121","67590","0","0","8","18","0","0","0","13"
"14122","67591","0","0","8","18","0","0","0","14"
"14123","0","0","0","8","18","0","1","0","6"
"14124","0","0","0","8","18","0","1","0","7"
"14125","0","0","0","8","18","0","1","0","8"
"14126","0","0","0","8","18","0","1","0","9"
"14127","0","0","0","8","18","0","1","0","10"
"14128","0","0","0","8","18","0","1","0","11"
"14129","0","0","0","8","18","0","1","0","12"
"14130","0","0","0","8","18","0","1","0","13"
"14131","0","0","0","8","18","0","1","0","14"
"14132","0","0","0","8","18","0","1","1","6"
"14133","0","0","0","8","18","0","1","1","7"
"14134","0","0","0","8","18","0","1","1","8"
"14135","0","0","0","8","18","0","1","1","9"
"14136","0","0","0","8","18","0","1","1","10"
"14137","0","0","0","8","18","0","1","1","11"
"14138","0","0","0","8","18","0","1","1","12"
"14139","0","0","0","8","18","0","1","1","13"
"14140","0","0","0","8","18","0","1","1","14"
"14141","0","0","0","8","18","0","1","2","6"
"14142","0","0","0","8","18","0","1","2","7"
"14143","0","0","0","8","18","0","1","2","8"
"14144","0","0","0","8","18","0","1","2","9"
"14145","0","0","0","8","18","0","1","2","10"
"14146","0","0","0","8","18","0","1","2","11"
"14147","0","0","0","8","18","0","1","2","12"
"14148","0","0","0","8","18","0","1","2","13"
"14149","0","0","0","8","18","0","1","2","14"
"14150","0","0","0","8","18","0","1","3","6"
"14151","0","0","0","8","18","0","1","3","7"
"14152","0","0","0","8","18","0","1","3","8"
"14153","0","0","0","8","18","0","1","3","9"
"14154","0","0","0","8","18","0","1","3","10"
"14155","0","0","0","8","18","0","1","3","11"
"14156","0","0","0","8","18","0","1","3","12"
"14157","0","0","0","8","18","0","1","3","13"
"14158","0","0","0","8","18","0","1","3","14"
"14159","0","0","0","8","18","0","1","4","6"
"14160","0","0","0","8","18","0","1","4","7"
"14161","0","0","0","8","18","0","1","4","8"
"14162","0","0","0","8","18","0","1","4","9"
"14163","0","0","0","8","18","0","1","4","10"
"14164","0","0","0","8","18","0","1","4","11"
"14165","0","0","0","8","18","0","1","4","12"
"14166","0","0","0","8","18","0","1","4","13"
"14167","0","0","0","8","18","0","1","4","14"
"14184","72226","0","0","17","9","1","0","0","8"
"14185","72227","0","0","5","9","1","0","0","9"
"14186","72228","0","0","5","9","1","0","0","10"
"14187","72229","0","0","5","9","1","0","0","11"
"14191","0","0","0","17","9","0","2","0","0"
"14192","0","0","0","17","9","0","2","0","1"
"14202","64402","0","0","17","9","0","3","0","5"
