Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9
"531","0.8347","0.264344","Vexallus","An arcane elemental of unimaginable power, Vexallus was summoned to the Magister's Terrace by a trio of blood elves who were slain by the force of his arrival. The magical energy in the surrounding crystals resonates within Vexallus, and his being is in a constant state of explosive chaotic flux.","237","798","5082","249","-1","0","2"
"532","0.397541","0.557377","Priestess Delrissa","Delrissa is a shivarra priestess acting under the demon lord Kil'jaeden. It is Delrissa who revived Kael'thas Sunstrider after he was heavily wounded in an attack on Tempest Keep, and she has stayed in the blood elf lord's presence ever since. The priestess has a militant circle of loyal acolytes who serve her and will defend her at all cost.","236","798","5090","249","-1","0","3"
"533","0.0860656","0.502049","Kael'thas Sunstrider","Once a true champion to the blood elf people, and a defender of the race's ancient heritage, Kael'thas Sunstrider has fallen prey to the dark influences of the demon Kil'jaeden while sojourning in Outland. At the bidding of his new master, the wayward prince returned to Azeroth and seized the Sunwell, hoping to use the fount as a means to open a doorway for the demon to this new and verdant world. Kael'thas is a brilliant tactician, a powerful warrior, and his veins burn with limitless fel magic.","236","798","5166","249","-1","0","4"
"534","0.479508","0.297131","Pandemonius","This infamous Void Lord is also known as the Duke of Chaos, the Eater of Nations, and Worldslayer. Pandemonius was one of the commanders serving under Dimensius when the ethereal homeworld of K'aresh was destroyed. He was later bound by Nexus-Prince Shaffar and forced to continue sating his unending hunger in service to the ethereals.","238","732","5188","250","-1","0","1"
"535","0.609289","0.741804","Tavarok","Under the command of Kael'thas Sunstrider, Pathaleon the Calculator summoned a powerful colossus to gather the arcane energies flowing from beneath the Mana Tombs. Tavarok has unexpectedly been transformed by the unique emanations, losing the red-tinged corruption of Pathaleon's influence. The white colossus has gained his own free will and uses it to greedily consume all who would stand in his way.","238","732","5191","250","-1","0","2"
"536","0.356557","0.608607","Yor","A ""gift"" from Illidan Stormrage to accompany Nexus-Prince Shaffar, Yor is a void hound of unlimited savagery and power.  The prince's advisors warned him that Illidan's demonic gift was most likely a ruse set to betray Shaffar once he had met his goals. The prince fed those advisors to Yor... but has since kept the hound in a stasis chamber, just in case.","238","732","5194","250","2","2","3"
"537","0.32377","0.491803","Nexus-Prince Shaffar","Convinced that vast riches lay within the depths of the Mana Tombs, Nexus-Prince Shaffar has spent untold amounts of his own considerable fortune to move an army into the shadowed halls of this crumbling ruin, and to keep competing ethereals out. The prince's greed knows no bounds, and he has vowed to uncover the mysteries of the Mana Tombs or die trying.","238","732","5196","250","-1","0","4"
"538","0.754098","0.661885","Lieutenant Drake","Lieutenant Drake was an ambitious military man, with his eyes set upon the glory of command during the Second War. His ambition was only matched by his hatred for the green-skinned orcs who had slain so many of his companions, a hatred which took form in his cruel treatment of the prisoners in the internment camps of Durnholde Keep.","0","734","5205","251","-1","0","1"
"539","0.691257","0.696721","Captain Skarloc","Fiercely loyal to Aedelas Blackmoore, Captain Skarloc rose through the ranks of the Durnholde military alongside his friend Aliden Perenolde.  When Aliden decided to take up operations in the Alterac Mountains, Skarloc stayed with his Lord and mentor. He became Aedelas's most trusted comrade and advisor, earning the title ""Blackmoore's Spear.""","0","734","5210","251","-1","0","2"
"540","0.508197","0.319672","Epoch Hunter","The mysteriously-named Epoch Hunter is an assassin from the infinite dragonflight sent to alter the course of history by killing Thrall before he can escape from Durnholde. The shadowy drake has slain countless beings in service of his cause, but this will be his most important kill. He will summon every ounce of his strength, power, subtlety, and cunning to bring about the end of this timeline.","0","734","5225","251","-1","0","3"
"541","0.487705","0.680328","Darkweaver Syth","Darkweaver Syth is charged by the Talon King Ikiss to defend the Sethekk Halls while the renegade arakkoa search for their enigmatic god. A master of shadowy magic, this wizened trickster has learned how to bend the very elements to his sway.","216","723","5230","252","-1","0","1"
"542","0.326503","0.545082","Anzu","A mysterious avian deity worshipped by some of the more savage arakkoa, Anzu is a being whose origins and powers are unlike any other member of Outland's fallen pantheon. The Naaru are silent regarding this malevolent creature, for Anzu's ways are hidden from even them.","217","723","5248","252","2","2","2"
"543","0.326503","0.276639","Talon King Ikiss","Talon King Ikiss was the charismatic spiritual leader of the daring group of arakkoa which left their home in the Terokkar forest in search of a ""promised god."" He had received dreams of this god as he slept, and knew that revelation lay within the crumbling halls of Auchindoun. Ikiss was driven insane by the visions, and now declares himself to be Terokk reborn, a divine hero from arakkoa myth.","217","723","5256","252","-1","0","3"
"544","0.218579","0.395492","Ambassador Hellmaw","A powerful demonic servant and acolyte of pain, Ambassador Hellmaw is dedicated to the art of death. He loves nothing more than the taste of a mortal's lifeblood tinged with horror and despair.  Hellmaw is bound by the fel orcs of the Shadow Labyrinth and fed a constant stream of prisoners, bolstering the demon to serve the black will of his masters.","218","724","5261","253","-1","0","1"
"545","0.26776","0.704918","Blackheart the Inciter","When the orcish Horde first invaded Azeroth through the Dark Portal, two Shadow Council members instead turned their attentions to the ancient draenei burial grounds of Auchindoun. The unquiet spirits in the area proved to be excellent subjects for the warlock Blackheart to perfect his mind control abilities.","218","724","5263","253","-1","0","2"
"546","0.531421","0.540983","Grandmaster Vorpil","In the early days of the Horde, Grandmaster Vorpil convinced the orc warlock Gul'dan to allow him to investigate the mysteries of Auchindoun, secretly desiring to harness the energy of the frighteningly powerful cosmic essences that permeated the area.","218","724","5266","253","-1","0","3"
"547","0.808743","0.391393","Murmur","""In the beginning""... ""So far away""... such phrases cannot begin to describe this elemental's origin. Its existence heralds pure destruction. Worlds shatter and the pieces scatter at its whim. Only the truly mad would think to summon it. Perhaps there is yet time to banish Murmur before it fully enters Outland.","218","724","5272","253","-1","0","4"
"548","0.592896","0.243853","Zereketh the Unbound","Most creatures from the Twisting Nether require constant directions from their masters, but a select few voidwraiths need no such orders. Zereketh stands at the entrance to Arcatraz, ready to slay all who would dare challenge him.","233","731","5279","254","-1","0","1"
"549","0.363388","0.782787","Dalliah the Doomsayer","Before she was imprisoned by the naaru, Dalliah was one of the most vicious and aggressive warriors within the Burning Legion. Spending so much time as a cellmate to Wrath-Scryer Soccothrates did not improve her disposition either.","234","731","5283","254","-1","0","2"
"550","0.199454","0.786885","Wrath-Scryer Soccothrates","Millennia ago, Soccothrates held a position of honor among the Wrathguards, standing at the side of the Burning Legion's top commanders. Confinement did not suit his considerable ego. Neither did his cellmate.","234","731","5291","254","-1","0","3"
"551","0.61612","0.307377","Harbinger Skyriss","The naaru believed the persuasive voice of Harbinger Skyriss was silenced when they contained him and forced him into a long, dreamless sleep. The unfortunate warden of Arcatraz learned the naaru were wrong. Skyriss had just enough energy to speak to Warden Mellichar in a still, small voice. Time took care of the rest.","235","731","5298","254","-1","0","4"
