Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13
"4168","222.2882","1603.944","Lost Herb Satchel","","4231","1116","6722","0","30385","0","0","0","0","197","0"
"4169","-1049.988","1123.845","Ogron Plunder","","4231","1116","6722","0","30386","0","0","0","0","197","0"
"4170","-400.3073","1896.108","Relics of the Outcasts","","4231","1116","6722","0","30387","0","0","0","0","197","0"
"4171","282.2222","2065.719","Relics of the Outcasts","","4231","1116","6722","0","30388","0","0","0","0","197","0"
"4172","-225.7014","598.1493","Relics of the Outcasts","","4231","1116","6722","0","30389","0","0","0","0","197","0"
"4173","-794.2743","1032.257","Relics of the Outcasts","","4231","1116","6722","0","30390","0","0","0","0","197","0"
"4174","-592.9549","1536.625","Relics of the Outcasts","","4231","1116","6722","0","30391","0","0","0","0","197","0"
"4175","145.033","1776.891","Shattered Hand Lockbox","","4231","1116","6722","0","30392","0","0","0","0","197","0"
"4176","219.6337","1273.351","Shattered Hand Cache","","4231","1116","6722","0","30393","0","0","0","0","197","0"
"4177","-93.71702","1146.608","Shattered Hand Spoils","","4231","1116","6722","0","21439","0","0","0","0","197","0"
"4178","68.58681","1387.109","Toxicfang Venom","","4231","1116","6722","0","30395","0","0","0","0","197","0"
"4179","-1902.62","1067.543","Spray-O-Matic 5000 XT","","4231","1116","6722","0","30396","0","0","0","0","197","0"
"4180","-2278.181","1095.26","Sailor Zazzuk's 180-Proof Rum","","4231","1116","6722","0","30397","0","0","0","0","197","0"
"4181","-2286.859","1315.913","Campaign Contributions","","4231","1116","6722","0","30398","0","0","0","0","197","0"
"4183","775.5469","2020.028","Elixir of Shadow Sight","","4231","1116","6722","0","30400","0","0","0","0","197","0"
"4184","388.908","2024.769","Elixir of Shadow Sight","","4231","1116","6722","0","30401","0","0","0","0","197","0"
"4185","-367.4115","490.5","Elixir of Shadow Sight","","4231","1116","6722","0","30402","0","0","0","0","197","0"
"4186","-1143.807","1713.441","Elixir of Shadow Sight","","4231","1116","6722","0","30403","0","0","0","0","197","0"
"4187","490.8021","1308.524","Elixir of Shadow Sight","","4231","1116","6722","0","30404","0","0","0","0","197","0"
"4188","-2029.918","1460.201","Elixir of Shadow Sight","","4231","1116","6722","0","30405","0","0","0","0","197","0"
"4189","-205.776","2482.236","Orcish Signaling Horn","","4231","1116","6722","0","30406","0","0","0","0","197","0"
"4190","-859.2899","1450.427","Offering to the Raven Mother","","4231","1116","6722","0","30407","0","0","0","0","197","0"
"4191","-741.8629","1750.896","Offering to the Raven Mother","","4231","1116","6722","0","30408","0","0","0","0","197","0"
"4192","-826.4167","1717.491","Offering to the Raven Mother","","4231","1116","6722","0","30409","0","0","0","0","197","0"
"4193","-1228.339","1537.01","Offering to the Raven Mother","","4231","1116","6722","0","30410","0","0","0","0","197","0"
"4194","-1196.818","986.0139","Offering to the Raven Mother","","4231","1116","6722","0","30411","0","0","0","0","197","0"
"4195","-75.62327","1786.2","Lost Ring","","4231","1116","6722","0","30412","0","0","0","0","197","0"
"4196","-42.01215","2429.142","Reagent Pouch","","4231","1116","6722","0","21439","0","0","0","0","197","0"
"4197","-345.5295","1501.51","Misplaced Scroll","","4231","1116","6722","0","30414","0","0","0","0","197","0"
"4198","-955.9063","2464.325","Ephial's Dark Grimoire","","4231","1116","6722","0","30415","0","0","0","0","197","0"
"4199","-535.4827","2429.778","Garrison Supplies","","4231","1116","6722","0","30416","0","0","0","0","197","0"
"4200","271.8576","2612.075","Sun-Touched Cache","","4231","1116","6722","0","30417","0","0","0","0","197","0"
"4201","281.7031","2663.765","Sun-Touched Cache","","4231","1116","6722","0","30418","0","0","0","0","197","0"
"4202","-446.8733","1269.623","Smuggled Apexis Artifacts","","4231","1116","6722","0","30419","0","0","0","0","197","0"
"4203","341.5885","1631.247","Iron Horde Explosives","","4231","1116","6722","0","30420","0","0","0","0","197","0"
"4204","-119.6059","1699.254","Assassin's Spear","","4231","1116","6722","0","30421","0","0","0","0","197","0"
"4205","7.605903","1838.613","Outcast's Pouch","","4231","1116","6722","0","30422","0","0","0","0","197","0"
"4206","507.533","2125.688","Outcast's Belongings","","4231","1116","6722","0","30423","0","0","0","0","197","0"
"4207","-579.5886","339.8472","Sethekk Ritual Brew","","4231","1116","6722","0","30424","0","0","0","0","197","0"
"4208","-653.5573","2144.672","Garrison Workman's Hammer","","4231","1116","6722","0","30425","0","0","0","0","197","0"
"4209","-2211.233","534.4705","Coinbender's Payment","","4231","1116","6722","0","30426","0","0","0","0","197","0"
"4210","-1338.191","828.3143","Mysterious Mushrooms","","4231","1116","6722","0","30427","0","0","0","0","197","0"
"4211","-900.2205","652.6493","Waterlogged Satchel","","4231","1116","6722","0","30428","0","0","0","0","197","0"
"4212","-2034.417","992.7986","Shredder Parts","","4231","1116","6722","0","30429","0","0","0","0","197","0"
"4213","-837.243","2221.233","Abandoned Mining Pick","","4231","1116","6722","0","30430","0","0","0","0","197","0"
"4215","-816.6945","2488.134","Admiral Taylor's Coffer","","4231","1116","6722","0","30432","0","0","0","0","197","0"
"4278","2249.955","7168.293","Treasure of Kull'krosh","","4231","1116","6755","0","30495","0","0","0","0","197","0"
"4279","2938.825","5338.54","Adventurer's Pack","","4231","1116","6755","0","30496","0","0","0","0","197","0"
"4280","2113.915","6629.726","Goblin Pack","","4231","1116","6755","0","30497","0","0","0","0","197","0"
"4281","1809.851","6463.887","Steamwheedle Supplies","","4231","1116","6755","0","30498","0","0","0","0","197","0"
"4282","2406.651","6472.311","Void-Infused Crystal","","4231","1116","6755","0","30499","0","0","0","0","197","0"
"4283","1893.13","6319.139","Steamwheedle Supplies","","4231","1116","6755","0","30500","0","0","0","0","197","0"
"4284","2572.533","5167.321","Goblin Pack","","4231","1116","6755","0","30501","0","0","0","0","197","0"
"4285","2957.642","4891.429","Steamwheedle Supplies","","4231","1116","6755","0","30502","0","0","0","0","197","0"
"4286","2632.434","4731.55","Warsong Spoils","","4231","1116","6755","0","30503","0","0","0","0","197","0"
"4287","3310.394","4299.127","Steamwheedle Supplies","","4231","1116","6755","0","30504","0","0","0","0","197","0"
"4288","3221.08","4335.749","Hidden Stash","","4231","1116","6755","0","30505","0","0","0","0","197","0"
"4289","4398.923","5305.63","Mountain Climber's Pack","","4231","1116","6755","0","30506","0","0","0","0","197","0"
"4290","4219.137","5301.935","Steamwheedle Supplies","","4231","1116","6755","0","30507","0","0","0","0","197","0"
"4291","4256.379","5642.717","Steamwheedle Supplies","","4231","1116","6755","0","30508","0","0","0","0","197","0"
"4292","4232.899","4263.482","Fungus-Covered Chest","","4231","1116","6755","0","30509","0","0","0","0","197","0"
"4293","3513.492","4707.116","Brilliant Dreampetal","","4231","1116","6755","0","30510","0","0","0","0","197","0"
"4294","4155.813","4337.042","Steamwheedle Supplies","","4231","1116","6755","0","30511","0","0","0","0","197","0"
"4295","2064.877","5162.518","Appropriated Warsong Supplies","","4231","1116","6755","0","30512","0","0","0","0","197","0"
"4296","2261.113","5163.319","Warsong Lockbox","","4231","1116","6755","0","30513","0","0","0","0","197","0"
"4297","2278.266","4992.127","Warsong Spear","","4231","1116","6755","0","30514","0","0","0","0","197","0"
"4298","4108.274","5162.79","Freshwater Clam","","4231","1116","6755","0","30515","0","0","0","0","197","0"
"4299","2937.118","6001.19","Golden Kaliri Egg","","4231","1116","6755","0","30516","0","0","0","0","197","0"
"4300","2642.108","6373.464","Warsong Cache","","4231","1116","6755","0","30517","0","0","0","0","197","0"
"4301","2899.928","4461.472","Burning Blade Cache","","4231","1116","6755","0","30518","0","0","0","0","197","0"
"4302","2663.834","5469.439","Abandoned Cargo","","4231","1116","6755","0","30519","0","0","0","0","197","0"
"4303","2781.601","4639.753","Adventurer's Pack","","4231","1116","6755","0","30520","0","0","0","0","197","0"
"4304","4514.324","5161.796","A Pile of Dirt","","4231","1116","6755","0","30521","0","0","0","0","197","0"
"4305","4428.327","4685.477","Adventurer's Staff","","4231","1116","6755","0","30522","0","0","0","0","197","0"
"4306","4185.468","5508.517","Elemental Offering","","4231","1116","6755","0","30523","0","0","0","0","197","0"
"4307","4391.368","5112.813","Adventurer's Sack","","4231","1116","6755","0","30524","0","0","0","0","197","0"
"4308","2955.452","6718.929","Adventurer's Pack","","4231","1116","6755","0","30525","0","0","0","0","197","0"
"4309","2430.627","4234.758","Warsong Supplies","","4231","1116","6755","0","30526","0","0","0","0","197","0"
"4310","3861","4921.224","Bone-Carved Dagger","","4231","1116","6755","0","30527","0","0","0","0","197","0"
"4311","2745.786","6855.361","Genedar Debris","","4231","1116","6755","0","30528","0","0","0","0","197","0"
"4312","2648.761","6580.662","Genedar Debris","","4231","1116","6755","0","30529","0","0","0","0","197","0"
"4313","2366.674","6772.226","Genedar Debris","","4231","1116","6755","0","30530","0","0","0","0","197","0"
"4314","2169.201","6551.215","Genedar Debris","","4231","1116","6755","0","30531","0","0","0","0","197","0"
"4315","2339.733","6167.44","Genedar Debris","","4231","1116","6755","0","30532","0","0","0","0","197","0"
"4316","2414.811","6706.011","Fragment of Oshu'gun","","4231","1116","6755","0","30533","0","0","0","0","197","0"
"4317","2678.853","6000.099","Pokkar's Thirteenth Axe","","4231","1116","6755","0","30534","0","0","0","0","197","0"
"4318","2618.104","5182.128","Polished Saberon Skull","","4231","1116","6755","0","30535","0","0","0","0","197","0"
"4319","4334.327","4830.916","Elemental Shackles","","4231","1116","6755","0","30536","0","0","0","0","197","0"
"4320","3066.684","5484.286","Highmaul Sledge","","4231","1116","6755","0","30537","0","0","0","0","197","0"
"4321","2432.226","5635.986","Telaar Defender Shield","","4231","1116","6755","0","30538","0","0","0","0","197","0"
"4322","1904.056","4713.988","Ogre Beads","","4231","1116","6755","0","30539","0","0","0","0","197","0"
"4323","2163.285","6098.297","Adventurer's Pouch","","4231","1116","6755","0","30540","0","0","0","0","197","0"
"4324","2165.747","4365.18","Grizzlemaw's Bonepile","","4231","1116","6755","0","30541","0","0","0","0","197","0"
"4326","3571.056","5632.976","Watertight Bag","","4231","1116","6755","0","30543","0","0","0","0","197","0"
"4327","3243.724","6333.919","Warsong Helm","","4231","1116","6755","0","30544","0","0","0","0","197","0"
"4328","3140.645","5031.07","Gambler's Purse","","4231","1116","6755","0","30545","0","0","0","0","197","0"
"4329","2576.186","5005.851","Adventurer's Mace","","4231","1116","6755","0","30546","0","0","0","0","197","0"
"4330","2748.736","5803.464","Lost Pendant","","4231","1116","6755","0","30547","0","0","0","0","197","0"
"4331","2492.012","6279.075","Adventurer's Pouch","","4231","1116","6755","0","30548","0","0","0","0","197","0"
"4332","2440.05","5039.187","Important Exploration Supplies","","4231","1116","6755","0","30549","0","0","0","0","197","0"
"4333","2465.943","5042.031","Saberon Stash","","4231","1116","6755","0","30550","0","0","0","0","197","0"
"4334","2701.168","7132.761","Goldtoe's Plunder","","4231","1116","6755","0","30551","0","0","0","0","197","0"
"4335","2575.405","6028.518","Pale Elixir","","4231","1116","6755","0","30552","0","0","0","0","197","0"
"4336","2385.167","5759.047","Bag of Herbs","","4231","1116","6755","0","30553","0","0","0","0","197","0"
"4337","4294.313","4934.307","Bounty of the Elements","","4231","1116","6755","0","30554","0","0","0","0","197","0"
"4338","2757.136","7295.27","Spirit's Gift","","4231","1116","6755","0","30555","0","0","0","0","197","0"
"4339","3669.489","4253.515","Smuggler's Cache","","4231","1116","6755","0","30556","0","0","0","0","197","0"
"4345","1627.335","-222.0017","Bubbling Cauldron","","4231","1116","6719","0","30583","0","0","0","0","197","0"
"4346","2406.634","491.4531","Fantastic Fish","","4231","1116","6719","0","30584","0","0","0","0","197","0"
"4417","2087.788","199.3316","[Deprecated] Spark's Stolen Supplies","","4231","1116","6719","0","30669","0","0","0","0","197","0"
"4418","1843.5","256.1024","[Deprecated] Pippers' Buried Supplies","","4231","1116","6719","0","30670","0","0","0","0","197","0"
"4419","1870.811","199.9045","[Deprecated] Pippers' Buried Supplies","","4231","1116","6719","0","30671","0","0","0","0","197","0"
"4420","1965.497","333.3542","[Deprecated] Pippers' Buried Supplies","","4231","1116","6719","0","30672","0","0","0","0","197","0"
"4421","1740.95","210.0972","[Deprecated] Pippers' Buried Supplies","","4231","1116","6719","0","30673","0","0","0","0","197","0"
"4424","5549.832","4364.098","Lady Sena's Other Materials Stash","","4231","1116","6720","0","30676","0","0","0","0","197","0"
"4425","5670.688","4537.518","Unused Wood Pile","","4231","1116","6720","0","30677","0","0","0","0","197","0"
"4531","4832.618","-4378.014","Ogre Fire","In Conflict","771","1191","6941","9422","31069","0","0","0","0","101","0"
"4532","4918.098","-4406.67","Ogre Fire","In Conflict","771","1191","6941","9423","31069","0","0","0","0","101","0"
"4533","4905.64","-4497.603","Ogre Fire","In Conflict","771","1191","6941","9424","31069","0","0","0","0","101","0"
"4534","4896.217","-4578.667","Ogre Fire","In Conflict","771","1191","6941","9425","31069","0","0","0","0","101","0"
"4563","6031","398.882","Strange Spore","","4231","1116","6721","0","31450","0","0","0","0","197","0"
"4564","4150.79","1653.69","Burning Blade Cache","","4231","1116","6662","0","31456","0","0","0","0","197","0"
"4566","1498.639","-223.2205","Sunken Fishing Boat","","4231","1116","6719","0","31460","0","0","0","0","197","0"
"4567","2326.16","7018.98","Spirit Coffer","","4231","1116","6755","0","31461","0","0","0","0","197","0"
"4568","1075.13","-1198.34","False-Bottomed Jar","","4231","1116","6719","0","31462","0","0","0","0","197","0"
"4569","-189.405","539.862","Sethekk Idol","","4231","1116","6722","0","31473","0","0","0","0","197","0"
"4571","896.797","1994.45","Rukhmar's Image","","4231","1116","6722","0","31475","0","0","0","0","197","0"
"4572","-853.58","978.34","Gift of Anzu","","4231","1116","6722","0","31476","0","0","0","0","197","0"
"4574","-250.215","1836.16","Gift of Anzu","","4231","1116","6722","0","31478","0","0","0","0","197","0"
"4576","592.319","1527.95","Gift of Anzu","","4231","1116","6722","0","31480","0","0","0","0","197","0"
"4577","1264.13","-1083.5","Ashlei","Grand Master Pet Tamer","12332","1116","0","0","0","0","0","0","0","196","0"
"4578","5634.63","3312.514","Gargra","Grand Master Pet Tamer","12332","1116","0","0","0","0","0","0","0","196","0"
"4579","-447.3316","1875.741","Vesharr","Grand Master Pet Tamer","12332","1116","0","0","0","0","0","0","0","196","0"
"4580","4551.971","6117.254","Tarr the Terrible","Grand Master Pet Tamer","12332","1116","0","0","0","0","0","0","0","196","0"
"4581","5743.671","890.8403","Cymre Brightblade","Grand Master Pet Tamer","12332","1116","0","0","0","0","0","0","0","196","0"
"4582","1234.738","2905.961","Taralune","Grand Master Pet Tamer","12332","1116","0","0","0","0","0","0","0","196","0"
"4583","483.049","1169.05","Statue of Anzu","","4231","1116","6722","0","34587","0","0","0","0","197","0"
"4584","6735.09","4870.43","Forgotten Frostwolf Cache","","4231","1116","6720","0","21439","0","0","0","0","197","0"
"4586","3831.483","-3986.224","Conquest & Honor Quartermaster","","4239","1116","0","0","20112","0","0","0","0","46","0"
"4587","5235.772","-3977.099","Conquest & Honor Quartermaster","","4239","1116","6396","0","20111","0","0","0","0","48","0"
"4854","4411.662","-198.3559","Strange Sapphire","","4231","1116","6723","0","35243","0","0","0","0","197","0"
"4855","4191.485","872.3229","Weathered Axe","","4231","1116","6723","0","35244","0","0","0","0","197","0"
"4856","4080.802","815.1684","Stolen Captain's Chest","","4231","1116","6723","0","35245","0","0","0","0","197","0"
"4857","4500.199","695.4045","The Blade of Kra'nak","","4231","1116","6723","0","35246","0","0","0","0","197","0"
"4858","5116.36","199.7951","Jewel of Hellfire","","4231","1116","6723","0","35247","0","0","0","0","197","0"
"4859","3469.583","5.977431","Tome of Secrets","","4231","1116","6723","0","35248","0","0","0","0","197","0"
"4860","3656.682","-1282.207","Forgotten Sack","","4231","1116","6723","0","35249","0","0","0","0","197","0"
"4861","3507.308","-1165.425","Lodged Hunting Spear","","4231","1116","6723","0","35250","0","0","0","0","197","0"
"4862","3280.182","-1504.892","Blackfang Island Cache","","4231","1116","6723","0","35251","0","0","0","0","197","0"
"4863","3458.348","-1552.172","Crystallized Fel Spike","","4231","1116","6723","0","35252","0","0","0","0","197","0"
"4864","3414.467","112.8142","Polished Crystal","","4231","1116","6723","0","35253","0","0","0","0","197","0"
"4865","3140.44","-423.2153","Snake Charmer's Flute","","4231","1116","6723","0","35254","0","0","0","0","197","0"
"4866","3289.344","-432.7621","The Perfect Blossom","","4231","1116","6723","0","35255","0","0","0","0","197","0"
"4867","4313.882","-236.7899","Pale Removal Equipment","","4231","1116","6723","0","35256","0","0","0","0","197","0"
"4868","3367.066","-473.7917","Forgotten Champion's Blade","","4231","1116","6723","0","35257","0","0","0","0","197","0"
"4869","4261.537","553.309","Bleeding Hollow Warchest","","4231","1116","6723","0","35258","0","0","0","0","197","0"
"4870","5050.86","-1364.665","Jewel of the Fallen Star","","4231","1116","6723","0","35259","0","0","0","0","197","0"
"4871","5214.644","-1578.026","Censer of Torment","","4231","1116","6723","0","35260","0","0","0","0","197","0"
"4873","5082.651","-1007.715","Rune Etched Femur","","4231","1116","6723","0","35262","0","0","0","0","197","0"
"4874","4459.429","-1683.458","Strange Fruit","","4231","1116","6723","0","35263","0","0","0","0","197","0"
"4875","3090.201","-911.4601","Discarded Helm","","4231","1116","6723","0","35264","0","0","0","0","197","0"
"4876","3146.502","-913.7864","Scout's Belongings","","4231","1116","6723","0","35265","0","0","0","0","197","0"
"4877","3973.533","-1953.269","Forgotten Iron Horde Supplies","","4231","1116","6723","0","35266","0","0","0","0","197","0"
"4878","3469.229","-807.1614","Crystalized Essence of the Elements","","4231","1116","6723","0","35267","0","0","0","0","197","0"
"4879","3659.84","-959.6424","Overgrown Relic","","4231","1116","6723","0","35268","0","0","0","0","197","0"
"4880","4845.531","59.68576","Jeweled Arakkoa Effigy","","4231","1116","6723","0","35269","0","0","0","0","197","0"
"4881","4174.221","378.908","""Borrowed"" Enchanted Spyglass","","4231","1116","6723","0","35270","0","0","0","0","197","0"
"4882","3385.81","-719.908","Mysterious Corrupted Obelisk","","4231","1116","6723","0","35271","0","0","0","0","197","0"
"4883","4950.329","-1620.701","Forgotten Shard of the Cipher","","4231","1116","6723","0","35272","0","0","0","0","197","0"
"4884","3729.583","315.099","Looted Bleeding Hollow Treasure","","4231","1116","6723","0","35273","0","0","0","0","197","0"
"4885","4721.906","-112.9878","Skull of the Mad Chief","","4231","1116","6723","0","35274","0","0","0","0","197","0"
"4886","4028.851","922.7344","Axe of the Weeping Wolf","","4231","1116","6723","0","35275","0","0","0","0","197","0"
"4887","3941.606","797.0695","Spoils of War","","4231","1116","6723","0","35276","0","0","0","0","197","0"
"4888","3183.853","-175.7986","Ironbeard's Treasure","","4231","1116","6723","0","35277","0","0","0","0","197","0"
"4889","3854.408","868.8768","The Eye of Grannok","","4231","1116","6723","0","35278","0","0","0","0","197","0"
"4890","3198.556","-71.38021","Stashed Iron Sea Booty","","4231","1116","6723","0","35279","0","0","0","0","197","0"
"4891","3226.92","-130.8559","Stashed Iron Sea Booty","","4231","1116","6723","0","35280","0","0","0","0","197","0"
"4892","3192.925","-98.02431","Stashed Iron Sea Booty","","4231","1116","6723","0","35281","0","0","0","0","197","0"
"4893","4650.619","-752.4011","Book of Zyzzix","","4231","1116","6723","0","35282","0","0","0","0","197","0"
"4894","4380.742","-755.9983","Fel-Drenched Satchel","","4231","1116","6723","0","35283","0","0","0","0","197","0"
"4895","4457.226","-751.75","Sacrificial Blade","","4231","1116","6723","0","35284","0","0","0","0","197","0"
"4896","4420.985","-2157.908","Stashed Bleeding Hollow Loot","","4231","1116","6723","0","35285","0","0","0","0","197","0"
"4897","3106.711","-272.1337","Brazier of Awakening","","4231","1116","6723","0","35286","0","0","0","0","197","0"
"4898","3246.298","-914.2396","Bleeding Hollow Mushroom Stash","","4231","1116","6723","0","35287","0","0","0","0","197","0"
"4899","3300.825","-839.2813","Looted Mystical Staff","","4231","1116","6723","0","35288","0","0","0","0","197","0"
"4900","4591.291","-559.3958","The Commander's Shield","","4231","1116","6723","0","35289","0","0","0","0","197","0"
"4901","4694.978","-541.3993","Dazzling Rod","","4231","1116","6723","0","35290","0","0","0","0","197","0"
"4902","4722.054","192.3507","Partially Mined Apexis Crystal","","4231","1116","6723","0","35291","0","0","0","0","197","0"
"4903","4789.866","-1002.445","Fel-Tainted Apexis Formation","","4231","1116","6723","0","35292","0","0","0","0","197","0"
"4904","2957.8","-1751.554","Bejeweled Egg","","4231","1116","6723","0","35293","0","0","0","0","197","0"
"4905","2759.64","-1175.747","Dead Man's Chest","","4231","1116","6723","0","35294","0","0","0","0","197","0"
"5056","-11874.8","-3204.22","The Dark Portal","","525","0","72","0","0","0","0","0","3","5","0"
"5057","-966.403","4604.31","Sanctum of Light","Portal to the Sanctum of Light, Home of the Silver Hand","951","1220","7502","0","41396","0","0","0","0","0","4249"
"5058","-678.524","4359.1","Sanctum of Light","Portal to the Sanctum of Light, Home of the Silver Hand","951","1220","7502","0","41395","0","0","0","0","0","4249"
"5059","-847.401","4321.26","Maelstrom","Portal to the Maelstrom, Home of the Earthen Ring","951","1220","7502","0","41397","0","0","0","0","0","4252"
"5060","-844.213","4256.11","Skyhold","Entrance to Skyhold, Home of the Valarjar","951","1220","7502","0","41401","0","0","0","0","0","4254"
"5061","-795.599","4581.99","Dreadscar Rift","Portal to Dreadscar Rift, Home of the Black Harvest","951","1220","7502","0","41400","0","0","0","0","0","4253"
"5062","-897.584","4547.74","Netherlight Temple","Portal to Netherlight Temple, Home of the Conclave","951","1220","7502","0","41398","0","0","0","0","0","4250"
"5063","-661.092","4365.72","Netherlight Temple","Portal to Netherlight Temple, Home of the Conclave","951","1220","7502","0","41399","0","0","0","0","0","4250"
"5066","-1507.42","1050.57","Acherus","Home of the Knights of the Ebon Blade","4524","1220","0","0","43440","0","0","0","0","0","6090"
"5067","3414.736","4749.33","Locked Door","","4524","1516","7855","0","43573","0","0","0","0","0","6093"
"5069","3414.736","4749.33","Locked Door","","4524","1516","7855","0","43580","0","0","0","0","0","6093"
"5070","3414.544","4860.668","Locked Door","","4524","1516","7855","0","43573","0","0","0","0","0","6093"
"5071","3414.544","4860.668","Locked Door","","4524","1516","7855","0","43581","0","0","0","0","0","6093"
"5072","3385.969","4711.405","Locked Door","","4524","1516","7855","0","43581","0","0","0","0","0","6093"
"5073","3385.969","4711.405","Locked Door","","4524","1516","7855","0","43573","0","0","0","0","0","6093"
"5075","3400.483","4885.579","Locked Door","","4524","1516","7855","0","21439","0","0","0","0","0","6093"
"5077","3351.604","4904.707","Locked Door","","4524","1516","7855","0","21439","0","0","0","0","0","6093"
"5080","3322.837","4935.292","Locked Door","","4524","1516","7855","0","43573","0","0","0","0","0","6093"
"5081","3322.837","4935.292","Locked Door","","4524","1516","7855","0","43581","0","0","0","0","0","6093"
"5082","3322.837","4935.292","Locked Door","","4524","1516","7855","0","43580","0","0","0","0","0","6093"
"5083","3297.833","4962.671","Locked Door","","4524","1516","7855","0","43573","0","0","0","0","0","6093"
"5084","3220.585","4783.274","Locked Door","","4524","1516","7855","0","43573","0","0","0","0","0","6093"
"5085","3220.529","4783.108","Locked Door","","4524","1516","7855","0","43581","0","0","0","0","0","6093"
"5086","3220.605","4783.114","Locked Door","","4524","1516","7855","0","43580","0","0","0","0","0","6093"
"5088","3245.476","4805.097","Locked Door","","4524","1516","7855","0","43581","0","0","0","0","0","6093"
"5089","3245.503","4805.118","Locked Door","","4524","1516","7855","0","43580","0","0","0","0","0","6093"
"5090","-8501.06","1057.45","Dalaran Portal","Teleports players to Dalaran.","32","0","1519","0","43786","0","0","0","0","46","0"
"5091","-0.268681","5800.76","Eye of Azshara","Dungeon","17063","1220","7365","0","0","0","1","716","0","0","6091"
"5092","-1802.33","6663.9","Vault of the Wardens","Dungeon","17063","1220","8147","0","0","0","1","707","0","0","6091"
"5093","3116.42","7555.51","Black Rook Hold","Dungeon","17063","1220","7780","0","0","0","1","740","0","0","6091"
"5094","3812.909","6347.589","Darkheart Thicket","Dungeon","17063","1220","7665","0","0","0","1","762","0","0","6091"
"5095","3588.275","6483.405","The Emerald Nightmare","Raid","17063","1220","8179","0","0","0","1","768","0","0","6092"
"5096","2449.693","818.1528","Halls of Valor","Dungeon","17063","1220","7643","0","0","0","1","721","0","0","6091"
"5097","3419.009","1988.635","Maw of Souls","Dungeon","17063","1220","7927","0","0","0","1","727","0","0","6091"
"5098","-953.0573","4333.46","Assault on Violet Hold","Dungeon","17063","1220","7502","0","0","0","1","777","0","0","6091"
"5099","1168.83","4372.7","The Arcway","Dungeon","17063","1220","7963","0","0","0","1","726","0","0","6091"
"5100","1019.8","3839.74","Court of Stars","Dungeon","17063","1220","8353","0","0","0","1","800","0","0","6091"
"5101","1324.745","4230.587","The Nighthold","Raid","17063","1220","7963","0","0","0","1","786","0","0","6092"
"5102","-969.19","4439.4","Hall of Shadows","Home of the Uncrowned","164","1220","0","0","43877","0","0","0","0","0","4251"
"5103","3732.354","4184.588","Neltharion's Lair","Dungeon","17063","1220","7800","0","0","0","1","767","0","0","6091"
"5106","4083.7","7488.55","Idle Researchers","Begin research to increase Artifact Power gain.","951","1220","7846","0","45324","0","0","0","0","0","2808"
"5107","-941.059","4559.29","Idle Researchers","Begin research to increase Artifact Power gain.","951","1220","8011","0","45325","0","0","0","0","0","2808"
"5108","-1522.64","1053.38","Idle Researchers","Begin research to increase Artifact Power gain.","951","1220","7679","0","45326","0","0","0","0","0","2808"
"5109","1503.94","1400.26","Idle Researchers","Begin research to increase Artifact Power gain.","951","1519","8022","0","45327","0","0","0","0","0","2808"
"5110","4495.83","5213.02","Idle Researchers","Begin research to increase Artifact Power gain.","951","1220","7877","0","45328","0","0","0","0","0","2808"
"5111","-829.376","4680.25","Idle Researchers","Begin research to increase Artifact Power gain.","951","1513","7879","0","45329","0","0","0","0","0","2808"
"5112","954.674","3730.89","Idle Researchers","Begin research to increase Artifact Power gain.","951","1514","7902","0","45330","0","0","0","0","0","2808"
"5113","2399.28","-5321.16","Idle Researchers","Begin research to increase Artifact Power gain.","951","0","7638","0","45331","0","0","0","0","0","2808"
"5114","1394.99","1297.54","Idle Researchers","Begin research to increase Artifact Power gain.","951","1512","7834","0","45332","0","0","0","0","0","2808"
"5115","1019.78","1066.31","Idle Researchers","Begin research to increase Artifact Power gain.","951","1469","7745","0","45333","0","0","0","0","0","2808"
"5116","3071.74","959.066","Idle Researchers","Begin research to increase Artifact Power gain.","951","1107","7875","0","45334","0","0","0","0","0","2808"
"5117","1066.49","7323.99","Idle Researchers","Begin research to increase Artifact Power gain.","951","1479","7813","0","45335","0","0","0","0","0","2808"
"5164","2360.089","906.5625","Trial of Valor","Raid","17063","1220","7643","0","0","0","1","861","0","0","6092"
"5076","3400.483","4885.579","Locked Door","","4524","1516","7855","0","21439","0","0","0","0","0","6093"
"5087","3400.483","4885.579","Locked Door","","4524","1516","7855","0","21439","0","0","0","0","0","6093"
"5078","3351.604","4904.707","Locked Door","","4524","1516","7855","0","21439","0","0","0","0","0","6093"
"5079","3351.604","4904.707","Locked Door","","4524","1516","7855","0","21439","0","0","0","0","0","6093"
