Id,Unknown0,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown1_4,Unknown1_5,Unknown2,Unknown3,Unknown4
"7646","201063","-0.334104","-0.384445","-0.006398","0.342969","0.39472","0.053866","0","0","0"
"7647","201066","-0.330296","-0.397242","-0.003289","0.316397","0.391388","0.058489","0","0","0"
"7648","195937","-5.714737","-5.88938","-7.375288","5.790682","5.61604","2.206518","0","0","0"
"7649","202490","-0.573552","-0.940353","-0.338852","0.630386","0.944253","1.84146","0","0","0"
"7650","194261","-1.256341","-1.059158","-0.245648","1.40638","1.153457","0.522802","0","0","0"
"7651","193528","-0.380648","-1.276011","-1.608563","0.37528","1.260872","1.597663","0","0","0"
"7652","193527","-0.380648","-2.309941","-3.843108","0.37528","2.340678","4.30182","0","0","0"
"7653","193529","-1.135103","-7.774319","-0.05174","1.144026","7.773417","24.56222","0","0","0"
"7654","194326","-0.503784","-0.587564","-0.083598","0.508857","0.589292","2.998913","0","0","0"
"7655","194325","-0.685882","-0.755844","-0.075233","0.690955","0.844267","2.575445","0","0","0"
"7656","198267","-0.161971","-0.16154","0.005209","0.161971","0.162402","0.514918","0","0","0"
"7657","191644","-1.662","-2.979","-1.465","1.834","2.964","3.021","0","0","0"
"7658","201102","-0.83264","-0.833333","0.030537","0.834026","0.833333","0.774859","0","0","0"
"7659","203525","-2.79454","-5.42223","-0.281028","2.54006","5.30056","14.2791","0","0","0"
"7660","201256","-1.535309","-6.672064","-0.42059","1.720965","6.840724","12.81888","0","0","0"
"7661","203208","-23.16435","-25.03061","-7.537529","31.20091","28.76208","64.70096","0","0","0"
"7662","194230","-0.761535","-0.397705","-0.074175","0.23202","0.305463","1.539988","0","0","0"
"7663","196589","-0.780568","-2.271438","-0.167958","0.462404","2.285172","1.075107","0","0","0"
"7664","190914","-0.422781","-0.773442","0.002011","0.326942","0.9606","1.555878","0","0","0"
"7665","199241","-0.646389","-0.445564","0","0.682478","0.442614","0.10166","0","0","0"
"7666","200098","-0.8536386","-2.743841","-0.08503877","1.289165","2.828134","6.493184","0","0","0"
"7668","106732","0","0","0","0","0","0","0","0","0"
"7669","109052","-233.5751","-38.53912","-70.47867","84.00633","317.4688","154.8271","0","0","0"
"7670","112993","-30.6062","-31.72639","-2.165984","30.17731","31.75022","43.59305","0","0","0"
"7671","109039","-290.8874","-272.3144","-112.1409","282.8625","272.3143","110.7111","0","0","0"
"7672","112899","0","0","0","0","0","0","0","0","0"
"7673","109037","-87.41655","-87.8996","-51.60744","99.57396","86.69055","76.67361","0","0","0"
"7674","109028","-233.0589","-278.0324","-74.2604","229.4281","290.9032","120.0378","0","0","0"
"7675","109033","-180.9075","-193.7186","-84.3518","148.9798","132.3615","137.9044","0","0","0"
"7676","112919","0","0","0","0","0","0","0","0","0"
"7677","113025","0","0","0","0","0","0","0","0","0"
"7678","195541","-0.708657","-0.62456","-0.045535","0.708065","0.624512","1.06796","0","0","0"
"7679","195542","-0.458345","-0.396092","-0.021725","0.44326","0.399373","0.832486","0","0","0"
"7680","197153","-1.159211","-1.414756","-0.037249","1.432625","1.25649","2.263193","0","0","0"
"7681","193518","-2.029066","-2.348654","0.228952","2.534653","2.215066","2.211795","0","0","0"
"7682","200078","-0.6447787","-1.441387","-0.05849054","0.6527663","1.441387","4.881419","0","0","0"
"7683","200101","-6.134649","-6.080781","-0.3061401","6.197627","6.069372","15.04338","0","0","0"
"7684","202475","-4.418756","-4.308917","-0.523694","4.447218","8.441189","2.124201","0","0","0"
"7685","202454","-1.63648","-1.303279","-0.100956","1.587785","1.57953","1.829536","0","0","0"
"7686","202455","-1.854849","-1.655293","-0.240767","2.011921","2.059111","2.543374","0","0","0"
"7687","189674","-0.465632","-0.019677","-0.079948","0.376145","0.170757","1.358653","0","0","0"
"7688","202832","-105.6353","-67.88051","-3.375451","64.42107","44.9484","66.53847","0","0","0"
"7689","193491","-48.43893","-43.47591","-0.692482","58.20396","38.42862","10.68702","0","0","0"
"7690","202835","-3.219659","-1.290125","-0.608068","3.222749","5.323893","8.419354","0","0","0"
"7691","167000","-43.3451","0.402202","-37.14833","75.172","135.5935","47.47555","0","0","0"
"7692","200090","-0.6151069","-0.6356504","-0.007311503","0.6311444","0.6106012","1.842192","0","0","0"
"7693","200903","-0.302832","-0.224365","-0.000393","0.301016","0.22332","0.128939","0","0","0"
"7694","192114","-25.04353","-37.61004","32.94746","29.46026","39.60703","104.5001","0","0","0"
"7695","193331","-0.952855","-0.954152","-0.364292","0.952245","0.950947","0.801144","0","0","0"
"7696","196439","-0.338194","-0.339455","-0.002696","0.33239","0.630891","0.265144","0","0","0"
"7697","196440","-0.280282","-0.335319","-0.042974","0.280684","0.396865","0.493401","0","0","0"
"7698","200402","-0.450143","-0.506152","-0.01987","0.567395","0.511386","1.841226","0","0","0"
"7699","195758","-6.167891","-0.984208","-3.196069","6.231944","1.641552","5.389853","0","0","0"
"7700","195759","-10.07249","-9.666452","-7.240556","10.07248","9.727888","12.93155","0","0","0"
"7701","192382","-1.996109","-1.301256","0","1.856918","1.504145","0.129562","0","0","0"
"7702","195988","-6.229627","-5.053986","-0.598108","6.099964","4.701287","5.924441","0","0","0"
"7703","193530","-0.010849","-0.010114","-0.011358","0.010849","0.011584","0.010341","0","0","0"
"7704","193511","-383.2716","91.2067","2.706679","-339.838","105.3363","35.34418","0","0","0"
"7705","198035","-0.063164","-0.171862","0.000994","0.054768","0.166128","0.420533","0","0","0"
"7706","198037","-0.063164","-0.171862","0.006111","0.054768","0.166128","0.42565","0","0","0"
"7707","198039","-0.063163","-0.171862","0.000167","0.054769","0.166128","0.419719","0","0","0"
"7708","108137","0","0","0","0","0","0","0","0","0"
"7709","116302","-30.31183","-12.28053","-13.17558","31.6797","12.39667","24.14235","0","0","0"
"7710","200094","-0.1357952","-0.1786658","-0.005826952","0.1808645","0.153198","0.3720232","0","0","0"
"7711","200095","-0.1357952","-0.1786658","-0.005826952","0.1808645","0.153198","0.3720232","0","0","0"
"7712","200890","-0.5","-0.484206","0","0.5","0.420083","0.512535","0","0","0"
"7713","201048","-1.063303","-1.429649","-2.534423","1.226761","1.085109","-0.289257","0","0","0"
"7714","202571","-6.281109","-5.329528","0.173474","6.424792","5.674109","16.27552","0","0","0"
"7715","202570","-4.518198","-3.132941","-21.0357","4.661875","4.817237","5.109867","0","0","0"
"7716","202453","-0.918817","-0.827648","-0.01534","0.948751","0.819363","0.692492","0","0","0"
"7717","194318","-1.54562","-1.247772","-10.05563","0.891985","1.228795","55.0923","0","0","0"
"7718","198497","-6.188303","-0.662114","2.105483","2.721592","0.718585","8.584188","0","0","0"
"7719","198490","-6.038475","-0.662115","2.105483","2.871421","0.718584","8.584188","0","0","0"
"7720","198516","-6.038475","-0.662115","2.105483","2.871421","0.718584","8.584188","0","0","0"
"7721","197968","0","-1.938947","-0.036068","0.118391","1.938947","6.427564","0","0","0"
"7722","198000","-1E-06","-1.938947","-0.040461","0.170951","1.938947","6.427564","0","0","0"
"7723","197979","-1E-06","-1.938947","-0.040461","0.170951","1.938947","6.427564","0","0","0"
"7724","197977","-1E-06","-1.938947","-0.040461","0.170951","1.938947","6.427564","0","0","0"
"7725","197791","-2.576573","-5.201042","-0.2043","2.128485","2.36569","4.014572","0","0","0"
"7726","197792","-2.523466","-2.496928","-0.090811","2.555457","2.40092","3.641661","0","0","0"
"7727","197793","-2.32427","-2.280975","-0.2043","2.380787","1.207036","3.499108","0","0","0"
"7728","197794","-4.941637","-2.676682","-0.118019","4.675202","2.611254","4.801188","0","0","0"
"7729","197795","-1.925358","-4.112353","-0.2043","2.779699","5.123832","4.014572","0","0","0"
"7730","197797","-2.392411","-2.668993","-0.128867","3.23529","2.391061","5.019081","0","0","0"
"7731","203096","-0.531273","-0.884954","-0.042526","0.425097","1.00008","0.963797","0","0","0"
"7732","198461","-0.361107","-1.940135","0.002791","0.8076","1.922934","1.306077","0","0","0"
"7733","192718","-0.988773","-1.585871","-0.127853","0.946621","1.896989","2.502228","0","0","0"
"7734","200079","-5.188773","-5.211977","-0.9141076","5.164374","5.141171","1.235435","0","0","0"
"7735","197122","-0.010746","-0.013134","-0.006816","0.012254","0.013134","-0.006816","0","0","0"
"7736","197910","-0.4566558","-0.4568103","-0.01027277","0.4530857","0.4529312","1.785311","0","0","0"
"7737","197901","-0.084656","-0.375228","0.014007","0.086904","0.411589","1.26351","0","0","0"
"7738","197912","-0.454808","-0.437933","-0.007337","0.441019","0.430703","1.80464","0","0","0"
"7739","197867","-0.223599","-0.298403","-0.284217","0.231925","0.297175","0.325583","0","0","0"
"7740","197874","-0.157976","-0.170226","-0.311119","0.264837","0.166291","0.025648","0","0","0"
"7741","197890","-0.145973","-0.298403","-0.284217","0.159747","0.297175","0.325583","0","0","0"
"7742","197883","-0.119005","-2.97286","0.979542","0.251879","-2.66253","1.33673","0","0","0"
"7743","198149","-0.310507","-0.30733","-0.072337","-0.115913","0.29904","1.583011","0","0","0"
"7744","202367","-3.104821","-3.754931","0.046909","2.724353","3.880788","7.92705","0","0","0"
"7745","194615","-1.347619","-1.46926","-0.311471","1.298131","1.76125","2.190543","0","0","0"
"7746","194616","-3.103478","-3.383565","-0.439044","2.836216","3.383565","3.775234","0","0","0"
"7747","200002","-0.653564","-0.523289","-0.580545","0.536622","0.621486","2.556637","0","0","0"
"7748","194762","-2.139699","-2.910165","-1.741321","2.097595","2.462428","4.344092","0","0","0"
"7749","195780","-1.38472","-1.856655","-0.202996","1.478015","1.856207","2.097223","0","0","0"
"7750","199757","-4.636838","-7.184452","-10.23749","4.969497","5.923624","11.06831","0","0","0"
"7751","198042","-0.221183","-0.308556","0.000336","0.205028","0.312383","0.129496","0","0","0"
"7752","203402","-0.640178","-0.412396","0.018185","0.651673","0.441439","0.116727","0","0","0"
"7753","195815","-0.116914","-0.660319","-0.710252","0.137941","0.67878","0.171472","0","0","0"
"7754","194059","-5.06102","-2.093654","-0.515639","3.160639","2.078741","11.32076","0","0","0"
"7755","195023","-0.017894","-0.245994","-0.6758","1.721804","0.282619","0.170135","0","0","0"
"7756","191746","-0.709696","-1.50252","-1.297612","1.459216","1.58432","1.789232","0","0","0"
"7757","200536","-1.347328","-0.879263","0.010422","1.339602","0.913321","0.049765","0","0","0"
"7758","200537","-1.350365","-0.890608","0.003639","1.336565","0.901976","0.042982","0","0","0"
"7759","195269","-0.669845","-0.648401","-0.004367","0.675421","0.623867","0.872941","0","0","0"
"7760","203739","-1.025142","-1.192837","-0.022259","1.025141","1.192837","3.988763","0","0","0"
"7761","203738","-0.959866","-1.092364","-0.315663","0.930402","1.09033","0.20434","0","0","0"
"7762","195350","-0.810653","-0.646317","-0.094598","1.25894","1.169652","0.826806","0","0","0"
"7763","195179","-1.234673","-1.201597","-0.057466","1.229301","1.133279","1.611826","0","0","0"
"7764","201023","-0.547804","-1.032705","-0.000236","0.926875","0.850702","1.503194","0","0","0"
"7765","196619","-0.108187","-0.521529","0.035797","0.111192","0.53502","0.818486","0","0","0"
"7766","199670","-0.695335","-0.845594","-0.098617","0.676252","0.484579","0.345223","0","0","0"
"7767","195486","-7.266126","-17.2786","-16.86111","0.96327","17.2174","8.003209","0","0","0"
"7768","194335","-10.00535","-9.879189","-4.242798","9.770855","9.977151","28.37092","0","0","0"
"7769","202140","-1.320047","-1.371345","-0.492028","1.203742","1.606042","1.705424","0","0","0"
"7770","193499","-51.48592","-51.51442","11.76711","51.70811","51.67959","50.90204","0","0","0"
"7771","195354","-0.128821","-0.601181","-0.332798","0.111083","0.604667","1.779617","0","0","0"
"7772","194282","-0.089173","-0.070511","-0.001062","0.102881","0.071773","0.516548","0","0","0"
"7773","194286","-0.183614","-0.326571","-0.00511","0.314858","0.353322","0.447902","0","0","0"
"7774","194287","-0.216757","-0.257609","-0.00511","0.246658","0.321679","0.714231","0","0","0"
"7775","194285","-0.211483","-0.277171","-0.004068","0.225336","0.313568","0.649771","0","0","0"
"7776","194283","-0.092576","-0.136186","-0.001957","0.098464","0.12217","0.401627","0","0","0"
"7777","194284","-0.176005","-0.154246","-0.00511","0.201152","0.161433","0.307362","0","0","0"
"7778","194280","-20.24319","-15.80581","-2.903137","11.6545","20.117","49.87392","0","0","0"
"7779","194290","-1.801096","-1.466632","-0.96497","1.453334","1.588666","3.836733","0","0","0"
"7780","196863","-2.431684","-2.210716","-0.234289","2.140477","2.784887","8.220664","0","0","0"
"7781","196196","-0.867246","-0.867638","-0.894401","0.867561","0.867169","0.840405","0","0","0"
"7782","196209","-6.761691","-6.681706","-0.034103","6.571642","6.651627","0.006755","0","0","0"
"7783","196208","-9.548797","-9.422918","-0.006936","9.32865","9.444187","0.036986","0","0","0"
"7784","196153","-1.509895","-0.860432","-0.144734","1.778704","0.852357","2.629497","0","0","0"
"7785","196861","-8.020833","-4.08638","-0.3617","3.78273","4.511278","10.43579","0","0","0"
"7786","195090","-0.487763","-0.700535","0.002764","0.491081","0.736275","3.621629","0","0","0"
"7787","195019","-1.638268","-1.92407","-0.258956","1.73508","1.838263","8.491818","0","0","0"
"7788","196122","-5.264868","-5.262226","-0.933061","5.258721","5.261364","12.07362","0","0","0"
"7789","193805","-0.523038","-0.476096","-0.462005","0.523039","0.226351","1.038751","0","0","0"
"7790","195845","-1.452264","-1.524373","-0.259299","1.590092","1.471921","0.464578","0","0","0"
"7791","195536","-1.203162","-1.070954","-0.134496","0.98294","1.134347","1.749686","0","0","0"
"7792","203219","-0.266067","-0.267897","-0.014487","0.284819","0.28299","0.70428","0","0","0"
"7793","196156","-5.701","-11.84","-0.0005619","5.701","11.84","2.454","0","0","0"
"7794","194999","-5.295069","-5.295061","2E-06","5.295065","5.295061","22.56635","0","0","0"
"7795","203097","-0.649346","-0.546526","-0.013957","0.539921","0.527228","1.007151","0","0","0"
"7796","203099","-0.557441","-0.529004","-0.078949","0.416211","0.926823","0.905821","0","0","0"
"7797","195692","-10.0535","-15.19904","-2.298157","8.794458","15.04609","2.7E-05","0","0","261"
"7798","193497","-41.32674","-14.64282","11.95032","-35.03456","14.49258","52.161","0","0","0"
"7799","193498","33.68474","-15.47517","11.95032","41.50906","15.10236","52.161","0","0","0"
"7800","196155","-0.608294","-0.606579","-0.004515","0.606773","0.605236","0.961022","0","0","0"
"7801","194660","-1.331782","-1.043505","-0.089944","1.772402","1.973703","6.009925","0","0","0"
"7802","189985","-2.094591","-2.441682","-0.261493","2.007175","2.351673","3.530454","0","0","0"
"7803","195037","-0.356732","-0.356732","-0.000755","0.356732","0.356732","1.193523","0","0","0"
"7804","219572","-2.633224","-2.531554","-2.798469","1.652904","2.501107","3.619139","0","0","0"
"7805","195035","-2.744832","-2.497726","-0.133168","2.905701","2.508574","3.543842","0","0","0"
"7806","115357","0","0","0","0","0","0","0","0","0"
"7807","115351","0","0","0","0","0","0","0","0","0"
"7808","106874","-29.17377","-27.54073","-6.064836","40.8751","27.51483","40.42238","0","0","0"
"7809","106879","-29.17377","-27.54073","-6.064836","40.8751","27.51483","28.40265","0","0","0"
"7810","194896","-0.356986","-0.307586","-0.665085","0.58079","0.307586","0.619421","0","0","0"
"7811","193372","-1.267249","-1.059183","-0.007378","1.275088","1.059183","4.45413","0","0","0"
"7812","195029","-1.003463","-0.932285","0.000243","1.003463","0.932285","0.964346","0","0","0"
"7813","190226","-3.58156","-3.38406","-0.258835","3.92561","4.36081","4.76667","0","0","0"
"7814","195822","-0.44992","-0.52252","-0.043726","0.60836","0.559986","1.305463","0","0","0"
"7815","195340","-1.342174","-0.632451","-0.146945","0.952052","0.938241","3.412184","0","0","0"
"7816","203646","-1.24104","-1.4191","-0.112369","1.73576","1.71731","1.52413","0","0","0"
"7817","201847","-2.534205","-2.606309","-0.109294","2.464946","2.441407","3.005452","0","0","0"
"7818","194509","-2.443933","-1.307296","-0.153706","2.062843","2.010703","10.55673","0","0","0"
"7819","194492","-4.164965","-0.90562","-0.705352","4.229805","2.254098","0.881993","0","0","0"
"7820","194533","-1.422804","-2.103551","-0.469788","1.319158","1.455492","24.58121","0","0","0"
"7821","196687","-0.654983","-0.917013","-0.472076","0.41136","0.917013","0.5956","0","0","0"
