Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7_0,Unknown7_1,Unknown7_2,Unknown7_3,Unknown7_4,Unknown7_5,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27
"3167","1","18","12","1","0.7316747","1.24611","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","198794","1","3","4","0","0","0","3039","0"
"3168","1","18","12","1","1.089036","1.668639","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","198790","0","3","4","0","0","0","3041","0"
"3169","1","18","12","1","2.30852","1.586421","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","314549","0","3","4","0","0","0","3042","0"
"3170","1","18","12","1","0.3449923","0.1205067","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","201618","0","3","4","0","0","0","3043","0"
"3171","1","18","12","1","0.6111111","2.031278","0","-1.572787","-1.205918","-0.19493","1.74604","1.302909","2.75478","1","1","0","0","0","0","0","0","1","0","4097","314949","0","2","4","0","0","0","3044","0"
"3172","1","18","12","1","0.6111111","2.031278","0","-1.030583","-1.232358","-0.06664","1.367542","1.270938","3.009466","1","1","0","0","0","0","0","0","1","0","4097","314950","0","2","4","0","0","0","3045","0"
"3173","1","18","12","1","0.3680675","0.3922494","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","252225","0","3","4","0","0","0","3046","0"
"3174","1","24","18","1","0.6111111","2.031278","1.39911","-2.152961","-0.633568","-0.140683","1.606593","0.546911","2.025824","1","1","0","0","0","0","0","0","1","0","12296","123410","0","1","7","0","0","0","1828","0"
"3175","1","18","12","1","0.1688585","3.516024","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","200223","0","11","4","0","0","0","3047","0"
"3177","1","18","12","1","0.6111111","2.031278","0.410099","-0.258696","-0.382034","-0.002125","0.187306","0.388049","1.020944","1","1","0","0","0","0","0","0","1","1","0","123249","0","3","4","0","0","0","2600","0"
"3179","1","18","12","1","0.6111111","2.031278","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","318192","0","3","4","0","0","0","3049","0"
"3180","1","18","12","1","0.3617995","2.52793","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","307167","0","3","4","0","0","0","3050","0"
"3181","1","18","12","1","0.6111111","2.031278","0","-6.022406","-0.8933","-0.069026","0.866948","0.599847","4.618703","1","1","0","0","0","0","0","0","1","0","12291","318522","0","3","4","0","0","0","4348","0"
"3182","1","18","12","1","0.6111111","2.031278","0","-1.041009","-1.680827","0.366207","1.043886","1.684634","3.043421","0.35","1","0","0","0","0","0","0","1","0","4096","316522","0","8","4","0","0","0","3052","0"
"3183","1","18","12","1","0.6111111","2.031278","0","-4.662926","-5.271979","-2.802601","6.767421","5.321692","10.51512","1","2","0","0","0","0","0","0","1","0","3","253185","0","3","4","0","0","0","2942","0"
"3184","1","18","12","1","0.6111111","2.031278","2.918015","-7.347742","-3.054749","-0.3938156","3.343868","2.89491","4.031374","1","1","0","0","0","0","0","0","1","0","4096","318963","0","3","4","0","0","0","3053","0"
"3185","1","18","12","1","0.6111111","2.031278","0","-2.726615","-1.343506","-0.132223","0.894282","1.339386","2.128218","1","1","0","0","0","0","0","0","1","0","4096","318592","0","1","4","0","0","0","3054","0"
"3190","1","18","12","1","0.6111111","2.031278","1.399111","-1.315754","-0.428006","-0.029312","1.170031","0.45337","1.914408","1","1","0","0","0","0","0","0","1","0","4096","320622","0","1","7","0","0","0","3055","0"
"3191","1","18","12","1","2.5","3.055556","0","-3.924706","-2.094288","-0.197767","4.415386","2.195734","1.457721","1","1","0","0","0","0","0","0","1","1","12288","335287","0","3","4","0","0","0","3056","0"
"3192","1","18","12","1","21.26127","5.719601","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","199896","0","3","4","0","0","0","0","0"
"3193","1","10","8","1","0.6111111","2.031278","0","-2.096248","-0.501956","-0.005488","1.590391","0.535973","1.445222","1","1","0","0","0","0","0","0","1","0","4096","321131","0","1","7","0","0","0","3115","0"
"3194","1","18","12","1","0.6111111","2.031278","1.346687","-0.5712469","-0.9941024","-0.01056","0.5900395","0.9899054","2.810367","1","1","0","0","0","0","0","0","1","0","0","321588","2","3","4","0","0","0","3110","0"
"3195","1","18","12","1","10.37795","52.51435","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12347","243828","0","20","4","0","0","0","0","0"
"3196","1","18","12","1","1.95532","2.36147","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","200767","0","9","4","0","0","0","0","0"
"3197","1","18","12","1","0.690141","0.4467405","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","12288","191107","0","3","4","0","0","0","0","0"
"3198","1","18","12","1","2.473768","1.800604","0","-1.331409","-0.9360504","-0.1161608","0.902106","1.413694","1.601505","1","1","0","0","0","0","0","0","1","0","12288","329853","0","19","4","0","0","0","0","0"
"3200","1","32","24","1","0.6111111","2.031278","2.918015","-7.347742","-3.054749","-0.3938156","3.343868","2.89491","4.031374","1","1","0","0","0","0","0","0","1","0","4096","318963","0","3","5","0","0","0","0","0"
"3203","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12291","192714","0","3","4","0","0","0","3027","0"
"3204","1","18","12","1","0.6111111","2.031278","0","-0.81903","-1.428665","0.846368","0.602013","1.440314","3.418959","1","1","0","0","0","0","0","0","1","0","12297","326545","0","1","4","0","0","0","0","0"
"3207","1","54","36","1","0.6111111","2.031278","3.862486","-7.381373","-2.445923","-0.013299","3.354582","2.273486","4.531283","1","1","0","0","0","0","0","0","1","0","4096","326710","1","1","6","0","0","0","27","0"
"3208","1","18","12","1","50.486","97.2591","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12403","328250","0","3","4","0","0","0","0","0"
"3209","1","9","6","1","0.6111111","2.031278","1.241372","-1.291198","-0.296304","-2.4E-05","0.512986","0.290911","0.772239","1","1","0","0","0","0","0","0","1","0","4096","326934","0","3","7","0","0","0","2208","0"
"3212","1","18","12","1","0.6111111","2.031278","0","-1.791162","-1.513117","-0.008971","2.775384","1.048557","3.366075","1","1","0","0","0","0","0","0","1","0","4096","327734","0","1","5","0","0","0","0","0"
"3213","1","18","12","1","0.6111111","2.031278","1.193891","-3.927359","-1.237063","-0.391098","1.885521","0.889267","2.230183","1","1","0","0","0","0","0","0","1","0","4096","328268","0","1","7","0","0","0","0","0"
"3214","1","18","12","1","0.6111111","2.031278","0.935023","-0.817277","-1.177775","0.000337","0.93075","1.179882","2.407669","1","1","0","0","0","0","0","0","1","0","8192","328267","1","1","7","0","0","0","3069","0"
"3217","1","18","12","1","0.851931","3.955387","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","200588","0","3","4","0","0","0","0","0"
"3218","1","40","28","1","0.6111111","2.031278","0","-3.060075","-2.795163","-1.071926","4.349036","2.89927","4.747417","1","1","0","0","0","0","0","0","1","0","8192","329424","0","3","5","0","0","0","0","0"
"3219","1","18","12","1","0.6111111","2.031278","0","-2.015082","-1.149405","-0.136495","0.777326","1.125682","1.386391","1","1","0","0","0","0","0","0","1","0","12291","125958","0","2","4","0","0","0","81","0"
"3220","1","60","40","1","0.6111111","2.031278","5.28103","-2.189375","-2.562626","-0.04022408","2.209571","2.813907","7.161947","0.7","3","0","0","0","0","0","0","1","0","8192","329844","4","1","1","0","24","23","3119","0"
"3221","1","54","36","1","0.6111111","2.031278","4.036403","-7.381373","-2.445924","-0.013299","3.354581","2.297919","5.259955","1","1","0","0","0","0","0","0","1","0","4096","329845","1","1","6","0","0","0","27","0"
"3222","1","18","12","1","0.6111111","2.031278","0","-1.305086","-1.392745","-0.063092","1.451915","1.37493","4.791407","1","1","0","0","0","0","0","0","1","0","3","330503","0","3","4","0","0","0","3070","0"
"3224","1","18","12","1","5.639885","18.46234","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","305643","0","3","4","0","0","0","0","0"
"3226","1","18","12","1","0.6111111","2.031278","0","-2.270789","-4.097404","-0.018221","2.465889","3.937451","7.70023","1","0.75","0","0","0","0","0","0","1","0","0","124952","3","3","1","0","24","22","193","0"
"3227","1","18","12","1","0.6111111","2.031278","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12291","331801","1","9","4","0","0","0","188","0"
"3228","1","18","12","1","0.6111111","2.031278","1.743184","-1.961772","-0.600332","-0.030868","1.689206","0.626378","2.269106","1","1","0","0","0","2","2","0","1","0","4096","125768","1","1","7","0","0","0","2482","0"
"3230","1","18","12","1","0.6111111","2.031278","1.30095","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","3","124640","1","20","4","0","0","0","1608","0"
"3231","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","2","12288","326407","0","3","4","0","0","0","2999","0"
"3232","1","18","12","1","0.6111111","2.031278","0","-0.913929","-1.24582","-0.077232","0.548212","0.566639","2.160926","1","1","0","0","0","0","0","0","1","0","2048","328482","2","3","1","0","0","0","2491","0"
"3234","1","18","12","1","0.5192677","1.315114","0","-1.151664","-1.134408","-0.85887","1.187689","1.159872","1.349231","1","1","0","0","0","0","0","0","1","0","12291","328197","0","9","4","0","0","0","0","0"
"3235","1","18","12","1","0.5192677","1.315114","0","-1.118749","-1.070567","-0.550365","1.140332","1.188514","1.349407","1","1","0","0","0","0","0","0","1","0","12291","328198","0","3","4","0","0","0","0","0"
"3236","1","18","12","1","0.5200689","1.315114","0","-1.441764","-1.350936","-0.731881","1.383891","1.474719","1.345448","1","1","0","0","0","0","0","0","1","0","12291","328199","0","3","4","0","0","0","0","0"
"3237","1","18","12","1","0.5192677","1.315114","0","-1.491318","-1.443136","-0.879095","1.511999","1.56018","1.353574","1","1","0","0","0","0","0","0","1","0","12291","328200","0","3","4","0","0","0","0","0"
"3238","1","18","12","1","0.5192677","1.315114","0","-1.151664","-1.134408","-0.5365412","1.142617","1.159873","1.318137","1","1","0","0","0","0","0","0","1","0","12291","329291","0","3","4","0","0","0","0","0"
"3239","1","18","12","1","0","0","0","-1.118749","-1.070567","-0.321991","1.140332","1.188514","1.318137","1","1","0","0","0","0","0","0","1","0","12291","329292","0","3","4","0","0","0","0","0"
"3240","1","18","12","1","0","0","0","-1.441764","-1.350936","-0.4462315","1.383891","1.474719","1.318137","1","1","0","0","0","0","0","0","1","0","12291","329293","0","3","4","0","0","0","0","0"
"3241","1","18","12","1","0.5192677","1.315114","0","-1.491318","-1.443136","-0.5521308","1.511999","1.56018","1.318137","1","1","0","0","0","0","0","0","1","0","12291","329294","0","3","4","0","0","0","0","0"
"3242","1","18","12","1","0.5192677","1.315114","0","-1.151664","-1.134408","-0.85887","1.187689","1.159873","1.641482","1","1","0","0","0","0","0","0","1","0","12291","328323","0","3","4","0","0","0","0","0"
"3243","1","18","12","1","0.5192677","1.315114","0","-1.118749","-1.070567","-0.550365","1.140332","1.188514","1.641482","1","1","0","0","0","0","0","0","1","0","12291","328324","0","3","4","0","0","0","0","0"
"3244","1","18","12","1","0.5200689","1.315114","0","-1.441764","-1.350936","-0.731881","1.383891","1.474719","1.641482","1","1","0","0","0","0","0","0","1","0","12291","328325","0","3","4","0","0","0","0","0"
"3245","1","18","12","1","0.5192677","1.315114","0","-1.491318","-1.443136","-0.879095","1.511999","1.56018","1.641482","1","1","0","0","0","0","0","0","1","0","12291","328326","0","3","4","0","0","0","0","0"
"3247","1","18","12","1","0.6111111","2.031278","0","-1.359835","-1.766148","-0.08980262","1.421735","1.525559","1.987369","1","1","0","0","0","0","0","0","1","0","67","123949","1","1","4","0","0","0","2175","0"
"3248","1","18","12","1","0.6111111","2.031278","1.27817","-2.721078","-2.628567","0.529829","3.255546","3.573062","8.626588","1","1","0","0","0","0","0","0","1","0","12354","123071","1","3","4","0","0","0","2305","0"
"3249","1","18","12","1","0","0","0","-1.185465","-1.432157","-0.19482","1.592313","1.345621","0.932154","1","1","0","0","0","0","0","0","1","0","12288","613726","0","3","4","0","0","0","2700","0"
"3250","1","18","12","1","0.6111111","2.031278","0","-1.394231","-2.614861","-0.005556619","2.022925","2.671862","5.989018","1","1","0","0","0","0","0","0","1","0","64","124096","3","2","1","0","0","0","2258","0"
"3251","1","18","12","1","2.5","3.055556","0","-3.924706","-2.094288","-0.197767","4.415386","2.195734","1.457721","1","1","0","0","0","0","0","0","1","1","12288","335287","0","9","4","0","0","0","3056","0"
"3252","1","18","12","1","2.5","3.055556","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","12288","335285","0","9","4","0","0","0","3056","0"
"3253","1","12","10","1","0.6111111","2.031278","1.00264","-0.228504","-0.340673","-0.000624","0.260981","0.351117","1.897874","1","1","0","0","0","0","0","0","1","0","0","337875","0","3","4","0","0","0","0","0"
"3254","1","18","12","1","2.5","3.055556","0","-4.314061","-1.869104","-0.46321","5.895974","2.041473","5.042305","1","1","0","0","0","0","0","0","1","1","12288","335286","0","9","4","0","0","0","3056","0"
"3255","2","18","12","1","0.4669229","2.054437","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","201277","0","11","4","0","0","0","0","0"
"3256","1","18","12","1","0.6111111","2.031278","0","-4.808122","-5.013731","-0.005487866","4.82577","4.515382","4.694276","1","1","0","0","0","0","0","0","1","0","12288","338494","2","3","4","0","0","0","0","0"
"3257","1","18","12","1","0.6111111","2.031278","0","-1.381266","-1.384412","-0.136641","1.537143","1.452046","3.955711","1","1","0","0","0","0","0","0","1","0","1","338704","3","3","4","0","0","0","0","0"
"3259","1","18","12","1","1.970518","13.32135","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","194045","0","3","4","0","0","0","0","0"
"3260","1","18","12","1","11.36685","15.08455","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","194848","0","3","4","0","0","0","2739","0"
"3261","1","18","12","1","11.36685","15.08455","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12289","194848","0","3","4","0","0","0","2858","0"
"3262","1","4","3","1","0.6111111","2.031278","0","-0.240939","-0.177065","-0.0099","0.165925","0.184323","0.740825","1","1","0","0","0","0","1","0","1","0","0","329435","0","1","5","0","0","0","3136","0"
"3263","1","18","12","1","0","0","0","-0.9922994","-3.586682","-1.688381","0.9400842","3.589122","5.436673","1","1","0","0","0","0","0","0","1","0","12387","197047","0","3","4","0","0","0","2865","0"
"3264","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","340090","0","3","4","0","0","0","2700","0"
"3265","1","18","12","1","0.6111111","2.031278","1.078235","-0.581413","-0.585343","-0.00719","0.384069","0.412238","1.845421","1","1","0","0","0","0","0","0","1","0","0","336502","1","1","4","0","0","0","2132","0"
"3266","1","18","12","1","0.6111111","2.031278","1.504953","-0.845434","-2.421411","0.005533","1.656787","2.400727","3.16857","1","1","0","0","0","0","0","0","1","0","3","340707","2","2","4","0","0","0","1408","0"
"3267","1","18","12","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","12288","204055","1","3","4","0","0","0","0","0"
"3268","1","18","12","1","0.6111111","2.031278","0","-3.277308","-7.403505","-0.225688","6.351765","7.966017","13.94419","0.8","0.5","0","0","0","0","0","0","1","0","0","340028","0","2","1","0","26","23","2748","0"
"3269","1","18","12","1","0.6111111","2.031278","1.07824","-0.581413","-0.585343","-0.00719","0.384069","0.412238","1.845421","1","1","0","0","0","0","0","0","1","0","0","336502","0","2","4","0","0","0","0","0"
"3270","1","18","12","1","0.6111111","2.031278","0","-3.277308","-7.403505","-0.225688","6.351765","7.966017","13.94419","1","1","0","0","0","0","0","0","1","0","0","340028","0","3","4","0","0","23","0","0"
"3271","1","18","12","1","0.6111111","2.031278","1.92485","-2.183154","-1.021574","-0.02085017","2.087223","0.9844627","2.833019","1","1","0","0","0","0","0","0","1","0","4096","340846","0","3","6","0","0","0","3099","0"
