Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29
"858","114084","114084","","","1489351","1489351","120119","120119","158","158","700","700","0","0","4","64","64","1","99","99","100","0","2","-1","-1","3","2","1","51","51"
"859","114085","114085","","","1489352","1489352","120119","120119","158","158","700","700","0","0","4","64","64","1","99","99","100","0","2","-1","-1","3","2","1","51","51"
"860","114086","114086","","","1489353","1489353","120119","120119","158","158","700","700","0","0","4","64","64","1","99","99","100","0","2","-1","-1","3","2","1","51","51"
"861","114088","114088","","","1489363","1489363","120120","120120","159","159","700","700","0","0","4","64","64","2","99","99","100","0","2","-1","-1","3","2","1","52","52"
"862","114089","114089","","","1489364","1489364","120120","120120","159","159","700","700","0","0","4","64","64","2","99","99","100","0","2","-1","-1","3","2","1","52","52"
"863","114090","114090","","","1489373","1489373","120120","120120","159","159","700","700","0","0","4","64","64","2","99","99","100","0","2","-1","-1","3","2","1","52","52"
"864","114092","114092","","","1489384","1489384","120121","120121","156","156","700","700","0","0","4","64","64","1","100","100","100","0","2","-1","-1","3","3","1","53","53"
"865","114093","114093","","","1489345","1489345","120121","120121","156","156","700","700","0","0","4","64","64","1","100","100","100","0","2","-1","-1","3","3","1","53","53"
"866","114091","114091","","","1401854","1401854","120121","120121","156","156","700","700","0","0","4","64","64","1","100","100","100","0","2","-1","-1","3","3","1","53","53"
"867","114095","114095","","","1401874","1401874","120122","120122","157","157","700","700","0","0","4","64","64","2","100","100","100","0","2","-1","-1","3","3","1","54","54"
"868","114096","114096","","","1489372","1489372","120122","120122","157","157","700","700","0","0","4","64","64","2","100","100","100","0","2","-1","-1","3","3","1","54","54"
"869","114094","114094","","","1489383","1489383","120122","120122","157","157","700","700","0","0","4","64","64","2","100","100","100","0","2","-1","-1","3","3","1","54","54"
"870","110460","110460","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1416424","1416424","117517","117517","214","214","760","760","0","0","4","12","12","1","126","126","103","0","3","-1","-1","3","0","5","0","0"
"871","110461","110461","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1416410","1416410","119782","119782","215","215","760","760","0","0","4","10","10","1","125","125","103","0","3","-1","-1","3","0","5","0","0"
"872","110457","110457","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1416423","1416423","121092","121092","0","0","760","760","0","0","4","64","64","1","125","125","109","0","3","-1","-1","3","0","5","0","0"
"873","110462","110462","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1452590","1452590","119781","119781","181","181","760","760","0","0","4","2","2","1","124","124","109","0","3","-1","-1","3","0","5","0","0"
"874","110463","110463","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1416425","1416425","121068","121068","176","176","760","760","0","0","4","2","2","1","126","126","110","0","3","-1","-1","3","0","5","0","0"
"875","110464","110464","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Priest|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1416422","1416422","113782","113782","170","170","760","760","0","0","4","13","13","1","124","124","110","0","3","-1","-1","3","0","5","0","0"
"876","114011","114011","","","1489438","1489438","120066","120066","0","0","700","700","0","0","4","63","63","2","79","79","100","0","2","-1","-1","3","2","12","7","7"
"877","114019","114019","","","1401883","1401883","120068","120068","218","218","700","700","0","0","4","64","64","2","80","80","100","0","2","-1","-1","3","3","12","9","9"
"878","114009","114009","","","1489362","1489362","120065","120065","0","0","700","700","0","0","4","63","63","1","79","79","100","0","2","-1","-1","3","2","12","6","6"
"879","114010","114010","","","1489361","1489361","120065","120065","0","0","700","700","0","0","4","63","63","1","79","79","100","0","2","-1","-1","3","2","12","6","6"
"880","114008","114008","","","1401873","1401873","120065","120065","0","0","700","700","0","0","4","63","63","1","79","79","100","0","2","-1","-1","3","2","12","6","6"
"881","114012","114012","","","1489439","1489439","120066","120066","0","0","700","700","0","0","4","63","63","2","79","79","100","0","2","-1","-1","3","2","12","7","7"
"882","114013","114013","","","1401889","1401889","120066","120066","0","0","700","700","0","0","4","63","63","2","79","79","100","0","2","-1","-1","3","2","12","7","7"
"883","114014","114014","","","1489440","1489440","120066","120066","0","0","700","700","0","0","4","63","63","2","79","79","100","0","2","-1","-1","3","2","12","7","7"
"884","114016","114016","","","1489350","1489350","120067","120067","217","217","700","700","0","0","4","63","63","1","80","80","100","0","2","-1","-1","3","3","12","8","8"
"885","114017","114017","","","1489349","1489349","120067","120067","217","217","700","700","0","0","4","63","63","1","80","80","100","0","2","-1","-1","3","3","12","8","8"
"886","114018","114018","","","1489349","1489349","120067","120067","217","217","700","700","0","0","4","63","63","1","80","80","100","0","2","-1","-1","3","3","12","8","8"
"887","114020","114020","","","1489355","1489355","120068","120068","218","218","700","700","0","0","4","64","64","2","80","80","100","0","2","-1","-1","3","3","12","9","9"
"888","114021","114021","","","1489357","1489357","120068","120068","218","218","700","700","0","0","4","64","64","2","80","80","100","0","2","-1","-1","3","3","12","9","9"
"889","114022","114022","","","1489356","1489356","120068","120068","218","218","700","700","0","0","4","64","64","2","80","80","100","0","2","-1","-1","3","3","12","9","9"
"890","111926","111926","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Honor Among Thieves|n|n|cFFFFD200Zone:|r The Hall of Shadows","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Honor Among Thieves|n|n|cFFFFD200Zone:|r The Hall of Shadows","1452571","1452571","121123","121123","241","241","760","760","0","0","4","7","7","1","128","128","109","0","3","-1","-1","3","0","4","0","0"
"891","110175","110175","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Champion: Valeera Sanguinar|n|n|cFFFFD200Zone:|r The Hall of Shadows","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Champion: Valeera Sanguinar|n|n|cFFFFD200Zone:|r The Hall of Shadows","1401856","1401856","112268","112268","240","240","760","760","0","0","4","3","3","1","127","127","109","0","3","-1","-1","3","0","4","0","0"
"892","110176","110176","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Champion: Taoshi|n|n|cFFFFD200Zone:|r The Hall of Shadows","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Champion: Taoshi|n|n|cFFFFD200Zone:|r The Hall of Shadows","1401860","1401860","112256","112256","177","177","760","760","0","0","4","10","10","1","129","129","110","0","3","-1","-1","3","0","4","0","0"
"893","110177","110177","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Champion: Master Mathias Shaw|n|n|cFFFFD200Zone:|r The Hall of Shadows","|cFFFFD200Class:|r Rogue|n|n|cFFFFD200Quest:|r Champion: Master Mathias Shaw|n|n|cFFFFD200Zone:|r The Hall of Shadows","1452601","1452601","114261","114261","173","173","760","760","0","0","4","2","2","1","127","127","110","0","3","-1","-1","3","0","4","0","0"
"894","114200","114200","","","1401855","1401855","120064","120064","205","205","700","700","0","0","4","63","63","2","76","76","100","0","2","-1","-1","3","3","6","5","5"
"895","114193","114193","","","1496849","1496849","120060","120060","0","0","700","700","0","0","4","63","63","1","75","75","100","0","2","-1","-1","3","2","6","2","2"
"896","114194","114194","","","1496847","1496847","120060","120060","0","0","700","700","0","0","4","63","63","1","75","75","100","0","2","-1","-1","3","2","6","2","2"
"897","114195","114195","","","1496848","1496848","120060","120060","0","0","700","700","0","0","4","63","63","1","75","75","100","0","2","-1","-1","3","2","6","2","2"
"898","114189","114189","","","1496846","1496846","120062","120062","0","0","700","700","0","0","4","64","64","2","75","75","100","0","2","-1","-1","3","2","6","3","3"
"899","114190","114190","","","1496845","1496845","120062","120062","0","0","700","700","0","0","4","64","64","2","75","75","100","0","2","-1","-1","3","2","6","3","3"
"900","114191","114191","","","1496844","1496844","120062","120062","0","0","700","700","0","0","4","64","64","2","75","75","100","0","2","-1","-1","3","2","6","3","3"
"901","114197","114197","","","1452603","1452603","120063","120063","204","204","700","700","0","0","4","63","63","1","76","76","100","0","2","-1","-1","3","3","6","4","4"
"902","114198","114198","","","1489397","1489397","120063","120063","204","204","700","700","0","0","4","63","63","1","76","76","100","0","2","-1","-1","3","3","6","4","4"
"903","114199","114199","","","1496850","1496850","120063","120063","204","204","700","700","0","0","4","63","63","1","76","76","100","0","2","-1","-1","3","3","6","4","4"
"904","114201","114201","","","1496851","1496851","120064","120064","205","205","700","700","0","0","4","63","63","2","76","76","100","0","2","-1","-1","3","3","6","5","5"
"905","114202","114202","","","1452607","1452607","120064","120064","205","205","700","700","0","0","4","63","63","2","76","76","100","0","2","-1","-1","3","3","6","5","5"
"906","114203","114203","","","1489398","1489398","120064","120064","205","205","700","700","0","0","4","63","63","2","76","76","100","0","2","-1","-1","3","3","6","5","5"
"907","114000","114000","","","1489411","1489411","120106","120106","219","219","700","700","0","0","4","63","63","1","94","94","100","0","2","-1","-1","3","3","4","39","39"
"908","113990","113990","","","1489407","1489407","120101","120101","221","221","700","700","0","0","4","63","63","1","93","93","100","0","2","-1","-1","3","2","4","36","36"
"909","113991","113991","","","1452642","1452642","120101","120101","221","221","700","700","0","0","4","63","63","1","93","93","100","0","2","-1","-1","3","2","4","36","36"
"910","113992","113992","","","1489408","1489408","120101","120101","221","221","700","700","0","0","4","63","63","1","93","93","100","0","2","-1","-1","3","2","4","36","36"
"911","113994","113994","","","1452644","1452644","120104","120104","220","220","700","700","0","0","4","63","63","2","93","93","100","0","2","-1","-1","3","2","4","37","37"
"912","113995","113995","","","1489410","1489410","120104","120104","220","220","700","700","0","0","4","63","63","2","93","93","100","0","2","-1","-1","3","2","4","37","37"
"913","113996","113996","","","1489409","1489409","120104","120104","220","220","700","700","0","0","4","63","63","2","93","93","100","0","2","-1","-1","3","2","4","37","37"
"914","114005","114005","","","1489413","1489413","120105","120105","222","222","700","700","0","0","4","63","63","2","94","94","100","0","2","-1","-1","3","3","4","38","38"
"915","114006","114006","","","1489414","1489414","120105","120105","222","222","700","700","0","0","4","63","63","2","94","94","100","0","2","-1","-1","3","3","4","38","38"
"916","114007","114007","","","1452650","1452650","120105","120105","222","222","700","700","0","0","4","63","63","2","94","94","100","0","2","-1","-1","3","3","4","38","38"
"917","114001","114001","","","1489432","1489432","120106","120106","219","219","700","700","0","0","4","63","63","1","94","94","100","0","2","-1","-1","3","3","4","39","39"
"918","114002","114002","","","1401894","1401894","120106","120106","219","219","700","700","0","0","4","63","63","1","94","94","100","0","2","-1","-1","3","3","4","39","39"
"919","114003","114003","","","1489412","1489412","120106","120106","219","219","700","700","0","0","4","63","63","1","94","94","100","0","2","-1","-1","3","3","4","39","39"
"920","114184","114184","","","1496860","1496860","120100","120100","237","237","700","700","0","0","4","63","63","2","92","92","100","0","2","-1","-1","3","3","5","35","35"
"921","114173","114173","","","1496853","1496853","120097","120097","234","234","700","700","0","0","4","63","63","1","91","91","100","0","2","-1","-1","3","2","5","32","32"
"922","114174","114174","","","1496863","1496863","120097","120097","234","234","700","700","0","0","4","63","63","1","91","91","100","0","2","-1","-1","3","2","5","32","32"
"923","114175","114175","","","1496854","1496854","120097","120097","234","234","700","700","0","0","4","63","63","1","91","91","100","0","2","-1","-1","3","2","5","32","32"
"924","114177","114177","","","1496855","1496855","120098","120098","235","235","700","700","0","0","4","63","63","2","91","91","100","0","2","-1","-1","3","2","5","33","33"
"925","114178","114178","","","1496856","1496856","120098","120098","235","235","700","700","0","0","4","63","63","2","91","91","100","0","2","-1","-1","3","2","5","33","33"
"926","114179","114179","","","1496857","1496857","120098","120098","235","235","700","700","0","0","4","63","63","2","91","91","100","0","2","-1","-1","3","2","5","33","33"
"927","114181","114181","","","1496864","1496864","120099","120099","236","236","700","700","0","0","4","63","63","1","92","92","100","0","2","-1","-1","3","3","5","34","34"
"928","114182","114182","","","1496858","1496858","120099","120099","236","236","700","700","0","0","4","63","63","1","92","92","100","0","2","-1","-1","3","3","5","34","34"
"929","114183","114183","","","1496859","1496859","120099","120099","236","236","700","700","0","0","4","63","63","1","92","92","100","0","2","-1","-1","3","3","5","34","34"
"930","114185","114185","","","1452640","1452640","120100","120100","237","237","700","700","0","0","4","63","63","2","92","92","100","0","2","-1","-1","3","3","5","35","35"
"931","114186","114186","","","1496862","1496862","120100","120100","237","237","700","700","0","0","4","63","63","2","92","92","100","0","2","-1","-1","3","3","5","35","35"
"932","114187","114187","","","1496861","1496861","120100","120100","237","237","700","700","0","0","4","63","63","2","92","92","100","0","2","-1","-1","3","3","5","35","35"
"938","111783","111783","","","1452563","1452563","120369","120369","0","0","700","700","0","0","4","62","62","3","96","96","100","0","2","-1","-1","3","4","11","58","58"
"939","111783","111783","","","1452563","1452563","120369","120369","0","0","700","700","0","0","4","62","62","3","96","96","100","0","2","-1","-1","3","4","11","58","58"
"941","112961","112960","","","1452564","1452565","123420","123420","0","0","700","700","0","0","4","64","64","3","77","77","100","0","2","-1","-1","3","1","6","61","61"
"942","112960","112960","","","1452565","1452565","123420","123420","0","0","700","700","0","0","4","64","64","3","77","77","100","0","2","-1","-1","3","1","6","61","61"
"943","106406","106406","","","1452634","1452634","120099","120099","0","0","700","700","0","0","4","63","63","1","92","92","100","0","2","-1","-1","3","3","5","34","34"
"944","113279","113279","","","1396659","1396659","120111","120111","0","0","700","700","0","0","4","64","64","3","139","139","100","0","2","-1","-1","3","1","7","44","44"
"946","117313","117313","","","656166","656166","120083","120083","0","0","700","700","0","0","4","63","63","3","105","105","100","0","2","-1","-1","3","1","10","55","55"
"983","115293","115293","","","1522943","1522943","0","0","0","0","700","700","0","0","4","2","2","3","142","142","100","0","18","-1","-1","3","1","0","0","0"
"984","115298","115298","","","1522942","1522942","0","0","0","0","700","700","0","0","4","2","2","3","142","142","100","0","18","-1","-1","3","1","0","0","0"
"985","115299","115299","","","1522944","1522944","0","0","0","0","700","700","0","0","4","2","2","3","142","142","100","0","18","-1","-1","3","1","0","0","0"
"986","116354","116354","|cFFFFD200Class:|r All|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","|cFFFFD200Class:|r Druid|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r ","1551346","1551346","125080","125080","245","245","760","760","0","0","4","33","33","2","143","143","110","0","19","-1","-1","3","0","0","0","0"
