Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1,Unknown2,Unknown3,Unknown4_0,Unknown4_1,Unknown4_2,Unknown4_3,Unknown4_4,Unknown4_5,Unknown4_6,Unknown4_7
"2662","-5631.834","6374.414","-987.2806","76.5275","113.4556","0","945","945","10","945","3","0","0","0"
"2663","-6520.422","4833.54","-481.8512","150.8444","216.8275","0","940","940","10","940","3","0","0","0"
"2667","-6228.084","5519.415","-1067.247","257.4622","424.5361","0","949","949","10","949","3","0","0","0"
"2670","-5649.141","5256.304","-1112.017","511.2805","658.8167","0","949","949","10","949","3","0","0","0"
"2671","-6318.084","4927.972","-995.4445","257.4622","424.5361","0","949","949","10","949","3","0","0","0"
"2672","-6350.422","5003.777","-483.6833","147.61","216.8275","0","940","940","10","940","3","0","0","0"
"2673","-5389.67","6656.777","-1019.044","196.3511","248.2442","0","947","947","10","947","3","0","0","0"
"2674","-5269.5","6424.333","-1007.258","196.3511","237.2478","0","947","947","10","947","3","0","0","0"
"2675","-5321.5","6144.304","-996.5778","122.8375","166.9008","0","947","947","10","947","3","0","0","0"
"2676","-5487.057","5978.304","-1005.367","63.49445","128.7511","0","947","947","10","947","3","0","0","0"
"2677","1547.222","-4162.361","47.75389","60.39611","76.79","1","971","972","971","972","3","0","0","0"
"2678","1688.666","-4109.361","47.09362","72.26945","88.30862","1","974","972","974","972","3","0","0","0"
"2679","1734.333","-3999.723","47.47445","89.10862","117.6317","1","974","972","974","972","3","0","0","0"
"2680","0","0","0","98.015","152.631","732","975","976","975","976","3","0","0","0"
"2681","-10914.72","-259.3613","6.360139","194.3906","255.3894","1","999","946","977","946","3","0","0","0"
"2682","-510.1113","1485.972","19.53147","353.3556","442.8472","0","978","845","978","845","3","0","0","0"
"2683","947.7773","680.1875","59.29139","109.4081","143.3961","0","979","42","979","42","3","0","0","0"
"2684","-3193.563","-768.1953","29.62472","240.6944","361.0278","1","226","980","450","980","3","0","0","0"
"2685","-3342.584","-465.9727","48.82944","140.9172","196.1089","1","226","980","450","980","3","0","0","0"
"2686","-3384.172","-277.8613","60.42278","59.49278","105.9039","1","226","980","450","980","3","0","0","0"
"2687","-3121.334","-24.5","48.16806","27.79444","73.32111","1","226","223","450","223","3","0","0","0"
"2688","-819.084","-504.3906","15.22683","104.1072","139.9461","0","981","123","981","123","3","0","0","0"
"2690","-762","-579.1953","18.82058","104.1072","139.9461","0","981","123","981","123","3","0","0","0"
"2692","-9084.473","-343.25","73.45167","85.16972","114.6806","0","982","9","10","11","3","0","0","0"
"2693","-9050.141","-423.1406","71.43056","85.16972","114.6806","0","982","9","10","11","3","0","0","0"
"2694","-8910.695","-442.2227","73.69834","64.80167","95.88639","0","982","9","10","11","3","0","0","0"
"2695","-800.3125","4458.052","13.33511","1115.233","1269.503","648","983","849","983","849","3","0","0","0"
"2698","0","0","0","60.17302","84.51132","730","985","9","1019","11","3","0","0","0"
"2699","-10790.83","-1303","-75.11306","169.4928","248.6817","1","987","946","987","946","3","0","0","0"
"2704","-4829.75","4056.472","-485.2555","338.1167","389.0139","0","949","949","10","949","3","0","0","0"
"2705","-5368.92","6020.415","-1446.089","275.2886","370.625","0","949","949","10","949","3","0","0","0"
"2706","-5061.281","6047.859","-1153.528","275.2886","370.625","0","949","949","10","949","3","0","0","0"
"2707","-4792.42","5893.972","-1103.931","275.2886","370.625","0","949","949","10","949","3","0","0","0"
"2708","-4476.141","5756.554","-1065.753","275.2886","370.625","0","949","949","10","949","3","0","0","0"
"2709","-4030.031","5572.804","-1082.972","275.2886","370.625","0","949","949","10","949","3","0","0","0"
"2710","-7093.5","4325.692","-925.7028","338.1167","479.1694","0","949","949","10","949","3","0","0","0"
"2711","-6521.611","7178.498","-847.3583","338.6389","405.9028","0","950","950","10","950","3","0","0","0"
"2712","-6587.641","7027.222","-882.5","338.6389","405.9028","0","950","950","10","950","3","0","0","0"
"2713","-6333.557","6664.277","-867.125","116.5461","180.9014","0","950","950","10","950","3","0","0","0"
"2714","-7605","5184.387","-981.011","311.6278","389.5111","0","949","949","10","949","3","0","0","0"
"2715","-7380.334","5720.303","-930.5972","311.6278","428.5083","0","949","949","10","949","3","0","0","0"
"2716","-7368.084","6076.637","-1234.63","311.6278","428.5083","0","949","949","10","949","3","0","0","0"
"2717","-7400.057","6496.053","-1455.42","311.6278","428.5083","0","949","949","10","949","3","0","0","0"
"2718","-7239.445","6964.247","-1270.164","311.6278","381.4445","0","949","949","10","949","3","0","0","0"
"2719","-7328.5","7250.833","-1301.497","311.6278","386.7611","0","949","949","10","949","3","0","0","0"
"2720","-7339.111","7671.22","-1326.356","311.6278","404.3111","0","949","949","10","949","3","0","0","0"
"2721","-6971.584","7769.498","-1320.197","311.6278","404.3111","0","949","949","10","949","3","0","0","0"
"2722","-6716.973","7572.054","-1250.442","311.6278","404.3111","0","949","949","10","949","3","0","0","0"
"2723","-6844.17","7457.333","-857.0528","64.54056","117.9347","0","950","950","10","950","3","0","0","0"
"2724","-6393.057","7569.998","-1252.661","311.6278","404.3111","0","949","949","10","949","3","0","0","0"
"2725","-6104.223","7386.359","-1241.483","311.6278","404.3111","0","949","949","10","949","3","0","0","0"
"2726","-6045.92","7085.637","-1135.269","183.1561","291.9306","0","949","949","10","949","3","0","0","0"
"2728","-11101.11","-1500.973","-244.877","398.6778","492.2056","1","987","946","987","946","3","0","0","0"
"2729","-11508.33","-1281.973","-122.0531","192.2997","290.1778","1","987","946","987","946","3","0","0","0"
"2730","-11208.33","-1897.223","-93.29278","192.2997","290.1778","1","987","946","987","946","3","0","0","0"
"2731","-9990.531","-1061.611","-106.8081","230.1922","322.7889","1","989","946","989","946","3","0","0","0"
"2732","-10430.28","-1239.445","-59.49445","112.1056","190.7664","1","989","946","989","946","3","0","0","0"
"2733","-9689.084","-638.1113","-45.39944","255.6953","313.6","1","990","946","990","946","3","0","0","0"
"2734","-10242.25","-1176.945","-14.95278","112.1056","190.7664","1","989","946","989","946","3","0","0","0"
"2735","-9570.111","-1252.422","10.48825","141.4753","204.2839","1","990","946","990","946","3","0","0","0"
"2736","-9700.695","-1333.75","55.45778","77.05862","130.63","1","990","946","990","946","3","0","0","0"
"2737","-9498.223","-970.0625","-19.15453","221.4636","307.3417","1","990","946","990","946","3","0","0","0"
"2738","-9401.445","-633.9219","43.53778","116.9172","216.7483","1","990","946","990","946","3","0","0","0"
"2739","-9237.307","-512.584","77.04166","73.63","145.5539","1","990","946","990","946","3","0","0","0"
"2740","-9271.334","-1156.922","57.09334","126.1133","201.415","1","990","946","990","946","3","0","0","0"
"2741","-9041.557","-1089.084","83.19278","95.07389","149.6722","1","990","946","990","946","3","0","0","0"
"2742","-8868.195","-1096.672","108.2392","72.79389","122.1861","1","990","946","990","946","3","0","0","0"
"2743","-8707.031","-1152.834","151.8719","55.86139","104.5239","1","990","946","990","946","3","0","0","0"
"2744","-8626.834","-1211.063","183.6697","76.75388","120.1269","1","990","946","990","946","3","0","0","0"
"2745","-3190.063","2191.305","67.36806","61.75195","95.39861","530","566","9","566","11","3","0","0","0"
"2748","0","0","0","99.9975","1720.31","761","994","995","994","995","3","0","0","0"
"2749","449.5781","2032.305","3.242333","28.61305","52.26056","732","994","9","10","11","3","0","0","0"
"2750","0","0","0","42.0016","43.4928","644","893","946","893","946","3","0","0","0"
"2751","-2628.973","-4994.031","110.6008","179.7797","225.9344","0","996","304","996","304","3","0","0","0"
"2752","-2640.141","-5124.641","124.6086","195.6822","240.7778","0","996","304","996","304","3","0","0","0"
"2753","-2640.834","-4829.031","132.8464","129.3142","188.6283","0","996","304","996","304","3","0","0","0"
"2754","-2783.672","-6474.25","136.8003","409.6278","488.1667","0","997","304","997","304","3","0","0","0"
"2755","-10245.75","-2079.611","64.72166","508.6361","695.0555","1","1000","946","1002","11","3","0","0","0"
"2756","-10129.11","555.1094","46.09139","597.2361","770.5972","1","1000","946","1002","11","3","0","0","0"
"2759","-8809.922","-653.5","174.0708","320.8417","435.1972","1","1000","946","1002","11","3","0","0","0"
"2760","-8936.141","163.5273","141.0483","378.4889","531.4167","1","1000","946","1002","11","3","0","0","0"
"2761","-8912.334","-1571.223","97.79083","275.0106","375.9084","1","1000","946","1002","11","3","0","0","0"
"2762","-9501.807","-1703.031","31.925","250.11","356.0528","1","1000","946","1002","11","3","0","0","0"
"2763","-10353.25","-386.5","336.5945","286.5917","440.025","1","1000","946","1002","11","3","0","0","0"
"2765","-9171.531","886.833","244.7222","233.0167","359.0222","1","1000","946","1002","11","3","0","0","0"
"2766","-8401.057","-209.3125","199.8372","221.7878","322.4556","1","1000","946","1002","11","3","0","0","0"
"2767","-9507.172","-151.8906","118.7178","228.3978","325.4278","1","1000","946","1002","11","3","0","0","0"
"2768","0","0","0","7448.26","10791.6","754","1003","9","10","11","3","0","0","0"
"2770","-10922.22","-259.1406","18.13775","207.5436","277.9944","746","3041","3039","3021","3022","3019","0","0","0"
"2771","-277.5313","1356.166","22.30997","116.8367","171.6714","732","1005","976","10","11","3","0","0","0"
"2772","-581.7227","1797.166","21.95753","144.2281","213.8094","732","1006","976","10","11","3","0","0","0"
"2773","-392.4453","1610.36","22.26347","95.20695","144.8892","732","1007","976","10","11","3","0","0","0"
"2774","-215.5","965.3867","48.89528","120.2317","155.9711","732","1009","9","10","11","3","0","0","0"
"2775","-145.1406","1937.11","2.382594","120.3622","174.5808","732","1010","976","10","11","3","0","0","0"
"2776","23.82813","1181.942","15.15328","144.7619","201.4644","732","1011","976","10","11","3","0","0","0"
"2777","-24.92188","1693.833","27.28064","112.2786","167.8678","732","1011","976","10","11","3","0","0","0"
"2778","-4106.084","-3566.922","240.082","214.9392","294.9778","0","1013","13","1013","13","3","0","0","0"
"2779","5418.887","-2783.422","1516.575","75.64417","103.2267","1","1014","900","1014","900","3","0","0","0"
"2780","5366.552","-2987.141","1552.183","21.72267","62.08417","1","1014","900","1014","900","3","0","0","0"
"2781","5612.552","-2827.813","1515.147","73.60472","113.3675","1","1015","900","1015","900","3","0","0","0"
"2782","5587.722","-2748.391","1501.853","56.84528","91.06583","1","1015","900","1015","900","3","0","0","0"
"2783","5184.442","-2969.973","1560.031","56.84528","91.06583","1","1016","900","1016","900","3","0","0","0"
"2784","-3963.25","-5546.084","371.2805","231.1053","308.15","0","1018","9","969","11","3","0","0","0"
"2785","-3791.891","-4559.473","325.8556","110.47","143.7886","0","1018","9","969","11","3","0","0","0"
"2786","-3271.641","-5485","277.7117","148.5097","185.6867","0","1018","9","969","11","3","0","0","0"
"2787","5594.803","-792.9453","339.0361","94.32835","132.6267","1","218","219","480","219","4","0","0","0"
"2788","-2978.473","307.8281","-70.71834","819.1778","931.5833","654","869","9","10","11","3","0","0","0"
"2789","-3172.641","1328.555","-109.2283","570.45","654.2306","654","869","9","10","11","3","0","0","0"
"2790","-2955.723","1802.305","-18.24717","375.85","451.1417","654","869","9","10","11","3","0","0","0"
"2791","-2590.059","2085.777","32.015","164.5336","211.0433","654","869","9","10","11","3","0","0","0"
"2792","-3024.695","2284.999","-18.58428","498.5305","572.1778","654","869","9","10","11","3","0","0","0"
"2793","-2810.891","2838.609","-18.5917","439.8833","502.675","654","869","9","10","11","3","0","0","0"
"2794","-597.8125","423.5273","42.32611","571.1528","624.8666","638","869","9","869","11","3","0","0","0"
"2795","-1331.391","133.0273","-252.3075","628.7806","709.7139","638","869","9","869","11","3","0","0","0"
"2796","-215.1113","2048.222","-46.93611","504.6972","563.1223","638","869","9","869","11","3","0","0","0"
"2797","-2045.75","4157.637","-399.3833","1265.425","1369.556","655","869","9","869","11","3","0","0","0"
"2798","-3352.473","3542.333","-359.4556","1418.364","1515.606","655","869","9","10","11","3","0","0","0"
"2799","-2707.031","1973.692","45.56722","349.7556","392.8","656","869","9","869","11","3","0","0","0"
"2800","-2773.861","2849.333","-180.8555","622.7139","664.5111","656","869","9","869","11","3","0","0","0"
"2801","-2468.25","3154.722","-387.9889","750.8028","812.1028","656","869","9","869","11","3","0","0","0"
"2802","-1686.584","3402.137","-120.1869","452.8222","494.4695","656","869","9","869","11","3","0","0","0"
"2803","-7290.557","-2583.75","280.2917","224.5214","324.75","0","1020","24","1020","24","4","0","0","0"
"2804","-7023.945","-2814.561","207.6528","159.8745","295.7973","0","1020","24","1020","24","4","0","0","0"
"2805","-6852.422","-3023.061","211.5053","159.8745","295.7973","0","1020","24","1020","24","4","0","0","0"
"2806","-6924.945","-3147.781","336.5695","159.8745","295.7973","0","1020","24","1020","24","4","0","0","0"
"2807","-6734.057","-3098.084","268.3772","141.8369","221.8592","0","1020","24","1020","24","4","0","0","0"
"2808","-4181.945","-5117.861","-91.07195","148.4272","213.0831","0","1021","304","1021","304","3","0","0","0"
"2809","4819.887","-5097.223","193.9922","462.525","612.7167","1","246","207","458","207","4","0","0","0"
"2810","116.8047","1749.472","-9.867889E-06","46.74194","79.49111","754","1022","9","1022","11","3","0","0","0"
"2811","-4940.834","-3407.672","304.5222","73.8675","157.8194","0","1018","9","969","11","3","0","0","0"
"2812","-5839.834","-2984.811","89.87278","111.5408","164.37","1","1023","240","1023","240","3","0","0","0"
"2813","-5782.807","-2820.473","89.09334","133.4611","191.7992","1","1023","240","1023","240","3","0","0","0"
"2814","-5837.334","-2638.672","90.85722","48.33639","101.4375","1","1023","240","1023","240","3","0","0","0"
"2815","-5771.172","-2143.813","99.06361","48.33639","101.4375","1","1023","240","1023","240","3","0","0","0"
"2816","-5761.307","-2015.25","85.16472","92.67167","131.1447","1","1023","240","1023","240","3","0","0","0"
"2817","-5700.611","-1873.834","88.29694","92.67167","131.1447","1","1023","240","1023","240","3","0","0","0"
"2818","-5644.334","-1734.641","91.19917","92.67167","131.1447","1","1023","240","1023","240","3","0","0","0"
"2819","-5575.922","-1621.75","88.47639","92.67167","131.1447","1","1023","240","1023","240","3","0","0","0"
"2820","-5484.25","-1717.75","49.14028","50.9575","78.84666","1","953","240","953","240","3","0","0","0"
"2821","6876.583","110.3047","7.405306","43.62278","60.08361","1","1023","207","1023","207","3","0","0","0"
"2822","6837.247","183.416","18.27325","51.76139","69.05583","1","1023","207","1023","207","3","0","0","0"
