Id,X,Y,Z,Unknown,Name,Map
"3483","208.2326","4044.053","44.48311","0","Shen-zin Su - South Side - Corpse Catcher 027","860"
"3484","216.276","4081.786","40.65278","0","Shen-zin Su - South Side - Corpse Catcher 028","860"
"3485","237.3056","4116.34","41.67934","0","Shen-zin Su - South Side - Corpse Catcher 029","860"
"3486","259.3438","4144.765","41.13117","0","Shen-zin Su - South Side - Corpse Catcher 030","860"
"3487","280.2517","4191.956","54.4215","0","Shen-zin Su - South Side - Corpse Catcher 031","860"
"3488","301.2656","4223.851","57.36802","0","Shen-zin Su - South Side - Corpse Catcher 032","860"
"3489","332.0417","4247.878","58.56135","0","Shen-zin Su - West Side - Corpse Catcher 001","860"
"3490","346.9271","4276.779","88.9084","0","Shen-zin Su - West Side - Corpse Catcher 002","860"
"3491","370.7118","4302.083","118.6132","0","Shen-zin Su - West Side - Corpse Catcher 003","860"
"3492","403.1875","4321.738","122.4476","0","Shen-zin Su - West Side - Corpse Catcher 004","860"
"3493","428.3403","4363.182","122.5759","0","Shen-zin Su - West Side - Corpse Catcher 005","860"
"3494","450.5156","4389.782","90.00536","0","Shen-zin Su - West Side - Corpse Catcher 006","860"
"3495","478.1875","4422.509","63.60132","0","Shen-zin Su - West Side - Corpse Catcher 007","860"
"3496","508.5764","4450.868","54.38227","0","Shen-zin Su - West Side - Corpse Catcher 008","860"
"3497","569.1337","4484.922","55.75066","0","Shen-zin Su - West Side - Corpse Catcher 009","860"
"3498","610.0989","4513.346","66.75913","0","Shen-zin Su - West Side - Corpse Catcher 010","860"
"3499","653.8004","4540.276","78.76381","0","Shen-zin Su - West Side - Corpse Catcher 011","860"
"3500","699.1371","4559.464","92.25101","0","Shen-zin Su - West Side - Corpse Catcher 012","860"
"3501","734.9792","4571.659","109.7913","0","Shen-zin Su - West Side - Corpse Catcher 013","860"
"3502","787.1215","4590.435","152.8087","0","Shen-zin Su - West Side - Corpse Catcher 014","860"
"3503","817.7621","4602.065","172.0493","0","Shen-zin Su - West Side - Corpse Catcher 015","860"
"3504","844.9202","4606.695","179.3399","0","Shen-zin Su - West Side - Corpse Catcher 016","860"
"3505","873.7465","4610.086","180.1689","0","Shen-zin Su - West Side - Corpse Catcher 017","860"
"3506","919.4149","4595.794","165.3228","0","Shen-zin Su - West Side - Corpse Catcher 018","860"
"3507","959.8715","4582.386","135.673","0","Shen-zin Su - West Side - Corpse Catcher 019","860"
"3508","994.0121","4569.074","108.2518","0","Shen-zin Su - West Side - Corpse Catcher 020","860"
"3509","1036.962","4557.194","88.06474","0","Shen-zin Su - West Side - Corpse Catcher 021","860"
"3510","1079.153","4537.799","75.44324","0","Shen-zin Su - West Side - Corpse Catcher 022","860"
"3511","1123.41","4535.893","55.39446","0","Shen-zin Su - West Side - Corpse Catcher 023","860"
"3512","1171.153","4521.708","34.4446","0","Shen-zin Su - West Side - Corpse Catcher 024","860"
"3513","1218.087","4497.483","33.61501","0","Shen-zin Su - West Side - Corpse Catcher 025","860"
"3514","1262.665","4471.366","27.0304","0","Shen-zin Su - West Side - Corpse Catcher 026","860"
"3515","1301.481","4421.377","53.12581","0","Shen-zin Su - West Side - Corpse Catcher 027","860"
"3516","1329.241","4393.278","79.65057","0","Shen-zin Su - West Side - Corpse Catcher 028","860"
"3517","1346.226","4363.113","93.12926","0","Shen-zin Su - West Side - Corpse Catcher 029","860"
"3518","1366.648","4320.408","92.11926","0","Shen-zin Su - West Side - Corpse Catcher 030","860"
"3519","1403.557","4274.109","60.93376","0","Shen-zin Su - West Side - Corpse Catcher 031","860"
"3520","1432.484","4238.199","43.67904","0","Shen-zin Su - West Side - Corpse Catcher 032","860"
"3521","1462.13","4191.206","43.0873","0","Shen-zin Su - West Side - Corpse Catcher 033","860"
"3522","1486.599","4143.282","35.49832","0","Shen-zin Su - West Side - Corpse Catcher 034","860"
"3523","1514.917","4081.761","34.7788","0","Shen-zin Su - West Side - Corpse Catcher 035","860"
"3524","1536.111","4020.122","31.64646","0","Shen-zin Su - West Side - Corpse Catcher 036","860"
"3525","1547.679","3970.512","39.94515","0","Shen-zin Su - West Side - Corpse Catcher 037","860"
"3526","1551.677","3914.786","49.55748","0","Shen-zin Su - West Side - Corpse Catcher 038","860"
"3527","1553.891","3859.185","49.45312","0","Shen-zin Su - West Side - Corpse Catcher 039","860"
"3528","1557.122","3809.308","44.37895","0","Shen-zin Su - West Side - Corpse Catcher 040","860"
"3529","1570.62","3756.878","31.13509","0","Shen-zin Su - West Side - Corpse Catcher 041","860"
"3530","1585.818","3706.159","23.07611","0","Shen-zin Su - West Side - Corpse Catcher 042","860"
"3531","1586.431","3653.24","24.36897","0","Shen-zin Su - West Side - Corpse Catcher 043","860"
"3549","-3813.674","-4790.984","10.53071","48.81683","Scenario - Theramore (H) - Start Point","999"
"3552","1889.372","1156.542","15.07662","140.9117","Valley of Power - BG - Graveyard - Alliance (Rectangle)","998"
"3553","1675.799","1522.344","16.76312","310.7139","Valley of Power - BG - Graveyard - Horde (Rectangle)","998"
"3554","838.3733","1266.111","5.213761","317.523","Valley of Power - BG - Graveyard - Alliance (Circle)","998"
"3560","-297.4792","-2878.826","11.87226","329.2048","The Jade Forest, Swamp GY East","870"
"3564","74.44791","-2086.658","45.89009","270.7861","The Jade Forest, Fox Grove GY","870"
"3565","1020.297","-2354.851","155.4114","297.3341","The Jade Forest, East Temple GY","870"
"3566","553.6858","-1363.832","70.26643","359.4213","The Jade Forest, Orchard GY","870"
"3567","1775.33","-1865.809","193.1676","211.9609","The Jade Forest, Dawnblossom GY","870"
"3568","1739.733","-2779.764","130.5617","127.0986","The Jade Forest, Arboretum GY 90+","870"
"3569","1728.698","-489.8993","360.9767","125.9855","The Jade Forest, Spire of Solitude GY","870"
"3570","2521.421","-1165.38","387.1225","45.25533","The Jade Forest, Training Temple GY","870"
"3571","2787.814","-1797.969","240.0891","133.4657","The Jade Forest, Mogu Ruins GY","870"
"3572","2749.095","-2343.918","52.59161","331.0885","The Jade Forest, Fishing Village GY","870"
"3573","1847.028","367.7621","482.3828","309.6391","KLS - Binan Village GY","870"
"3574","3132.333","549.934","504.435","0.6627266","KLS - Northern Temple GY","870"
"3575","4221.858","643.2239","113.4779","225.3525","KLS - Northern Balloon Village GY","870"
"3576","4604.84","145.5556","15.1875","359.6652","KLS - Troll Village GY","870"
"3578","3022.508","1303.568","647.9615","1.124485","KLS - Mountain Valley GY","870"
"3579","4011.186","1776.637","884.864","352.3947","KLS - Monkaris GY","870"
"3580","3485.426","2101.231","1084.045","320.7664","KLS - Top of the World GY","870"
"3581","3529.825","2699.591","755.9386","295.4485","KLS - Shadowpan Hideout GY","870"
"3582","2653.557","2175.616","581.4588","136.1593","KLS - West Mountain Valley GY","870"
"3583","3242.011","2821.606","565.8273","48.96445","KLS - Shadowpan Battleground GY","870"
"3590","2100.505","1087.481","486.1145","302.296","KLS - Alliance/Horde GY","870"
"3591","1884.594","2006.563","454.1575","266.895","KLS - West Fishing Village GY","870"
"3593","3551.513","1647.122","838.9868","226.4016","KLS - Valley of the Kings GY","870"
"3597","1687.27","1050.09","18.6773","90","Scarlet Monastery Entrance Target 01","189"
"3598","-14.5732","-385.475","62.4561","90","Deadmines Entrance Target","36"
"3599","48.9849","0.483882","-16.3942","360","Stormwind Jail Entrance Target","34"
"3600","-8661.57","616.574","86.1877","315","Stormwind High Prison Exit Target","0"
"3601","-11208","1676.41","24.5716","270","Deadmines Exit Front Target","0"
"3602","-228.191","2111.41","76.8904","70","Shadowfang Entrance Target","33"
"3603","-232.594","1567.67","76.8845","250","Shadowfang Bridge Exit Target","0"
"3604","-738.462","-2217.8","16.919","345","Wailing Caverns Exit Target","1"
"3605","-158.441","131.601","-74.2552","335","Wailing Cavern Entrance Target","43"
"3606","-4462","-1663.06","81.8912","225","Razorfen Exit Target","1"
"3607","1942.27","1544.23","83.3055","75","Razorfen Entrance Target","47"
"3608","-150.234","106.594","-39.779","255","Blackfathom Entrance Target","48"
"3609","4248.14","745.047","-24.4963","250","Blackfathom Exit Target","1"
"3610","-228.859","46.1018","-46.0186","90","Uldaman Entrance Target","70"
"3611","-6066.36","-2954.85","209.772","182","Uldaman Exit Target","0"
"3612","-5145.15","897.054","287.396","310","Gnomeregon Exit Target","0"
"3613","-329.484","-3.22991","-152.846","170","Gnomeregan Entrance Target","90"
"3614","2593.68","1111.23","50.9518","270","Razorfen Downs Entrance Target","129"
"3615","-4659.44","-2527.94","81.6564","60","Razorfen Downs Exit Target","1"
"3616","-328.474","95.3291","-91.0008","180","Sunken Temple Entrance Target","109"
"3617","-10291.1","-3984.65","-70.4401","74","Sunken Temple Exit Target","0"
"3618","-8766.11","845.499","87.9952","220","Stormwind Low Prison Exit Target","0"
"3619","-733.636","1.86838","-249.09","180","Gnomeregan Entrance 02 Target","90"
"3620","-4915.38","811.773","268.77","270","Gnomeregon Exit 02 Target","0"
"3621","8380.56","998.536","29.1294","195","Darnassus Exit Target","1"
"3622","9946.25","2612.97","1316.49","270","Darnassus Entrance Target","1"
"3623","2915.34","-801.58","160.333","200","Scarlet Monastery Exit Target 01","0"
"3624","2915.13","-823.637","160.327","200","Scarlet Monastery Exit Target 02","0"
"3625","2885.96","-835.802","160.327","20","Scarlet Monastery Exit Target 03","0"
"3626","2869.32","-820.818","160.333","20","Scarlet Monastery Exit Target 04","0"
"3627","853.179","1319.18","18.6714","90","Scarlet Monastery Entrance Target 02","189"
"3628","1608.1","-318.919","18.6714","270","Scarlet Monastery Entrance Target 03","189"
"3629","253.672","-206.624","18.6773","270","Scarlet Monastery Entrance Target 04","189"
"3630","-9014.94","873.326","148.616","300","Stormwind - Mage Exit Target","0"
"3631","-9016.97","885.436","29.6207","310","Stormwind - Mage Entrance Target","0"
"3632","-6619.97","-3765.74","266.309","195","Uldaman Exit Target Rear","0"
"3633","-212.95","382.427","-38.7486","80","Uldaman Entrance Target Rear","70"
"3634","-6795.56","-2890.72","8.88742","180","Zul'Farrakk Exit Target","1"
"3635","1212.67","842.04","8.93346","360","Zul'Farrak Entrance Target","209"
"3636","-5191.272","-2802.587","-7.211112","325","Thousand Needles - Test of Faith (Target)","1"
"3639","-4750.38","-3754.44","49.0485","45","Onyxia's Lair Exit Target","1"
"3640","-333.946","1.69717","-152.844","160","Gnomeregan - Teleport Target from Grom'gol","90"
"3641","-12412.5","232.731","0.928111","275","Grom'gol - Teleport Target from Gnomeregan","0"
"3642","-11104.8","-2901.17","10.3521","138","Teleport to the bottom of Rise of the Defiler","0"
"3643","456.929","34.0923","-68.0896","270","Blackrock Depths Entrance Target","230"
"3644","48.462","-325.727","53.905","178.605","Lower Blackrock Spire Entrance Target","229"
"3645","-7490.04","-1324.32","301.364","185.7","Blackrock Spire Exit Target (New)","0"
"3646","-7178.41","-922.152","166.092","115","Blackrock Depths exit Target","0"
"3647","-7558.39","-1309.43","248.454","90","Blackrock Spire - Target - Shaft","0"
"3648","-4839.51","-1317.74","501.868","85","Ironforge - Tram Exit Target 001","0"
"3649","-8359.27","517.585","84.4087","135","Stormwind - Tram Exit Target 001","0"
"3650","67.7607","2490.98","-4.29649","180","Stormwind - Tram Entrance Target 001","369"
"3651","69.2277","10.3932","-4.29665","180","Ironforge - Tram Entrance Target 001","369"
"3652","3590.87","-3643.22","138.491","315","Stratholme - Back Entrance Target 001","329"
"3653","3393.27","-3392","143.151","90","Stratholme - Front Right Entrance Target 001","329"
"3654","3393","-3366.9","142.836","270","Stratholme - Front Left Entrance Target 001","329"
"3655","3233.06","-4048.3","108.442","115","Stratholme - Back Exit Target 001","0"
"3656","1813.15","-4415.75","-18.2856","115","OrgrimmarInstance Exit Target 001","1"
"3657","0.797643","-8.23429","-15.5288","270","OrgrimmarInstance Entrance Target 001","389"
"3658","-276.241","1652.68","77.5589","180","Shadowfang - South Fall Target","0"
"3660","-225.34","1556.53","93.0454","270","Shadowfang Front Fall Exit Target","0"
"3662","-181.26","1580.65","97.4466","360","Shadowfang - North Fall Target","0"
"3664","942.93","-507.627","94.4662","90","Alterac Valley - Alliance Entrance Target","30"
"3665","-1504.52","-711.542","47.9798","45","Alterac Valley - Horde Entrance Target","30"
"3666","1637.91","-4240.25","56.1744","225","Orgrimmar - Barracks Exit Target 001","1"
"3667","-8762.82","402.434","103.901","315","Stormwind - Barracks Exit Target 001","0"
"3668","1399.42","-2574.59","107.786","360","Scholomance - Exit Porch Target 001","0"
"3671","199.876","125.346","138.43","268","Scholomance 5.0 - Entrance target","1007"
"3672","1273.91","-2553.09","91.8393","205","Scholomance - Stairs Exit Target 001","0"
"3673","536.495","-1085.72","106.27","210","Alterac Valley - Horde Exit Target","0"
"3674","101.144","-184.934","127.344","280","Alterac Valley - Alliance Exit Target","0"
"3675","30.8916","-54.079","-5.02784","270","Onyxia's Lair Entrance Target","249"
"3676","1091.89","-466.985","-105.084","180","Molten Core Entrance Target","409"
"3677","-7508.32","-1039.74","180.912","220","Molten Core Exit Target","0"
"3678","-1183.87","2876.53","85.8458","95","Maraudon - Purple Exit Target","1"
"3679","-1471.77","2616.09","76.301","350","Maraudon - Orange Exit Target","1"
"3680","1016.83","-458.52","-43.4737","360","Maraudon - Orange Entrance Target","349"
"3681","755.078","-617.696","-32.9222","90","Maraudon - Purple Entrance Target","349"
"3682","47.4501","-153.665","-2.71439","315","Dire Maul - East Entrance Target 01","429"
"3683","-203.166","-322.997","-2.72467","270","Dire Maul - East Entrance Target 02","429"
"3684","10.5786","-836.991","-32.3988","360","Dire Maul - East Entrance Target 03","429"
"3685","-65.6559","159.561","-3.4647","135","Dire Maul - West Entrance Target 01","429"
"3686","33.1083","158.977","-3.47126","45","Dire Maul - West Entrance Target 02","429"
"3687","254.92","-19.463","-2.5596","315","Dire Maul - North Entrance Target 02","429"
"3688","-3812.76","1250.33","160.273","360","Dire Maul - West Exit Target 01","1"
"3689","-3766.57","1249.48","160.273","180","Dire Maul - West Exit Target 02","1"
"3690","-3520.07","1100.1","161.027","90","Dire Maul - North Exit Target 02","1"
"3691","-3768.78","935.179","161.027","180","Dire Maul - East Exit Target 01","1"
"3692","-3980.81","801.198","161.012","90","Dire Maul - East Exit Target 02","1"
"3693","-4031.25","129.345","26.4744","155","Dire Maul - East Exit Target 03","1"
"3694","-3585.84","847.367","138.641","135","Dire Maul - East Exit Target 04","1"
"3698","1018.467","1297.467","342.959","360","Barrens - Warsong Gulch Target (Horde)","489"
"3700","-7672.32","-1107.05","396.651","45","Blackwing Lair - Entrance Target","469"
"3701","-7524.65","-1229.13","285.731","120","Blackrock Spire Exit Target","0"
"3703","-1215.59","-2531.75","21.6734","182","Arathi Highlands - Arathi Basin Exit Target - Alliance","0"
"3704","-831.881","-3518.52","72.4831","193","Arathi Highlands - Arathi Basin Exit Target - Horde","0"
"3705","1313.9","1310.74","-9.01043","140","Arathi Basin - Entrance Target - Alliance","529"
"3706","684.014","681.22","-12.9159","314","Arathi Basin - Entrance Target - Horde","529"
"3707","-8415.7","1502.44","30.6862","315","Ahn'Qiraj Ruins - Outbound Teleport Target","1"
"3708","-8436.53","1519.17","31.907","150","Ahn'Qiraj Ruins - Inbound Teleport Target","509"
"3709","-8221.35","2014.34","129.071","50","Ahn'Qiraj Temple - Inbound Teleport Target","531"
"3710","-8239.01","1993.25","129.071","230","Ahn'Qiraj Temple - Outbound Target","1"
"3711","-8576.06","1985.836","100.2203","350","Stomach Exit Teleport Exit","531"
"3712","-11102","-1998.2","49.8921","360","Karazhan - Front Entrance Target","532"
"3713","-11041.8","-1995.14","96.2004","125","Karazhan - Upper Entrance Target","532"
"3714","-310.515","3084.06","-3.7682","270","Hellfire Military - Exit Target","530"
"3715","-302.408","3162.92","31.7273","305","Hellfire Demon - Exit Target","530"
"3716","-312.27","3086.53","-116.53","116","Hellfire Raid - Exit Target","530"
"3717","-1355.28","1641.57","68.274","60","Hellfire Ramparts - Entrance Target","543"
"3718","-40.7388","-19.2881","-13.8417","65","Hellfire Military - Entrance Target","540"
"3719","-2.73782","19.8424","-44.7973","250","Hellfire Demon - Entrance Target","542"
"3720","188.452","36.776","67.931","270","Hellfire Raid - Entrance Target","544"
"3721","3498.13","-5349.6","144.967","85","Naxxramas - Frostwyrm Entry Teleport Target","533"
"3722","3362.15","-3379.35","144.782","360","Stratholme - ToWoW Teleport Target","0"
"3723","9331.49","-7812.27","136.569","300","Eversong Woods - Duskwither UP Target","530"
"3724","9334.03","-7880.02","74.9095","135","Eversong Woods - Duskwither DOWN Target","530"
"3725","-363.436","3078.43","-15.0013","280","Hellfire Ramparts - Exit Target","530"
"3726","-233.33","3199.71","-50","45","Hellfire Ramparts - Omor Exit Target","530"
"3727","5066.79","-1791.9","1321.65","135","CoT - Hyjal - Human Base - Teleport Target","534"
