Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34
"24397","11512285","10053713","0","6435358","13520130","13921792","6303262","5386014","16748143","3873810","0","3609600","0","2195371","1915485","2195371","1915485","5066061","7000","0","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","813","1440"
"24398","9735622","9527109","0","6435358","13520130","13921792","6303262","4597529","16748143","3873810","0","3609600","0","3230303","1649209","3230303","2042425","5066061","7000","0","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","813","2520"
"24399","9603780","9461315","0","6435358","13520130","13921792","6303262","4466201","16748143","3873810","0","3609600","0","661269","658964","661269","658964","5066061","7000","0","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","813","2640"
"24400","5136238","4670803","0","1448734","2570568","2109504","1320499","1977654","13158600","1449509","526860","1779248","0","0","0","0","0","1776411","7000","0.01","0.7","4.5","0","0","0","0","0","0","0","0","0","0","0","694","0"
"24401","8486027","4146255","2172714","2699058","2898242","2699058","2172714","2370869","13753571","2172714","790032","3423810","0","0","0","0","0","3684408","7000","0.01","0.7","4.5","0","0","0","0","0","0","0","0","0","0","0","694","720"
"24402","11901865","3621964","12182523","3291714","5925493","5859700","5728371","5004134","14479871","5596524","856082","3818830","0","0","0","0","0","5526612","7000","0.01","0.7","4.5","0","0","0","0","0","0","0","0","0","0","0","694","1440"
"24403","8486283","4080719","6124158","2370096","4215134","3951706","3491667","3490894","13819107","3490120","1712421","2766143","0","0","0","0","0","3618615","7000","0.01","0.7","4.5","0","0","0","0","0","0","0","0","0","0","0","694","2160"
"24404","14601921","7046810","2372929","8294575","7175319","7636129","7109782","6385799","15726591","11782876","2236962","2839657","2236962","661269","4278849044","1453647","794684","2171169","17000","0","0.4","4.5","0","0","0","0","0","0","0","0","0","0","0","699","0"
"24405","16769735","8424602","657945","6780562","8553891","11505036","11505036","7175575","16774118","8821177","2236962","6979249","2236962","2179954","1059148","1784161","794684","2171169","100000","0","0.3","4.5","0","0","0","0","0","0","0","0","0","0","0","699","1440"
"24406","3749456","5007221","2372929","8294575","7175319","7636129","7109782","2498612","15726591","11782876","2236962","2839657","2236962","661269","4278849044","1453647","794684","2171169","40000","0.1","0.4","4.5","0","0","0","0","0","0","0","0","0","0","0","700","0"
"24407","5922936","6185331","2438469","10861012","10268359","10268617","9808064","2498612","9869482","10269130","2236962","4876428","2236962","1387587","4278983471","1586007","794684","2171169","40000","0.1","0.275","4.5","0","0","0","0","0","0","0","0","0","0","0","700","720"
"24408","6647686","6643571","2438471","11716577","11321304","11189975","10729423","4473700","7895181","9808324","2236962","5533592","2236962","1651794","4279050041","1652058","794684","2171169","40000","0.1","0.2333333","4.5","0","0","0","0","0","0","0","0","0","0","0","700","960"
"24409","8162466","7494770","2569547","13493243","13427449","13032691","12637932","4473700","3946580","8821177","2236962","6979249","2236962","2179954","1059148","1784161","794684","2171169","40000","0.1","0.15","4.5","0","0","0","0","0","0","0","0","0","0","0","700","1440"
"24410","6647686","6643570","2504007","11716577","11321560","11189975","10795215","4473700","7829388","9742788","2236962","5599385","2236962","1651795","925753","1652059","794684","2171169","40000","0.1","0.2333333","4.5","0","0","0","0","0","0","0","0","0","0","0","700","1920"
"24411","5198443","5792627","2438468","10005448","9215671","9413052","8952498","2498612","11712197","10729936","2236962","4219521","2236962","1123636","792358","1519957","794684","2171169","40000","0.1","0.3166667","4.5","0","0","0","0","0","0","0","0","0","0","0","700","2400"
"24412","6390434","1915988","0","3104","10318","1787504","3233403","3617","15266303","3301764","0","1194065","3031393","2178607","3096","1719326","2570031","6052956","18000","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","734","0"
"24413","6390434","1915988","0","3104","10318","1058888","3226723","3617","15266303","3825536","0","1262417","12875","2178607","3096","2572860","2374204","6052956","18000","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","734","360"
"24414","16738048","6127004","2312788","4492416","13793608","16755520","16763468","6126957","16765590","16757564","0","4498091","2116719","5982274","1323055","3095095","3033933","7237230","16000","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","734","720"
"24415","11255492","3159871","4624594","8559544","9086141","8953274","5269622","5136745","16775134","16757586","0","2845060","6390455","1133401","7465","5201172","3363413","5066061","16500","0.25","0.35","0","0","0","0","0","0","0","0","0","0","0","0","734","1440"
"24416","14846017","5459812","3560303","7500178","9471618","10846570","10451268","5654869","16771514","16763013","0","6971740","6115448","4278604","860208","3427118","2703940","6447714","16833.33","0.25","0.45","0","0","0","0","0","0","0","0","0","0","0","0","734","2160"
"24417","16739584","6708343","3093822","7036032","9729893","11891522","13074987","5979467","16769705","16766112","0","9067848","6115448","5916742","1385013","2572860","2374204","7237230","17000","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","734","2520"
"24418","6390434","1915988","0","3104","10318","1787504","3233403","3617","15266303","3301764","0","1194065","5065584","2178607","3096","1719326","2570031","6052956","17333.33","0.25","0.5","0","0","0","0","0","0","0","0","0","0","0","0","734","2640"
"24419","10390131","4799540","2895678","6835516","8674097","10842427","9594403","8149043","13693951","8477215","0","5922684","0","661269","658964","3443600","2445421","5066061","30000","-0.1","0.65","0","0","0","0","0","0","0","0","0","0","0","0","742","0"
"24420","10390131","5194041","4079958","8741709","9659959","12091202","10251557","8871735","14276036","9660195","0","6317445","0","1395295","1254200","3443600","2445421","5066061","30000","-0.1","0.625","0","0","0","0","0","0","0","0","0","0","0","0","742","720"
"24421","10390131","5720127","5330288","10779231","10777150","13405771","10974505","9660220","14989194","10974505","0","6843791","0","2195371","1915485","3443600","2445421","1644825","30000","-0.1","0.6","0","0","0","0","0","0","0","0","0","0","0","0","742","1440"
"24422","10390131","4996918","3487818","7821380","9199668","11434047","9922852","8477493","14017505","9068577","0","6120064","0","995643","923942","3443600","2445421","1644825","30000","-0.1","0.6375","0","0","0","0","0","0","0","0","0","0","0","0","742","2520"
"24423","4289174962","11495080","5644669","4281415280","4281349484","4281349483","4281349483","3159403","15726591","1316912","2043719","2297416","2236962","1850472","1125706","1453647","794684","2171169","8000","-0.1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","761","0"
"24424","4289174962","11495080","5644669","2698846","2698846","2698846","2567258","2567258","5200789","1316912","2043719","2297416","2236962","2444419","1390427","1784161","794684","2171169","10000","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","761","1440"
"24425","10984625","11637455","6635135","4281415280","4281349484","4281349483","4281349483","3159403","15726591","1316912","2043719","2297416","2236962","1850472","1125706","1453647","794684","2171169","8000","-0.1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","762","0"
"24426","10984625","11637455","6635135","4800140","4800141","4537487","4537487","4537487","5200789","1316912","2043719","2297416","2236962","2444419","1390427","1784161","794684","2171169","20000","-0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","762","1440"
"24427","10653111","10847165","3878730","4534626","5389170","6507655","6705034","5323892","15726591","5323892","1907495","0","2236962","1850472","1125706","5323892","5133421","2171169","10000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","765","0"
"24428","10653111","10847165","3878730","4534626","5389170","6507655","6705034","5323892","14274792","5323892","1907495","0","2236962","7756704","5323892","5323892","5133421","2171169","10000","0","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","765","1440"
"24429","10122587","7627116","0","15809536","16755523","16769897","16769426","3941142","16744506","16380896","4594185","16380896","16380896","263238","65839","2102811","1775409","3355443","20000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","775","0"
"24430","10122587","7627116","0","15809536","16755523","16769897","16769426","3941142","16744506","16748599","4594185","10705937","16380896","263238","65839","3480103","1775409","3355443","20000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","775","1440"
"24431","5524063","4468028","7817823","866891","1933951","7460805","8121046","4339522","13693951","4226939","0","4483443","0","661269","658964","3443600","2445421","5066061","12000","-1","0.6","0","0","0","0","0","0","0","0","0","0","0","0","784","0"
"24432","6774118","5456212","9201786","3562852","5020302","8251071","8844497","5589076","15201518","5343870","0","4483443","0","1395295","1254200","3443600","2445421","5066061","12000","-1","0.6","0","0","0","0","0","0","0","0","0","0","0","0","784","720"
"24433","8089966","6510189","10651798","6324607","8237982","9172666","9699277","6904423","16775134","6592131","0","4483443","0","2195371","1915485","3443600","2445421","1644825","12000","-1","0.6","0","0","0","0","0","0","0","0","0","0","0","0","784","1440"
"24434","6116194","4929352","8477036","2247768","3509894","7855810","8515539","4931403","14415094","4818045","0","4483443","0","995643","923942","3443600","2445421","1644825","12000","-1","0.6","0","0","0","0","0","0","0","0","0","0","0","0","784","2520"
"24435","4159630","3430522","7817823","866891","1933951","7460805","8121046","2971780","13693951","4226939","0","4483443","0","661269","658964","3443600","2445421","5066061","4000","0","0.6","4.5","0","0","0","0","0","0","0","0","0","0","0","785","0"
"24436","5866650","3761030","9201786","3562852","5020302","8251071","8844497","3433616","15201518","5343870","0","4483443","0","1395295","1254200","3443600","2445421","5066061","4000","0","0.6","4.5","0","0","0","0","0","0","0","0","0","0","0","785","720"
"24437","7639719","4222868","10651798","6324607","8237982","9172666","9699277","4026781","16775134","6592131","0","4483443","0","2195371","1915485","3443600","2445421","1644825","4000","0","0.6","4.5","0","0","0","0","0","0","0","0","0","0","0","785","1440"
"24438","5013140","3628416","8477036","2247768","3509894","7855810","8515539","3235466","14415094","4818045","0","4483443","0","995643","923942","3443600","2445421","1644825","4000","0","0.6","4.5","0","0","0","0","0","0","0","0","0","0","0","785","2520"
"24439","3693954","3621504","7817823","866891","1933951","7460805","8121046","798538","13693951","4226939","0","4483443","0","661269","658964","3443600","2445421","5066061","4000","0","0.6","4.5","0","0","0","0","0","0","0","0","0","0","0","786","0"
"24440","3761806","4146565","9201786","3562852","5020302","8251071","8844497","2114398","15201518","5343870","0","4483443","0","1395295","1254200","3443600","2445421","5066061","4000","0","0.6","4.5","0","0","0","0","0","0","0","0","0","0","0","786","720"
"24441","3961243","4737676","10651798","6324607","8237982","9172666","9699277","3496051","16775134","6592131","0","4483443","0","2195371","1915485","3443600","2445421","1644825","4000","0","0.6","4.5","0","0","0","0","0","0","0","0","0","0","0","786","1440"
"24442","3760776","3884163","8477036","2247768","3509894","7855810","8515539","1456468","14415094","4818045","0","4483443","0","995643","923942","3443600","2445421","1644825","4000","0","0.6","4.5","0","0","0","0","0","0","0","0","0","0","0","786","2520"
"24443","6510465","4795708","2890275","4075840","9729916","12821911","8018545","3945288","13693951","7690864","0","7694707","0","661269","658964","3443600","2445421","5066061","18000","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","787","0"
"24444","8940672","5587287","6705244","7034978","11372939","13343899","11239034","6113633","15201518","8415853","0","8022387","0","1395295","1254200","3443600","2445421","5066061","16000","-0.5","0.6","0","0","0","0","0","0","0","0","0","0","0","0","787","720"
"24445","11436671","6510196","10651798","10125702","13082012","13931680","14525572","8348027","16775134","9206635","0","8415603","0","2195371","1915485","3443600","2445421","1644825","14000","-1","0.6","0","0","0","0","0","0","0","0","0","0","0","0","787","1440"
"24446","7758208","5191498","4797760","5588305","10518660","13082777","9661557","5062228","14415094","8020590","0","7825779","0","995643","923942","3443600","2445421","1644825","17000","-0.25","0.6","0","0","0","0","0","0","0","0","0","0","0","0","787","2520"
"24447","6449583","8734779","2569057","6116726","3951471","3819626","3819626","1844020","8690824","3819626","461069","6768746","3480320","598560","2899766","598560","2899766","5066061","27200","0","0.5","4.5","0","0","0","0","0","0","0","0","0","0","0","805","0"
