Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4_0,Unknown4_1,Unknown4_2,Unknown4_3,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12
"2467","Gnomeregan","409","318","27","133","0","0","0","0","27","0","0","0","0","0","0"
"2468","IronforgeAirfield","308","335","27","5115","0","0","0","630","0","113","756","213","807","0","0"
"2471","TheShimmeringDeep","171","234","27","5025","0","0","0","397","132","0","0","0","0","0","0"
"2472","NorthwatchFoothold","162","157","4","366","0","0","0","399","440","503","447","554","523","0","0"
"2473","SouthfuryWatershed","244","222","4","4981","0","0","0","282","174","213","343","321","467","0","0"
"2474","RacenHill","205","157","34","94","492","0","0","96","292","339","150","400","247","0","0"
"2475","TheTranquilGardensCemetary","291","244","34","121","0","0","0","627","344","387","752","497","845","0","0"
"2476","TheTwilightGrove","320","388","34","856","0","0","0","314","101","191","414","325","524","0","0"
"2477","BlackhoofVillage","344","183","141","512","0","0","0","199","0","52","371","113","460","0","0"
"2478","BrackenwllVillage","384","249","141","496","0","0","0","133","59","173","322","237","404","0","0"
"2479","DirehornPost","279","301","141","4046","0","0","0","358","169","284","433","335","504","0","0"
"2480","Mudsprocket","433","351","141","4010","509","508","0","109","313","470","389","536","445","0","0"
"2481","ShadyRestInn","317","230","141","403","0","0","0","137","188","309","275","348","319","0","0"
"2482","Stromwind","512","422","30","1519","0","0","0","0","0","64","99","357","413","0","0"
"2483","WestbrookGarrison","269","313","30","120","60","0","0","116","355","467","203","515","288","0","0"
"2484","DarkmistRuins","172","198","121","5036","2519","2520","0","568","287","361","629","422","669","0","0"
"2485","FeathermoonStronghold","217","192","121","5072","0","0","0","362","237","296","432","367","487","0","0"
"2486","FeralScar","191","179","121","1105","0","0","0","457","281","0","0","0","0","0","0"
"2487","GrimtotemCompund","159","218","121","1100","0","0","0","607","170","235","667","305","709","0","0"
"2488","RuinsofFeathermoon","208","204","121","1116","0","0","0","186","229","271","227","387","345","0","0"
"2489","WrithingDeep","232","206","121","1101","0","0","0","652","298","395","711","441","810","0","0"
"2490","Zunwatha","226","225","26","352","1885","0","0","152","284","0","0","0","0","0","0"
"2492","AshenLake","282","418","606","5018","4989","5013","5016","6","78","328","171","388","265","0","0"
"2493","DarkwhisperGorge","320","471","606","4991","0","0","0","682","128","0","0","0","0","0","0"
"2495","GatesOfSothann","272","334","606","4998","0","0","0","622","320","475","694","552","758","0","0"
"2496","Nordrassil","537","323","606","5038","0","0","0","392","0","51","577","231","694","0","0"
"2497","SethriasRoost","277","232","606","5087","0","0","0","139","436","485","274","651","355","0","0"
"2498","ShrineOfGoldrinn","291","321","606","4979","0","0","0","116","17","149","249","221","324","0","0"
"2499","TheRegrowth","441","319","606","4861","5019","5020","0","52","253","311","263","375","397","0","0"
"2500","TheScorchedPlain","365","264","606","5017","0","0","0","411","216","329","469","408","600","0","0"
"2501","TheThroneOfFlame","419","290","606","5040","0","0","0","318","378","0","0","0","0","0","0"
"2503","AshenLake","282","418","683","5018","4989","5013","5016","6","78","328","171","388","265","0","0"
"2504","DarkwhisperGorge","320","471","683","4991","0","0","0","682","128","0","0","0","0","0","0"
"2506","GatesOfSothann","272","334","683","4998","0","0","0","622","320","475","694","552","758","0","0"
"2507","Nordrassil","537","323","683","5038","0","0","0","392","0","51","5771","231","694","0","0"
"2508","SethriasRoost","277","232","683","5087","0","0","0","139","436","485","274","651","355","0","0"
"2509","ShrineOfGoldrinn","291","321","683","4979","0","0","0","116","17","149","249","221","324","0","0"
"2510","TheRegrowth","441","319","683","4861","5019","5020","0","52","253","0","0","0","0","0","0"
"2511","TheScorchedPlain","365","264","683","5017","0","0","0","411","216","329","469","408","600","0","0"
"2512","TheThroneOfFlame","419","290","683","5040","0","0","0","318","378","0","0","0","0","0","0"
"2513","StronewroughtDam","333","200","35","146","0","0","0","339","0","48","407","107","555","0","0"
"2514","Nighthaven","346","244","241","2361","0","0","0","370","135","207","442","301","524","0","0"
"2515","ShrineofRemulos","271","296","241","2362","0","0","0","209","91","223","329","297","400","0","0"
"2516","StormrageBarrowDens","275","346","241","2363","0","0","0","542","210","329","629","393","730","0","0"
"2517","CampEverstill","189","193","36","5326","0","0","0","445","286","342","512","389","559","0","0"
"2518","ShalewindCanyon","306","324","36","5324","0","0","0","688","283","384","766","451","857","0","0"
"2519","StonewatchKeep","228","420","36","2099","999","5325","0","480","0","324","569","378","652","0","0"
"2522","GilneasPuzzle","1002","668","684","5442","5442","5440","5436","0","0","160","719","231","825","0","0"
"2523","GilneasPuzzle","1002","668","684","5435","5436","5442","5440","0","0","251","540","421","712","0","0"
"2529","GilneasPuzzle","1002","668","684","5440","5442","5440","5436","0","0","69","445","208","568","0","0"
"2532","GilneasPuzzle","1002","668","684","5436","5440","5442","5436","0","0","424","721","508","836","0","0"
"2535","CenarionHold","292","260","261","3425","0","0","0","427","143","199","509","260","581","0","0"
"2536","ValorsRest","315","285","261","3077","0","0","0","614","0","87","783","152","846","0","0"
"2537","ForsakenHighCommand","361","175","21","5369","0","0","0","445","0","26","555","91","689","0","0"
"2538","ForsakenRearGuard","186","238","21","5386","0","0","0","369","0","93","410","160","490","0","0"
"2539","NorthTidesBeachhead","174","199","21","928","0","0","0","323","68","147","339","228","410","0","0"
"2540","NorthTidesRun","281","345","21","305","0","0","0","147","0","0","0","0","0","0","0"
"2541","TheBattlefront","255","180","21","5456","204","5476","5478","349","429","503","424","561","500","0","0"
"2542","TheDecrepitFields","176","152","21","237","0","0","0","471","156","208","522","257","611","0","0"
"2543","TheForsakenFront","152","189","21","5387","0","0","0","433","327","414","467","478","554","0","0"
"2544","ValgansField","162","172","21","227","0","0","0","461","77","151","502","194","564","0","0"
"2545","BaelModan","269","211","607","4856","0","0","0","398","457","531","476","592","541","0","0"
"2546","Battlescar","384","248","607","4855","0","0","0","274","307","0","0","0","0","0","0"
"2547","ForwardCommand","216","172","607","4849","0","0","0","423","251","305","491","345","554","0","0"
"2548","FrazzlecrazMotherload","242","195","607","4948","0","0","0","269","436","499","379","548","442","0","0"
"2550","HuntersHill","218","178","607","4844","0","0","0","300","64","122","364","179","426","0","0"
"2551","NorthwatchHold","280","279","607","4847","0","0","0","548","147","290","645","369","732","0","0"
"2553","RuinsofTaurajo","285","171","607","4851","0","0","0","244","286","338","423","389","478","0","0"
"2554","TheOvergrowth","355","226","607","4845","5385","0","0","289","117","196","424","257","535","0","0"
"2555","VendettaPoint","254","214","607","4986","0","0","0","267","196","269","396","321","455","0","0"
"2556","BattlescarValley","290","297","81","4938","0","0","0","220","189","0","0","0","0","0","0"
"2557","CliffwalkerPost","241","192","81","4936","0","0","0","366","95","172","415","233","490","0","0"
"2558","GreatwoodVale","322","220","81","469","2537","0","0","602","448","0","0","0","0","0","0"
"2559","KromgarFortress","183","196","81","4933","0","0","0","588","341","415","638","469","703","0","0"
"2560","RuinsofEldrethar","221","235","81","4931","0","0","0","367","411","474","462","547","518","0","0"
"2561","ThaldarahOverlook","210","189","81","4937","0","0","0","252","121","184","315","239","401","0","0"
"2562","UnearthedGrounds","265","206","81","4941","0","0","0","654","369","476","735","539","804","0","0"
"2563","WebwinderHollow","164","258","81","4930","0","0","0","479","401","452","546","521","600","0","0"
"2564","WindshearHold","176","189","81","4929","0","0","0","516","289","359","560","414","623","0","0"
"2565","Bambala","190","176","37","5317","0","0","0","566","164","231","607","300","688","0","0"
"2566","FortLivingston","230","170","37","5320","0","0","0","398","375","414","487","469","581","0","0"
"2568","ZuuldalaRuins","324","263","37","122","0","0","0","9","22","146","166","198","220","0","0"
"2569","GadgetzanBay","254","341","161","976","0","0","0","479","9","173","482","234","546","0","0"
"2570","LostRiggerCover","178","243","161","1336","0","0","0","615","201","293","687","368","746","0","0"
"2571","ValleryoftheWatchers","269","190","161","990","0","0","0","255","431","486","353","556","402","0","0"
"2573","RutheranVillage","317","220","41","702","0","0","0","329","448","0","0","0","0","0","0"
"2574","TheCleft","144","226","41","263","0","0","0","432","109","234","484","276","532","0","0"
"2575","BootyBay","225","255","673","35","0","0","0","289","341","443","337","506","460","0","0"
"2576","CrystalveinMine","271","204","673","310","0","0","0","528","73","159","576","217","675","0","0"
"2577","GurubashiArena","238","260","673","1741","0","0","0","345","0","102","414","201","514","0","0"
"2579","JagueroIsle","240","264","673","297","0","0","0","471","404","482","555","609","663","0","0"
"2580","MistvaleValley","253","242","673","1737","0","0","0","408","248","337","474","442","538","0","0"
"2581","NekmaniWellspring","246","221","673","1738","0","0","0","292","213","304","402","353","461","0","0"
"2582","RuinsofAboraz","184","176","673","311","0","0","0","533","181","263","595","322","651","0","0"
"2583","RuinsofJubuwal","155","221","673","477","0","0","0","468","119","186","517","220","574","0","0"
"2584","TheSundering","244","209","673","5318","0","0","0","452","0","48","535","149","623","0","0"
"2585","WildShore","236","276","673","43","0","0","0","340","392","519","378","571","493","0","0"
"2586","CalstonEstate","179","169","20","4916","0","0","0","389","255","320","434","368","492","0","0"
"2587","RuinsofLorderon","390","267","20","153","0","0","0","423","359","0","0","0","0","0","0"
"2588","ScarletMonastery","262","262","20","5511","160","161","0","740","47","0","0","0","0","0","0"
"2589","TheBulwark","293","338","20","152","0","0","0","709","330","420","817","508","884","0","0"
"2590","FungalRock","224","191","201","542","0","0","0","557","0","70","609","122","709","0","0"
"2591","MarshalsStand","204","170","201","4882","0","0","0","462","330","379","504","436","579","0","0"
"2592","MossyPile","186","185","201","4883","0","0","0","328","179","253","383","306","462","0","0"
"2593","TheRollingGarden","337","321","201","4885","0","0","0","565","39","183","635","277","753","0","0"
"2594","TheScreamingReaches","332","332","201","4884","0","0","0","157","0","188","229","292","352","0","0"
"2595","AbandonedReef","371","394","614","5135","0","0","0","50","263","477","111","596","332","0","0"
"2596","AbyssalBreach","491","470","614","5047","0","0","0","497","0","91","605","307","829","0","0"
"2597","ColdlightChasm","267","374","614","4974","0","0","0","266","280","383","381","554","466","0","0"
"2598","DeepfinRidge","363","262","614","5101","0","0","0","275","32","92","326","169","463","0","0"
"2599","FireplumeTrench","298","251","614","5103","0","0","0","315","110","0","0","0","0","0","0"
"2600","KorthunsEnd","370","385","614","4977","4975","4976","0","412","283","379","494","475","588","0","0"
"2601","LGhorek","306","293","614","4971","0","0","0","162","210","280","232","445","414","0","0"
"2602","Seabrush","225","250","614","5134","0","0","0","415","183","246","499","336","600","0","0"
"2604","GnawsBoneyard","311","217","610","5055","0","0","0","451","325","373","575","415","656","0","0"
"2605","GubogglesLedge","227","207","610","5053","0","0","0","399","280","342","495","410","571","0","0"
"2606","HoldingPens","316","267","610","5059","0","0","0","456","401","497","541","590","637","0","0"
"2607","HonorsTomb","291","206","610","5051","0","0","0","380","43","123","447","202","562","0","0"
"2608","LegionsFate","278","315","610","5052","0","0","0","210","35","144","345","253","451","0","0"
"2610","BethMoraRidge","335","223","615","4966","0","0","0","407","445","513","479","596","630","0","0"
"2611","GlimmeringdeepGorge","272","180","615","4963","0","0","0","270","222","293","378","355","496","0","0"
"2612","Nespirah","286","269","615","4962","0","0","0","460","261","307","520","449","666","0","0"
"2613","RuinsOfTherseral","197","223","615","5007","0","0","0","554","175","256","616","303","714","0","0"
"2614","RuinsOfVashjir","349","361","615","4967","0","0","0","217","268","403","279","565","396","0","0"
"2615","ShimmeringGrotto","339","278","615","5008","0","0","0","400","0","91","463","199","558","0","0"
"2616","SilverTideHollow","480","319","615","5005","4961","0","0","150","32","221","428","285","531","0","0"
"2617","Andorhal","464","325","22","193","0","0","0","96","343","407","380","498","493","0","0"
