Id,Unknown0,Unknown1,Unknown2,Unknown3_0,Unknown3_1,Unknown3_2,Unknown4_0,Unknown4_1,Unknown4_2,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown14,Unknown15
"977","0","300","516","0","0","0","0","0","0","978","4316","0","0","750","0","-1","34","0","0"
"978","0","300","516","0","0","0","0","0","0","979","8909","0","0","750","501","-1","19","0","0"
"979","0","300","516","0","0","0","0","0","0","980","3150","0","0","750","0","-1","19","3257","0"
"980","0","300","516","0","0","0","0","0","0","981","1179","0","0","750","0","-1","34","3011","0"
"981","0","300","516","0","0","0","0","0","0","982","8908","0","0","750","0","-1","34","0","0"
"982","0","300","516","0","0","0","0","0","0","983","503","0","0","750","385","-1","34","0","0"
"983","100","300","516","0","0","0","0","0","0","984","8906","0","0","750","201","-1","34","3011","0"
"984","100","300","516","0","0","0","0","0","0","985","8906","0","0","750","202","-1","34","3011","0"
"985","0","300","525","0","0","0","0","0","0","986","3576","0","0","750","0","-1","34","0","0"
"986","0","300","525","0","0","0","0","0","0","987","408","0","0","750","0","-1","34","0","0"
"987","100","300","516","0","0","0","0","0","0","988","8906","0","0","750","23","-1","34","3011","0"
"988","100","300","516","0","0","0","0","0","0","989","7675","0","0","750","13","21","34","15226","0"
"989","0","300","516","0","0","0","0","0","0","990","3848","0","0","750","0","17","20","0","0"
"990","0","300","516","0","0","0","0","0","0","991","4469","0","0","750","542","48","19","0","0"
"991","0","300","516","0","0","0","0","0","0","992","4811","0","0","750","13","22","34","13914","0"
"992","0","300","516","0","0","0","0","0","0","993","5111","0","0","750","1884","-1","34","0","0"
"993","0","300","516","0","0","0","0","0","0","994","4116","0","0","750","0","34","34","0","0"
"994","0","300","516","0","0","0","0","0","0","995","4525","0","0","750","0","19","34","0","0"
"995","0","300","516","0","0","0","0","0","0","996","5625","0","0","750","0","-1","34","0","0"
"996","0","300","516","0","0","0","0","0","0","997","4642","0","0","750","2898","-1","34","0","0"
"997","0","300","516","0","0","0","0","0","0","998","5370","0","0","750","0","22","34","3015","0"
"998","0","300","518","0","0","0","0","0","0","999","7898","0","0","750","0","-1","34","4222","0"
"999","0","300","516","0","0","0","0","0","0","1000","225","0","0","750","0","-1","34","0","0"
"1000","0","300","516","0","0","0","0","0","0","1001","503","0","0","750","0","-1","34","3011","0"
"1001","0","300","516","0","0","0","0","0","0","1002","528","0","0","750","0","-1","34","0","0"
"1002","0","300","516","0","0","0","0","0","0","1003","3538","0","0","750","221","22","34","11649","0"
"1003","0","300","516","0","0","0","0","0","0","1004","3321","0","0","750","0","-1","34","0","0"
"1004","0","300","516","0","0","0","0","0","0","1005","3822","0","0","750","13","-1","19","0","0"
"1005","100","300","516","0","0","0","0","0","0","1006","8905","0","0","750","362","22","34","3011","0"
"1006","0","300","516","0","0","0","0","0","0","1007","3107","0","0","750","0","-1","34","0","0"
"1007","12000","300","512","0","0","0","0","0","0","1008","2865","0","0","750","0","22","34","3087","0"
"1008","0","300","516","0","0","0","0","0","0","1009","3713","0","0","750","38","17","17","3011","0"
"1009","0","300","516","0","0","0","0","0","0","1010","3355","0","0","750","13","20","19","0","0"
"1010","0","300","516","0","0","0","0","0","0","1011","675","0","0","750","0","17","34","0","0"
"1011","0","300","516","0","0","0","0","0","0","1012","4849","0","0","750","1726","34","34","0","0"
"1012","0","300","516","0","0","0","0","0","0","1013","4219","0","0","750","1521","-1","34","0","0"
"1013","100","300","516","0","0","0","0","0","0","1014","365","0","0","750","0","-1","34","3011","0"
"1014","0","300","516","0","0","0","0","0","0","1015","3136","0","0","750","821","-1","19","0","0"
"1015","0","300","516","0","0","0","0","0","0","1016","3205","0","0","750","821","-1","19","0","0"
"1016","0","300","516","0","0","0","0","0","0","1017","3686","0","0","750","0","-1","34","0","0"
"1017","0","300","516","0","0","0","0","0","0","1018","1344","0","0","750","1201","34","19","0","0"
"1018","0","300","516","0","0","0","0","0","0","1019","3422","0","0","750","38","-1","20","3011","0"
"1019","15","300","516","0","0","0","0","0","0","1020","2042","0","0","50000","13","-1","34","1454","0"
"1020","0","300","512","0","0","0","0","0","0","1021","5186","0","0","750","36","-1","19","0","0"
"1021","0","300","516","0","0","0","0","0","0","1022","5232","0","0","750","1905","34","34","0","0"
"1022","0","300","516","0","0","0","0","0","0","1023","5165","0","0","750","1422","-1","34","3087","0"
"1023","0","300","516","0","0","0","0","0","0","1024","5165","0","0","750","1924","-1","34","3087","0"
"1024","0","300","516","0","0","0","0","0","0","1025","4884","0","0","750","482","-1","19","0","0"
"1025","0","300","516","0","0","0","0","0","0","1026","5322","0","0","750","38","-1","19","0","0"
"1026","0","300","516","0","0","0","0","0","0","1027","2972","0","0","750","0","-1","34","0","0"
"1027","0","300","516","0","0","0","0","0","0","1028","4033","0","0","750","0","-1","34","0","0"
"1028","0","300","516","1","0","0","0","0","0","1029","4527","0","0","750","0","22","34","3013","0"
"1029","0","300","516","0","0","0","0","0","0","1030","914","0","0","750","0","-1","19","0","0"
"1030","100","300","532","0","0","0","0","0","0","1031","4706","0","0","750","0","21","34","14332","0"
"1031","0","300","516","0","0","0","0","0","0","1032","2622","0","0","750","0","-1","34","3318","0"
"1032","0","300","516","0","0","0","0","0","0","1033","12709","0","0","750","0","37","34","31769","0"
"1033","0","300","516","0","0","0","0","0","0","1034","3888","0","0","750","13","34","19","0","0"
"1034","0","300","516","0","0","0","0","0","0","1035","2002","0","0","750","0","-1","34","0","0"
"1035","0","300","516","0","0","0","0","0","0","1036","233","0","0","750","224","-1","34","0","0"
"1036","0","300","517","0","0","0","0","0","0","1037","4837","0","0","750","0","-1","34","0","0"
"1037","0","300","516","0","0","0","0","0","0","1038","3854","0","0","750","224","22","34","0","0"
"1038","100","300","516","0","0","0","0","0","0","1039","5339","0","0","750","0","21","34","14342","0"
"1039","0","300","516","0","0","0","0","0","0","1040","1547","0","0","750","0","-1","34","9007","0"
"1040","0","300","516","0","0","0","0","0","0","1041","5006","0","0","750","382","34","19","0","0"
"1041","0","300","516","0","0","0","0","0","0","1042","4681","0","0","750","1422","-1","34","3013","0"
"1042","0","300","516","0","0","0","0","0","0","1043","3460","0","0","750","13","-1","34","11669","0"
"1043","0","300","516","0","0","0","0","0","0","1044","1546","0","0","750","0","-1","34","3014","0"
"1044","0","300","516","0","0","0","0","0","0","1045","4523","0","0","750","38","-1","34","7140","0"
"1045","0","300","516","0","0","0","0","0","0","1046","4599","0","0","750","1542","-1","34","3011","0"
"1046","0","300","516","0","0","0","0","0","0","1047","242","0","0","750","362","-1","34","0","0"
"1047","0","300","513","0","0","0","0","0","0","1048","3569","0","0","750","261","-1","34","0","0"
"1048","0","300","516","0","0","0","0","0","0","1049","3692","0","0","750","341","-1","19","0","0"
"1049","0","300","516","0","0","0","0","0","0","1050","3829","0","0","750","125","-1","20","7140","0"
"1050","0","300","516","0","0","0","0","0","0","1051","2262","0","0","750","13","-1","19","0","0"
"1051","0","300","516","0","0","0","0","0","0","1052","3149","0","0","750","13","-1","19","0","0"
"1052","0","300","516","0","0","0","0","0","0","1053","675","0","0","750","13","-1","34","0","0"
"1053","0","300","516","0","0","0","0","0","0","1054","1782","0","0","750","38","-1","34","5057","0"
"1054","0","300","516","0","0","0","0","0","0","1055","3367","0","0","750","361","-1","34","0","0"
"1055","0","300","516","0","0","0","0","0","0","1056","3136","0","0","750","37","-1","19","0","0"
"1056","0","300","516","0","0","0","0","0","0","1057","3981","0","0","750","361","-1","34","0","0"
"1057","0","300","516","0","0","0","0","0","0","1058","3980","0","0","750","1581","-1","34","0","0"
"1058","100","300","532","0","0","0","0","0","0","1059","188","0","0","750","0","17","19","3011","0"
"1059","0","300","516","0","0","0","0","0","0","1060","4807","0","0","750","0","-1","19","0","0"
"1060","0","300","516","0","0","0","0","0","0","1061","5547","0","0","750","542","-1","34","0","0"
"1061","0","300","516","0","0","0","0","0","0","1062","5600","0","0","750","0","22","34","15929","0"
"1062","0","300","516","0","0","0","0","0","0","1063","3778","0","0","750","23","-1","34","14340","0"
"1063","0","300","516","0","0","0","0","0","0","1064","3778","0","0","750","23","-1","34","14340","0"
"1064","100","300","532","0","0","0","0","0","0","1065","3778","0","0","750","501","-1","19","3011","0"
"1065","0","300","525","0","0","0","0","0","0","1066","6426","0","0","750","0","34","19","0","0"
"1066","0","300","516","0","0","0","0","0","0","1067","2980","0","0","750","13","-1","34","0","0"
"1067","0","300","516","0","0","0","0","0","0","1068","3413","0","0","750","362","-1","34","0","0"
"1068","0","300","516","0","0","0","0","0","0","1069","3975","0","0","750","361","-1","34","3318","0"
"1069","0","300","516","0","0","0","0","0","0","1070","3092","0","0","750","101","17","34","0","0"
"1070","0","300","516","0","0","0","0","0","0","1071","237","0","0","750","0","-1","34","0","0"
"1071","0","300","516","0","0","0","0","0","0","1072","4197","0","0","750","0","21","34","12987","0"
"1072","0","300","516","0","0","0","0","0","0","1073","4197","0","0","750","3822","38","34","12987","0"
"1073","0","300","516","0","0","0","0","0","0","1074","3366","0","0","750","1161","-1","34","0","0"
"1074","4294967196","300","517","0","0","0","0","0","0","1075","4248","0","0","900","1422","19","19","0","0"
"1075","0","300","516","0","0","0","0","0","0","1076","3787","0","0","750","781","-1","34","12184","0"
"1076","0","300","516","0","0","0","0","0","0","1077","3788","0","0","750","761","-1","34","12184","0"
"1077","0","300","516","0","0","0","0","0","0","1078","188","0","0","750","13","-1","34","0","0"
"1078","0","300","516","0","0","0","0","0","0","1079","2262","0","0","750","224","-1","20","12148","0"
"1079","0","300","516","0","0","0","0","0","0","1080","4200","0","0","750","0","-1","34","0","0"
"1080","0","300","516","0","0","0","0","0","0","1081","4200","0","0","750","0","-1","19","0","0"
"1081","100","300","516","0","0","0","0","0","0","1082","4417","0","0","750","13","34","19","12880","0"
"1082","100","300","516","0","0","0","0","0","0","1083","4177","0","0","750","1361","-1","34","3011","0"
"1083","100","300","516","0","0","0","0","0","0","1084","4177","0","0","750","13","-1","34","3011","0"
"1084","0","300","516","0","0","0","0","0","0","1085","14546","0","0","750","0","-1","34","13549","0"
"1085","0","300","516","0","0","0","0","0","0","1086","4219","0","0","750","23","-1","34","0","0"
"1086","0","300","516","0","0","0","0","0","0","1087","4332","0","0","750","0","-1","19","0","0"
"1087","0","300","516","0","0","0","0","0","0","1088","4332","0","0","750","0","-1","19","0","0"
"1088","0","300","516","0","0","0","0","0","0","1089","4332","0","0","750","0","-1","19","0","0"
"1089","100","300","516","0","0","0","0","0","0","1090","365","0","0","750","13","-1","34","3011","0"
"1090","0","300","516","0","0","0","0","0","0","1091","4949","0","0","750","1784","21","19","0","0"
"1091","0","300","516","0","0","0","0","0","0","1092","4949","0","0","750","1784","22","19","0","0"
"1092","100","300","516","0","0","0","0","0","0","1093","8905","0","0","750","801","22","34","3011","0"
"1093","0","300","516","0","0","0","0","0","0","1094","3911","0","0","750","0","22","34","0","0"
"1094","100","300","516","0","0","0","0","0","0","1095","8905","0","0","750","0","22","34","3011","0"
"1095","0","300","516","0","0","0","0","0","0","1096","4707","0","0","750","38","22","34","0","0"
"1096","0","300","516","0","0","0","0","0","0","1097","3493","0","0","750","0","-1","34","3011","0"
"1097","0","300","516","0","0","0","0","0","0","1098","3333","0","0","750","1041","22","34","1454","0"
"1098","0","300","516","0","0","0","0","0","0","1099","3333","0","0","750","1041","22","34","1454","0"
"1099","0","300","516","0","0","0","0","0","0","1100","3882","0","0","750","224","34","34","0","0"
"1100","0","300","516","0","0","0","0","0","0","1101","1863","0","0","750","13","-1","34","0","0"
"1101","100","300","516","0","0","0","0","0","0","1102","4016","0","0","750","13","21","34","4854","0"
"1102","100","300","516","0","0","0","0","0","0","1103","4016","0","0","750","13","21","34","4854","0"
"1103","0","300","516","0","0","0","0","0","0","1104","4286","0","0","750","0","-1","34","12993","0"
"1104","0","300","516","0","0","0","0","0","0","1105","4518","0","0","750","0","22","17","7140","0"
"1105","0","300","516","0","0","0","0","0","0","1106","4518","0","0","750","125","22","17","7140","0"
"1106","0","300","516","0","0","0","0","0","0","1107","192","0","0","750","0","17","34","3013","0"
"1107","0","300","516","0","0","0.3","0","0","0","1108","3809","0","0","750","1641","-2","34","0","0"
"1108","0","300","516","0","0","0","0","0","0","1109","4068","0","0","750","0","-1","34","0","0"
"1109","0","300","516","0","0","0","0","0","0","1110","3734","0","0","750","0","-1","34","0","0"
"1110","0","300","516","0","0","0","0","0","0","1111","3467","0","0","750","0","17","34","0","0"
"1111","0","300","516","0","0","0","0","0","0","1112","3845","0","0","750","224","-1","34","0","0"
"1112","100","300","516","0","0","0","0","0","0","1113","3422","0","0","750","1141","22","34","3011","0"
"1113","0","300","516","0","0","0","0","0","0","1114","258","0","0","750","0","-1","34","0","0"
"1114","0","300","516","0","0","0","0","0","0","1115","3195","0","0","750","0","-1","22","0","0"
"1115","0","300","516","0","0","0","0","0","0","1116","4096","0","0","750","0","22","34","3011","0"
"1116","0","300","516","0","0","0","0","0","0","1117","3882","0","0","750","0","17","34","0","0"
"1117","100","300","516","0","0","0","0","0","0","1118","4116","0","0","750","0","-1","19","3011","0"
"1118","0","300","516","0","0","0","0","0","0","1119","3061","0","0","750","0","-1","34","3228","0"
"1119","0","300","516","0","0","0","0","0","0","1120","3061","0","0","750","0","-1","34","3228","0"
"1120","0","300","516","0","0","0","0","0","0","1121","503","0","0","750","0","-1","34","3011","0"
"1121","0","300","516","0","0","0","0","0","0","1122","243","0","0","750","361","-1","34","7140","0"
